#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         690       6.803539e-01       1.653078e-01       2.722498e-01       3.040720e-03       5.207212e-04       2.054165e-03
         700       6.285469e-01       1.499101e-01       2.516629e-01       2.388720e-03       1.440641e-03       2.079329e-03
         710       5.913332e-01       1.410531e-01       2.369161e-01       1.173829e-02       2.862645e-03       9.120127e-03
         720       5.846946e-01       1.387233e-01       2.341228e-01       1.613465e-02       2.416311e-03       1.169995e-02
         730       6.139662e-01       1.464992e-01       2.457886e-01       4.789557e-03       2.540685e-03       3.483943e-03
         740       6.675970e-01       1.527507e-01       2.675055e-01       3.420440e-03       1.116127e-03       2.699175e-03
         750       7.210263e-01       1.642334e-01       2.889367e-01       5.379691e-03       3.190384e-03       4.135155e-03
         760       7.545621e-01       1.770936e-01       3.021582e-01       1.655991e-02       4.999016e-03       1.065117e-02
         770       7.553114e-01       1.744534e-01       3.025024e-01       1.638462e-02       4.847854e-03       1.064146e-02
         780       7.189644e-01       1.608335e-01       2.882805e-01       7.558211e-03       2.598951e-03       4.071091e-03
         790       6.512248e-01       1.473234e-01       2.611894e-01       3.055557e-03       1.698681e-03       2.322698e-03
         800       5.841555e-01       1.299912e-01       2.346803e-01       2.041836e-02       6.021083e-03       1.400828e-02
         810       5.570588e-01       1.218366e-01       2.260372e-01       3.542377e-02       8.010532e-03       2.798017e-02
         820       5.852017e-01       1.304666e-01       2.356459e-01       1.692064e-02       4.810480e-03       1.228599e-02
         830       6.547235e-01       1.524383e-01       2.623738e-01       4.125767e-03       1.781470e-03       2.803016e-03
         840       7.272475e-01       1.667540e-01       2.915862e-01       9.598584e-03       2.868272e-03       5.657871e-03
         850       7.669993e-01       1.806200e-01       3.076282e-01       1.691713e-02       1.220029e-02       1.420041e-02
         860       7.615330e-01       1.808383e-01       3.051244e-01       1.744983e-02       7.436033e-03       1.256233e-02
         870       7.181479e-01       1.681115e-01       2.876701e-01       6.534729e-03       3.302361e-03       4.569335e-03
         880       6.586715e-01       1.532307e-01       2.641045e-01       3.719011e-03       1.201439e-03       2.801812e-03
         890       6.054480e-01       1.461143e-01       2.425335e-01       8.090995e-03       3.527892e-03       5.819700e-03
         900       5.809855e-01       1.416205e-01       2.326176e-01       1.705855e-02       1.998805e-03       1.292506e-02
         910       5.943959e-01       1.443224e-01       2.381164e-01       1.131118e-02       3.825194e-03       8.756451e-03
         920       6.370074e-01       1.532782e-01       2.551099e-01       2.688349e-03       1.416087e-03       2.311218e-03
         930       6.895882e-01       1.647754e-01       2.760911e-01       3.072847e-03       1.856031e-03       2.532017e-03
         940       7.311076e-01       1.746281e-01       2.926623e-01       1.081629e-02       2.420881e-03       6.000021e-03
         950       7.476212e-01       1.781620e-01       2.993705e-01       1.213162e-02       3.975904e-03       8.778978e-03
         960       7.326905e-01       1.749812e-01       2.934087e-01       1.099725e-02       4.717711e-03       6.742766e-03
         970       6.892170e-01       1.645628e-01       2.759005e-01       2.473594e-03       1.011645e-03       1.638513e-03
         980       6.346109e-01       1.522921e-01       2.541276e-01       3.041795e-03       1.289263e-03       2.068082e-03
         990       5.898473e-01       1.419123e-01       2.364771e-01       1.185318e-02       2.563606e-03       9.494114e-03
        1000       5.764880e-01       1.376623e-01       2.312265e-01       2.029020e-02       2.260504e-03       1.516040e-02
        1010       6.040010e-01       1.446209e-01       2.419805e-01       9.665127e-03       3.713063e-03       6.612771e-03
        1020       6.614612e-01       1.554606e-01       2.652921e-01       3.884379e-03       2.587499e-03       3.320949e-03
        1030       7.214549e-01       1.655198e-01       2.894912e-01       7.890641e-03       3.340445e-03       4.769615e-03
        1040       7.577727e-01       1.776515e-01       3.037626e-01       1.775971e-02       8.253022e-03       1.200931e-02
        1050       7.583046e-01       1.788986e-01       3.040220e-01       1.636164e-02       9.352878e-03       1.215486e-02
        1060       7.202958e-01       1.661449e-01       2.890960e-01       8.849860e-03       1.509051e-03       5.220642e-03
        1070       6.526504e-01       1.512240e-01       2.619214e-01       3.711627e-03       2.879868e-03       3.240261e-03
        1080       5.887691e-01       1.376691e-01       2.362115e-01       1.935121e-02       6.005608e-03       1.288383e-02
        1090       5.617959e-01       1.258754e-01       2.265086e-01       3.006616e-02       5.457850e-03       2.412733e-02
        1100       5.850839e-01       1.325510e-01       2.351384e-01       1.511396e-02       4.274305e-03       1.158479e-02
        1110       6.470032e-01       1.520300e-01       2.591041e-01       4.930831e-03       1.837019e-03       2.649302e-03
        1120       7.121720e-01       1.609202e-01       2.853982e-01       3.482928e-03       1.954259e-03       2.740719e-03
        1130       7.521367e-01       1.695525e-01       3.015067e-01       1.561474e-02       6.735586e-03       1.005591e-02
        1140       7.525055e-01       1.768907e-01       3.013020e-01       1.461800e-02       3.849136e-03       9.931442e-03
        1150       7.209942e-01       1.696461e-01       2.886334e-01       7.102487e-03       1.708277e-03       4.225096e-03
        1160       6.722609e-01       1.545119e-01       2.693778e-01       3.496221e-03       1.093676e-03       2.473992e-03
        1170       6.229421e-01       1.468017e-01       2.494671e-01       1.949463e-03       7.346974e-04       1.643664e-03
        1180       5.937890e-01       1.429918e-01       2.376750e-01       1.249016e-02       3.175152e-03       8.917735e-03
        1190       5.950094e-01       1.405735e-01       2.383694e-01       9.199547e-03       2.470706e-03       7.538243e-03
        1200       6.250150e-01       1.505663e-01       2.502595e-01       2.319313e-03       8.840198e-04       1.762123e-03
        1210       6.707333e-01       1.621999e-01       2.684460e-01       3.462476e-03       1.455935e-03       2.386669e-03
        1220       7.131210e-01       1.721610e-01       2.854342e-01       3.419008e-03       1.130817e-03       2.726862e-03
        1230       7.385047e-01       1.763963e-01       2.956557e-01       1.087490e-02       4.374305e-03       7.277376e-03
        1240       7.360627e-01       1.796799e-01       2.945571e-01       1.048258e-02       1.419609e-03       6.473101e-03
        1250       7.063166e-01       1.717284e-01       2.826628e-01       4.649189e-03       7.645601e-04       2.284407e-03
        1260       6.571207e-01       1.562570e-01       2.632213e-01       3.477085e-03       2.036531e-03       2.790504e-03
        1270       6.052484e-01       1.413504e-01       2.425665e-01       6.135826e-03       1.111495e-03       4.280224e-03
        1280       5.766884e-01       1.305618e-01       2.314858e-01       2.283937e-02       5.351564e-03       1.687820e-02
        1290       5.877850e-01       1.316230e-01       2.361804e-01       1.476931e-02       3.478742e-03       1.054684e-02
        1300       6.373374e-01       1.413139e-01       2.557976e-01       2.274259e-03       1.514903e-03       2.033404e-03
        1310       7.014922e-01       1.533000e-01       2.814497e-01       6.694737e-03       1.848104e-03       4.123088e-03
        1320       7.487099e-01       1.631738e-01       3.003068e-01       1.077489e-02       7.180991e-03       9.510533e-03
        1330       7.638932e-01       1.673755e-01       3.063845e-01       1.944435e-02       1.068997e-02       1.410520e-02
        1340       7.380605e-01       1.627563e-01       2.959023e-01       1.145933e-02       5.428159e-03       7.634142e-03
        1350       6.822238e-01       1.498218e-01       2.737306e-01       4.501166e-03       2.437776e-03       3.281390e-03
        1360       6.172391e-01       1.347174e-01       2.480791e-01       5.415210e-03       2.185881e-03       3.800357e-03
        1370       5.747749e-01       1.255449e-01       2.315601e-01       2.226987e-02       5.134020e-03       1.646045e-02
        1380       5.760430e-01       1.264191e-01       2.320041e-01       2.249952e-02       4.973664e-03       1.657306e-02
        1390       6.188790e-01       1.396922e-01       2.481890e-01       3.915291e-03       2.236926e-03       3.071614e-03
        1400       6.812100e-01       1.584672e-01       2.727965e-01       2.653503e-03       7.832403e-04       1.977265e-03
        1410       7.342824e-01       1.715835e-01       2.940870e-01       1.134287e-02       4.237175e-03       7.085394e-03
        1420       7.563394e-01       1.773901e-01       3.028087e-01       1.382766e-02       3.601873e-03       1.014499e-02
        1430       7.442219e-01       1.745681e-01       2.979636e-01       1.586027e-02       3.290921e-03       8.680546e-03
        1440       7.006198e-01       1.622069e-01       2.805982e-01       3.081426e-03       1.153103e-03       2.063501e-03
        1450       6.431646e-01       1.494542e-01       2.577207e-01       3.172277e-03       2.090534e-03       2.644618e-03
        1460       5.954142e-01       1.426472e-01       2.384241e-01       1.225089e-02       3.577888e-03       8.778497e-03
        1470       5.794406e-01       1.402802e-01       2.320836e-01       1.713078e-02       1.396274e-03       1.308294e-02
        1480       6.025514e-01       1.436857e-01       2.413264e-01       9.297944e-03       3.757526e-03       6.607385e-03
        1490       6.513341e-01       1.565412e-01       2.607984e-01       3.195681e-03       9.376247e-04       2.609176e-03
        1500       7.022523e-01       1.661928e-01       2.812136e-01       3.618543e-03       9.786522e-04       2.039941e-03
        1510       7.350283e-01       1.725327e-01       2.942564e-01       1.023316e-02       3.447185e-03       6.857831e-03
        1520       7.390788e-01       1.764292e-01       2.958303e-01       9.489342e-03       1.916011e-03       6.906996e-03
        1530       7.161483e-01       1.719806e-01       2.867238e-01       7.131218e-03       1.719700e-03       3.510130e-03
        1540       6.741886e-01       1.601643e-01       2.699000e-01       3.530409e-03       1.343934e-03       2.395336e-03
        1550       6.308817e-01       1.501325e-01       2.525812e-01       2.135136e-03       1.093043e-03       1.775013e-03
        1560       6.025407e-01       1.436729e-01       2.414309e-01       7.523783e-03       2.633954e-03       5.684066e-03
        1570       5.995222e-01       1.411997e-01       2.402570e-01       7.527997e-03       1.618768e-03       5.733294e-03
        1580       6.232145e-01       1.470734e-01       2.495890e-01       2.786681e-03       2.077618e-03       2.470049e-03
        1590       6.630849e-01       1.574800e-01       2.656448e-01       3.725522e-03       9.575988e-04       2.633082e-03
        1600       7.035339e-01       1.649276e-01       2.819017e-01       3.324571e-03       7.825586e-04       1.926324e-03
        1610       7.301231e-01       1.701648e-01       2.923818e-01       9.834092e-03       3.199387e-03       5.950495e-03
        1620       7.341494e-01       1.725368e-01       2.939845e-01       9.977047e-03       2.853129e-03       6.449675e-03
        1630       7.121933e-01       1.668407e-01       2.854673e-01       5.965077e-03       1.257731e-03       3.167208e-03
        1640       6.651626e-01       1.537872e-01       2.666547e-01       3.712761e-03       1.834618e-03       2.873199e-03
        1650       6.115757e-01       1.412407e-01       2.451897e-01       6.384594e-03       2.708932e-03       4.585881e-03
        1660       5.771945e-01       1.324788e-01       2.322615e-01       2.007612e-02       3.619127e-03       1.515546e-02
        1670       5.815905e-01       1.325947e-01       2.340756e-01       1.594311e-02       1.947151e-03       1.254150e-02
        1680       6.262239e-01       1.459705e-01       2.510911e-01       3.579238e-03       2.409771e-03       3.007470e-03
        1690       6.901466e-01       1.589392e-01       2.769690e-01       2.854287e-03       8.398721e-04       2.192915e-03
        1700       7.432746e-01       1.699056e-01       2.984841e-01       1.075463e-02       7.612507e-03       9.269366e-03
        1710       7.619394e-01       1.758889e-01       3.055124e-01       1.952086e-02       1.035101e-02       1.355963e-02
        1720       7.416394e-01       1.733262e-01       2.972930e-01       1.348259e-02       6.027698e-03       8.801322e-03
        1730       6.905073e-01       1.589081e-01       2.773351e-01       5.195784e-03       1.834730e-03       2.820350e-03
        1740       6.247709e-01       1.445522e-01       2.506897e-01       2.717146e-03       1.436551e-03       2.186901e-03
        1750       5.776921e-01       1.388937e-01       2.313348e-01       2.230416e-02       4.754965e-03       1.623085e-02
        1760       5.731417e-01       1.357920e-01       2.298286e-01       2.248883e-02       3.774932e-03       1.742846e-02
        1770       6.114708e-01       1.488837e-01       2.448519e-01       4.292022e-03       1.792655e-03       3.385719e-03
        1780       6.711397e-01       1.655212e-01       2.685713e-01       3.237533e-03       1.479419e-03       2.551775e-03
        1790       7.229254e-01       1.744999e-01       2.893245e-01       6.626406e-03       1.563690e-03       4.103881e-03
        1800       7.494884e-01       1.823964e-01       3.000242e-01       1.269269e-02       5.418637e-03       9.505703e-03
        1810       7.414030e-01       1.826941e-01       2.966739e-01       1.245126e-02       1.681848e-03       7.390996e-03
        1820       7.052662e-01       1.714101e-01       2.822212e-01       3.837978e-03       7.925236e-04       2.087892e-03
        1830       6.563721e-01       1.599855e-01       2.627059e-01       3.392792e-03       2.540349e-03       2.859382e-03
        1840       6.140340e-01       1.517926e-01       2.457506e-01       3.224412e-03       1.011159e-03       2.572817e-03
        1850       5.952315e-01       1.416177e-01       2.383921e-01       1.017852e-02       2.324669e-03       7.739190e-03
        1860       6.055708e-01       1.467727e-01       2.424162e-01       6.385919e-03       1.523128e-03       4.510905e-03
        1870       6.391830e-01       1.536045e-01       2.558717e-01       2.602945e-03       1.647943e-03       2.244900e-03
        1880       6.803955e-01       1.593123e-01       2.724642e-01       3.042205e-03       1.475225e-03       2.126035e-03
        1890       7.131395e-01       1.704450e-01       2.854511e-01       4.707922e-03       9.892949e-04       2.713752e-03
        1900       7.282332e-01       1.778237e-01       2.914289e-01       7.902320e-03       1.786735e-03       5.316679e-03
        1910       7.203512e-01       1.723087e-01       2.883143e-01       5.433356e-03       1.332649e-03       3.730563e-03
        1920       6.914624e-01       1.637795e-01       2.768238e-01       2.220625e-03       1.274099e-03       1.702777e-03
        1930       6.482220e-01       1.561569e-01       2.594975e-01       2.792649e-03       2.340021e-03       2.550233e-03
        1940       6.039382e-01       1.407981e-01       2.420121e-01       7.312642e-03       2.336608e-03       5.134694e-03
        1950       5.800367e-01       1.297973e-01       2.331638e-01       1.902380e-02       5.041674e-03       1.446389e-02
        1960       5.945451e-01       1.342846e-01       2.386214e-01       1.287336e-02       3.659849e-03       8.686814e-03
        1970       6.463905e-01       1.439433e-01       2.594495e-01       2.855756e-03       1.697564e-03       2.320866e-03
        1980       7.094434e-01       1.528646e-01       2.849384e-01       5.372505e-03       1.800621e-03       3.527922e-03
        1990       7.533854e-01       1.646570e-01       3.022548e-01       1.483617e-02       7.953109e-03       1.092126e-02
        2000       7.629532e-01       1.695813e-01       3.060356e-01       1.933856e-02       8.251306e-03       1.296318e-02
        2010       7.320042e-01       1.594571e-01       2.938429e-01       7.962672e-03       4.621737e-03       6.333669e-03
        2020       6.713763e-01       1.456112e-01       2.696842e-01       4.369503e-03       3.004185e-03       3.705866e-03
        2030       6.053191e-01       1.333993e-01       2.432957e-01       9.903544e-03       4.929868e-03       6.499621e-03
        2040       5.686760e-01       1.246051e-01       2.295759e-01       2.559997e-02       4.935487e-03       1.985690e-02
        2050       5.790013e-01       1.282301e-01       2.329276e-01       2.119848e-02       5.373090e-03       1.522479e-02
        2060       6.293977e-01       1.474047e-01       2.521998e-01       2.914610e-03       1.635688e-03       2.358573e-03
        2070       6.930909e-01       1.635572e-01       2.776520e-01       2.547976e-03       1.580016e-03       1.918087e-03
        2080       7.400897e-01       1.756749e-01       2.962796e-01       1.166840e-02       3.165378e-03       7.593414e-03
        2090       7.542265e-01       1.831169e-01       3.018838e-01       1.521011e-02       2.650927e-03       9.981901e-03
        2100       7.346039e-01       1.738576e-01       2.941654e-01       1.155858e-02       3.421361e-03       6.573045e-03
        2110       6.893025e-01       1.619648e-01       2.760658e-01       2.194520e-03       1.544073e-03       1.787478e-03
        2120       6.358417e-01       1.529041e-01       2.545281e-01       2.536877e-03       1.343259e-03       1.999079e-03
        2130       5.963040e-01       1.437965e-01       2.387283e-01       1.007776e-02       2.724003e-03       7.647606e-03
        2140       5.878201e-01       1.421966e-01       2.353808e-01       1.282288e-02       1.783245e-03       9.941317e-03
        2150       6.121372e-01       1.495409e-01       2.450231e-01       4.914653e-03       2.526854e-03       3.766401e-03
        2160       6.568713e-01       1.580518e-01       2.629790e-01       3.256912e-03       1.360774e-03       2.787994e-03
        2170       7.033185e-01       1.677861e-01       2.815156e-01       3.467241e-03       1.115396e-03       2.416346e-03
        2180       7.339772e-01       1.786217e-01       2.937406e-01       1.018362e-02       2.198257e-03       6.176454e-03
        2190       7.390276e-01       1.791179e-01       2.958255e-01       1.041986e-02       3.564457e-03       7.215915e-03
        2200       7.165674e-01       1.698314e-01       2.868447e-01       5.783012e-03       1.352641e-03       3.344666e-03
        2210       6.720936e-01       1.617156e-01       2.690021e-01       3.253407e-03       1.122007e-03       2.644303e-03
        2220       6.180621e-01       1.461446e-01       2.475945e-01       3.169932e-03       2.304111e-03       2.551551e-03
        2230       5.764664e-01       1.350369e-01       2.312822e-01       2.104008e-02       3.458252e-03       1.588671e-02
        2240       5.734663e-01       1.333393e-01       2.299158e-01       2.484982e-02       4.664529e-03       1.771793e-02
        2250       6.184232e-01       1.383520e-01       2.484535e-01       4.870021e-03       2.260275e-03       3.639236e-03
        2260       6.894927e-01       1.553413e-01       2.770452e-01       3.360055e-03       1.450938e-03       2.322014e-03
        2270       7.488105e-01       1.704184e-01       3.003896e-01       1.344210e-02       5.149277e-03       1.041020e-02
        2280       7.724017e-01       1.694624e-01       3.101008e-01       2.257291e-02       1.278144e-02       1.677980e-02
        2290       7.499895e-01       1.638941e-01       3.014201e-01       1.343153e-02       8.176131e-03       1.070570e-02
        2300       6.904896e-01       1.576725e-01       2.772147e-01       3.948247e-03       2.089476e-03       3.087878e-03
        2310       6.189427e-01       1.416722e-01       2.482356e-01       4.097469e-03       2.048954e-03       3.014233e-03
        2320       5.730398e-01       1.290157e-01       2.304042e-01       2.348904e-02       4.773245e-03       1.777847e-02
        2330       5.732069e-01       1.324217e-01       2.299995e-01       2.393570e-02       4.330629e-03       1.748980e-02
        2340       6.143100e-01       1.440802e-01       2.460511e-01       4.974251e-03       2.490288e-03       3.827924e-03
        2350       6.741988e-01       1.586929e-01       2.699457e-01       3.276798e-03       1.727193e-03       2.376344e-03
        2360       7.252019e-01       1.752874e-01       2.902862e-01       8.664427e-03       2.309654e-03       5.257341e-03
        2370       7.488378e-01       1.812127e-01       2.997385e-01       1.263931e-02       2.745075e-03       8.705722e-03
        2380       7.406137e-01       1.749402e-01       2.964846e-01       1.229714e-02       3.935118e-03       7.794052e-03
        2390       7.043269e-01       1.672599e-01       2.819462e-01       4.059549e-03       1.097435e-03       2.089415e-03
        2400       6.526338e-01       1.590031e-01       2.612187e-01       3.046930e-03       8.585305e-04       2.524299e-03
        2410       6.051634e-01       1.467449e-01       2.423637e-01       6.628824e-03       2.042289e-03       4.882092e-03
        2420       5.833174e-01       1.408310e-01       2.335581e-01       1.591897e-02       2.538312e-03       1.207419e-02
        2430       5.976543e-01       1.440095e-01       2.392417e-01       1.049360e-02       2.685939e-03       7.538480e-03
        2440       6.414714e-01       1.499218e-01       2.570260e-01       3.069521e-03       1.079305e-03       2.467459e-03
        2450       6.952948e-01       1.612317e-01       2.784544e-01       2.573483e-03       1.551212e-03       1.997465e-03
        2460       7.370171e-01       1.739584e-01       2.950324e-01       1.303615e-02       2.330822e-03       7.106850e-03
        2470       7.516311e-01       1.776857e-01       3.009789e-01       1.450856e-02       4.548348e-03       9.652594e-03
        2480       7.330371e-01       1.716529e-01       2.935554e-01       9.217007e-03       3.614806e-03       6.290799e-03
        2490       6.853217e-01       1.600078e-01       2.743819e-01       3.008844e-03       2.134783e-03       2.638285e-03
        2500       6.259237e-01       1.433744e-01       2.509072e-01       2.395347e-03       1.658135e-03       2.054111e-03
        2510       5.819816e-01       1.287234e-01       2.342065e-01       1.864953e-02       5.780663e-03       1.378764e-02
        2520       5.757480e-01       1.264159e-01       2.318424e-01       2.198105e-02       4.848895e-03       1.612521e-02
        2530       6.116378e-01       1.348008e-01       2.457872e-01       7.404552e-03       3.071182e-03       4.824579e-03
        2540       6.725688e-01       1.476506e-01       2.700114e-01       4.015925e-03       2.551103e-03       3.062421e-03
        2550       7.283557e-01       1.594694e-01       2.921827e-01       8.869520e-03       2.851613e-03       6.051029e-03
        2560       7.573196e-01       1.670314e-01       3.037918e-01       1.842846e-02       1.003218e-02       1.237074e-02
        2570       7.489151e-01       1.653209e-01       3.003846e-01       1.267131e-02       6.823524e-03       9.708104e-03
        2580       7.084774e-01       1.545349e-01       2.843222e-01       6.903207e-03       2.290668e-03       4.094290e-03
        2590       6.476799e-01       1.420088e-01       2.601481e-01       3.203720e-03       2.262913e-03       2.846307e-03
        2600       5.936207e-01       1.324650e-01       2.386026e-01       1.333547e-02       4.562648e-03       9.296845e-03
        2610       5.728878e-01       1.282126e-01       2.302394e-01       2.429548e-02       5.099442e-03       1.845296e-02
        2620       5.952405e-01       1.354082e-01       2.389049e-01       1.035763e-02       3.355332e-03       7.732667e-03
        2630       6.490402e-01       1.548981e-01       2.600286e-01       3.525876e-03       2.312265e-03       2.955753e-03
        2640       7.070091e-01       1.705572e-01       2.829420e-01       5.837141e-03       5.653903e-04       2.672119e-03
        2650       7.460996e-01       1.813269e-01       2.986263e-01       1.196181e-02       2.647710e-03       8.553759e-03
        2660       7.535393e-01       1.791284e-01       3.017645e-01       1.372374e-02       6.138412e-03       1.024466e-02
        2670       7.257873e-01       1.732052e-01       2.905175e-01       7.499999e-03       1.668985e-03       5.180938e-03
        2680       6.744905e-01       1.644599e-01       2.699323e-01       3.281581e-03       1.882372e-03       2.435735e-03
