#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         580       6.980644e-01       1.539439e-01       2.803274e-01       5.296500e-03       1.832918e-03       3.291314e-03
         590       6.724158e-01       1.447312e-01       2.701136e-01       1.709054e-02       6.213827e-03       9.527869e-03
         600       6.406844e-01       1.393828e-01       2.580676e-01       4.965976e-03       2.432199e-03       3.391448e-03
         610       6.265302e-01       1.378078e-01       2.526280e-01       8.122430e-03       3.936845e-03       5.225671e-03
         620       6.302191e-01       1.371213e-01       2.532282e-01       1.213897e-02       5.770238e-03       8.636461e-03
         630       6.475904e-01       1.419921e-01       2.602261e-01       3.940969e-03       1.965347e-03       2.797304e-03
         640       6.752782e-01       1.496174e-01       2.718052e-01       1.036068e-02       4.365288e-03       7.218764e-03
         650       6.924679e-01       1.530857e-01       2.778011e-01       4.294590e-03       2.100836e-03       2.928308e-03
         660       7.041104e-01       1.536914e-01       2.824806e-01       1.280302e-02       3.363350e-03       7.598329e-03
         670       6.986174e-01       1.539858e-01       2.808209e-01       6.787125e-03       2.239668e-03       4.585388e-03
         680       6.794817e-01       1.507867e-01       2.731293e-01       3.507471e-03       2.398261e-03       3.074267e-03
         690       6.554897e-01       1.433732e-01       2.631271e-01       1.299981e-02       4.365535e-03       7.378549e-03
         700       6.326728e-01       1.387158e-01       2.544130e-01       2.759735e-03       2.050349e-03       2.439950e-03
         710       6.282982e-01       1.383788e-01       2.534785e-01       1.183811e-02       5.993354e-03       7.873697e-03
         720       6.358353e-01       1.404857e-01       2.553174e-01       6.294696e-03       2.281907e-03       3.808486e-03
         730       6.602137e-01       1.456328e-01       2.649763e-01       1.056240e-02       3.263998e-03       5.144114e-03
         740       6.912355e-01       1.540606e-01       2.782544e-01       1.004672e-02       3.330817e-03       7.416900e-03
         750       7.073798e-01       1.582568e-01       2.840042e-01       4.405984e-03       1.957391e-03       3.207405e-03
         760       7.136279e-01       1.573650e-01       2.862502e-01       1.702019e-02       6.069524e-03       1.180367e-02
         770       6.928686e-01       1.528604e-01       2.783386e-01       4.735832e-03       2.126174e-03       3.066601e-03
         780       6.679752e-01       1.480592e-01       2.693376e-01       1.257949e-02       4.147499e-03       8.267793e-03
         790       6.343068e-01       1.425426e-01       2.546113e-01       1.229532e-02       6.004902e-03       8.478468e-03
         800       6.164950e-01       1.407842e-01       2.474684e-01       1.050857e-02       5.285670e-03       7.849431e-03
         810       6.297425e-01       1.406387e-01       2.535535e-01       1.936441e-02       9.145823e-03       1.339077e-02
         820       6.569368e-01       1.566554e-01       2.633552e-01       3.826352e-03       1.728821e-03       2.968781e-03
         830       6.968120e-01       1.565774e-01       2.794614e-01       1.984976e-02       6.418131e-03       1.174083e-02
         840       7.179499e-01       1.627903e-01       2.877952e-01       9.946792e-03       2.812232e-03       7.103401e-03
         850       7.254351e-01       1.612427e-01       2.910761e-01       1.730551e-02       5.660124e-03       1.019280e-02
         860       7.051234e-01       1.562090e-01       2.829668e-01       1.468832e-02       6.293672e-03       1.076196e-02
         870       6.623931e-01       1.461493e-01       2.658000e-01       7.504525e-03       2.812740e-03       4.352903e-03
         880       6.339332e-01       1.443866e-01       2.545363e-01       2.180834e-02       1.178005e-02       1.630389e-02
         890       6.171629e-01       1.337631e-01       2.485747e-01       6.244934e-03       2.288125e-03       4.267604e-03
         900       6.297572e-01       1.338102e-01       2.540942e-01       1.306150e-02       5.191097e-03       9.280600e-03
         910       6.575781e-01       1.507466e-01       2.636652e-01       1.187455e-02       3.872343e-03       6.968010e-03
         920       6.864808e-01       1.530724e-01       2.754453e-01       5.815512e-03       2.412023e-03       4.255946e-03
         930       7.070776e-01       1.499039e-01       2.845278e-01       1.286905e-02       4.876840e-03       7.783596e-03
         940       7.024192e-01       1.572401e-01       2.815997e-01       5.561010e-03       8.994815e-04       2.713870e-03
         950       6.920621e-01       1.623529e-01       2.773052e-01       9.400089e-03       4.044297e-03       6.853957e-03
         960       6.689872e-01       1.471248e-01       2.687223e-01       5.486088e-03       2.098154e-03       3.732428e-03
         970       6.462428e-01       1.410692e-01       2.598356e-01       6.847138e-03       2.330730e-03       3.826433e-03
         980       6.312889e-01       1.467975e-01       2.529894e-01       9.639996e-03       4.600312e-03       6.915718e-03
         990       6.308286e-01       1.419337e-01       2.532561e-01       2.314795e-03       1.674209e-03       1.974617e-03
        1000       6.487943e-01       1.406927e-01       2.612340e-01       1.016966e-02       3.425059e-03       6.040226e-03
        1010       6.688156e-01       1.550445e-01       2.680027e-01       3.348720e-03       2.220520e-03       2.931468e-03
        1020       6.937125e-01       1.616914e-01       2.780043e-01       8.462342e-03       3.257309e-03       6.340950e-03
        1030       7.086919e-01       1.523116e-01       2.850940e-01       9.370805e-03       1.887937e-03       5.225450e-03
        1040       7.044394e-01       1.531659e-01       2.830304e-01       8.307235e-03       2.657735e-03       5.084007e-03
        1050       6.863710e-01       1.609141e-01       2.750299e-01       1.370077e-02       3.115393e-03       8.982008e-03
        1060       6.536170e-01       1.445641e-01       2.627606e-01       4.680341e-03       2.943641e-03       3.769252e-03
        1070       6.315139e-01       1.350236e-01       2.554831e-01       1.333096e-02       5.131474e-03       1.047795e-02
        1080       6.178973e-01       1.453739e-01       2.477899e-01       1.327836e-02       6.975843e-03       9.770585e-03
        1090       6.316693e-01       1.478395e-01       2.534504e-01       1.263582e-02       6.680572e-03       8.587894e-03
        1100       6.692468e-01       1.483983e-01       2.699306e-01       9.615829e-03       3.077353e-03       7.982875e-03
        1110       6.991984e-01       1.563596e-01       2.804539e-01       4.420085e-03       2.076053e-03       2.912297e-03
        1120       7.231619e-01       1.646087e-01       2.899119e-01       1.849134e-02       6.287468e-03       1.362931e-02
        1130       7.142659e-01       1.607383e-01       2.866238e-01       9.075525e-03       2.540389e-03       5.340496e-03
        1140       6.958406e-01       1.529569e-01       2.798669e-01       1.226921e-02       4.176205e-03       8.974234e-03
        1150       6.573545e-01       1.473664e-01       2.636096e-01       1.112584e-02       4.715747e-03       7.290551e-03
        1160       6.239936e-01       1.411692e-01       2.502844e-01       5.188792e-03       2.545021e-03       4.025826e-03
        1170       6.198812e-01       1.347302e-01       2.494987e-01       1.905464e-02       1.175872e-02       1.560734e-02
        1180       6.343009e-01       1.400407e-01       2.548152e-01       3.097343e-03       1.913952e-03       2.399122e-03
        1190       6.679198e-01       1.491384e-01       2.686319e-01       1.494073e-02       6.037388e-03       9.255426e-03
        1200       6.959923e-01       1.525940e-01       2.792153e-01       8.579349e-03       2.797574e-03       5.497634e-03
        1210       7.150654e-01       1.554941e-01       2.869349e-01       1.638911e-02       2.974283e-03       9.283243e-03
        1220       7.132819e-01       1.593572e-01       2.868420e-01       1.367356e-02       4.451069e-03       9.281050e-03
        1230       6.858896e-01       1.539272e-01       2.754065e-01       4.178006e-03       2.388090e-03       3.241677e-03
        1240       6.599288e-01       1.454881e-01       2.648412e-01       9.975096e-03       4.334989e-03       7.720592e-03
        1250       6.353971e-01       1.442996e-01       2.553757e-01       5.331563e-03       2.905750e-03       3.785708e-03
        1260       6.282255e-01       1.425893e-01       2.528946e-01       5.356986e-03       3.049033e-03       4.149685e-03
        1270       6.360666e-01       1.451031e-01       2.550647e-01       6.391046e-03       3.732348e-03       4.671227e-03
        1280       6.554989e-01       1.516407e-01       2.628706e-01       2.841206e-03       2.137850e-03       2.526656e-03
        1290       6.797187e-01       1.525540e-01       2.731844e-01       7.768559e-03       2.564609e-03       5.235102e-03
        1300       6.920858e-01       1.607122e-01       2.774175e-01       2.780630e-03       1.633716e-03       2.076675e-03
        1310       6.990465e-01       1.602171e-01       2.800905e-01       1.104806e-02       4.299407e-03       6.265398e-03
        1320       6.910068e-01       1.577588e-01       2.773415e-01       3.638716e-03       1.804557e-03       2.728978e-03
        1330       6.726596e-01       1.526585e-01       2.701844e-01       4.632203e-03       1.597061e-03       3.211469e-03
        1340       6.506149e-01       1.489211e-01       2.608116e-01       8.836409e-03       2.518444e-03       5.046093e-03
        1350       6.327334e-01       1.462716e-01       2.539851e-01       2.886064e-03       1.679688e-03       2.258381e-03
        1360       6.308898e-01       1.386616e-01       2.543361e-01       7.884056e-03       4.056291e-03       6.343014e-03
        1370       6.394735e-01       1.481927e-01       2.565736e-01       6.072027e-03       2.357996e-03       3.332747e-03
        1380       6.649980e-01       1.536292e-01       2.666391e-01       7.701106e-03       2.011286e-03       5.079782e-03
        1390       6.934593e-01       1.486241e-01       2.792238e-01       8.020515e-03       2.937203e-03       5.530091e-03
        1400       7.070401e-01       1.554493e-01       2.840923e-01       6.229256e-03       1.486809e-03       4.249787e-03
        1410       7.089660e-01       1.635662e-01       2.841163e-01       1.714459e-02       5.289898e-03       1.041070e-02
        1420       6.881492e-01       1.525854e-01       2.762999e-01       4.289246e-03       3.080807e-03       3.692636e-03
        1430       6.632998e-01       1.410479e-01       2.675780e-01       7.175291e-03       4.015268e-03       5.814760e-03
        1440       6.325013e-01       1.439285e-01       2.537312e-01       1.023776e-02       5.271821e-03       7.478256e-03
        1450       6.197148e-01       1.398539e-01       2.486576e-01       9.757154e-03       4.689503e-03       7.159435e-03
        1460       6.331829e-01       1.346040e-01       2.555890e-01       1.537462e-02       5.583200e-03       1.008796e-02
        1470       6.575802e-01       1.486639e-01       2.636640e-01       2.997350e-03       1.658928e-03       2.505866e-03
        1480       6.939296e-01       1.643871e-01       2.778596e-01       1.579508e-02       8.712093e-03       1.171970e-02
        1490       7.145441e-01       1.533802e-01       2.869889e-01       9.088073e-03       2.044762e-03       4.327478e-03
        1500       7.224716e-01       1.541059e-01       2.903734e-01       1.592258e-02       4.060520e-03       1.004014e-02
        1510       7.026828e-01       1.680686e-01       2.812462e-01       1.451923e-02       4.893918e-03       9.320509e-03
        1520       6.645506e-01       1.547879e-01       2.663421e-01       4.376311e-03       1.920776e-03       3.165197e-03
        1530       6.351596e-01       1.379128e-01       2.559336e-01       2.002665e-02       8.234219e-03       1.427645e-02
        1540       6.153898e-01       1.413879e-01       2.467429e-01       7.832449e-03       3.403992e-03       5.340087e-03
        1550       6.285764e-01       1.352102e-01       2.530529e-01       2.133659e-02       1.101530e-02       1.467657e-02
        1560       6.597350e-01       1.436508e-01       2.658284e-01       9.209009e-03       3.864982e-03       5.717514e-03
        1570       6.978927e-01       1.517047e-01       2.802771e-01       8.658958e-03       4.270212e-03       6.034513e-03
        1580       7.267418e-01       1.503826e-01       2.924967e-01       2.576909e-02       4.694739e-03       1.444826e-02
        1590       7.178474e-01       1.502683e-01       2.887361e-01       7.843905e-03       2.523037e-03       5.830720e-03
        1600       6.991263e-01       1.493729e-01       2.814740e-01       2.050337e-02       9.747164e-03       1.520123e-02
        1610       6.599614e-01       1.398001e-01       2.654805e-01       9.463444e-03       2.845379e-03       4.934424e-03
        1620       6.316438e-01       1.318398e-01       2.551716e-01       1.221571e-02       4.665021e-03       8.011278e-03
        1630       6.217643e-01       1.314973e-01       2.510018e-01       1.145229e-02       6.284784e-03       8.681210e-03
        1640       6.329252e-01       1.357350e-01       2.546674e-01       3.980231e-03       2.082285e-03       2.888897e-03
        1650       6.615077e-01       1.405366e-01       2.662944e-01       1.687003e-02       3.850205e-03       8.674395e-03
        1660       6.846839e-01       1.486178e-01       2.749372e-01       3.541406e-03       1.844970e-03       2.554657e-03
        1670       7.043336e-01       1.547277e-01       2.827005e-01       1.439548e-02       5.548310e-03       8.410252e-03
        1680       7.051893e-01       1.535375e-01       2.830720e-01       8.135641e-03       2.659192e-03       5.708667e-03
        1690       6.913451e-01       1.493850e-01       2.776814e-01       7.321642e-03       2.155952e-03       4.350659e-03
        1700       6.692301e-01       1.464192e-01       2.688270e-01       9.335846e-03       3.243928e-03       6.258756e-03
        1710       6.427332e-01       1.420380e-01       2.580045e-01       3.108745e-03       2.333773e-03       2.779915e-03
        1720       6.295750e-01       1.377037e-01       2.532633e-01       1.091423e-02       4.945079e-03       8.012318e-03
        1730       6.284091e-01       1.397590e-01       2.523339e-01       4.596873e-03       2.255790e-03       3.177270e-03
        1740       6.477279e-01       1.476011e-01       2.597959e-01       7.047591e-03       1.596303e-03       3.914195e-03
        1750       6.775398e-01       1.547920e-01       2.719237e-01       1.020540e-02       2.697118e-03       5.770716e-03
        1760       7.018866e-01       1.608368e-01       2.813081e-01       4.725582e-03       2.680431e-03       3.424899e-03
        1770       7.213515e-01       1.674977e-01       2.892615e-01       2.210654e-02       9.935330e-03       1.507565e-02
        1780       7.105264e-01       1.668632e-01       2.846776e-01       5.287206e-03       2.534734e-03       4.156821e-03
        1790       6.864120e-01       1.593834e-01       2.757305e-01       1.632048e-02       4.703702e-03       9.030309e-03
        1800       6.445614e-01       1.517966e-01       2.582657e-01       1.031402e-02       4.336951e-03       5.950931e-03
        1810       6.185821e-01       1.432071e-01       2.478917e-01       1.222931e-02       4.788801e-03       8.254540e-03
        1820       6.199906e-01       1.388094e-01       2.498952e-01       2.723161e-02       1.062760e-02       1.824387e-02
        1830       6.399629e-01       1.451327e-01       2.567419e-01       3.732843e-03       3.090213e-03       3.383207e-03
        1840       6.845779e-01       1.516429e-01       2.748172e-01       2.099646e-02       8.374965e-03       1.389045e-02
        1850       7.125117e-01       1.541512e-01       2.871625e-01       6.692066e-03       3.974625e-03       5.464267e-03
        1860       7.224154e-01       1.570149e-01       2.913126e-01       1.423894e-02       4.867823e-03       9.843786e-03
        1870       7.064894e-01       1.558807e-01       2.836598e-01       1.593255e-02       4.673369e-03       1.096427e-02
        1880       6.729212e-01       1.473598e-01       2.707567e-01       7.219551e-03       2.812155e-03       4.544084e-03
        1890       6.431655e-01       1.394637e-01       2.607430e-01       1.747039e-02       5.475696e-03       1.210393e-02
        1900       6.172839e-01       1.380603e-01       2.486369e-01       6.995334e-03       4.099946e-03       5.645302e-03
        1910       6.236012e-01       1.392024e-01       2.509678e-01       1.858853e-02       1.035380e-02       1.432962e-02
        1920       6.484817e-01       1.410493e-01       2.621906e-01       1.206314e-02       3.923018e-03       6.616856e-03
        1930       6.785782e-01       1.506264e-01       2.731116e-01       6.335138e-03       2.425139e-03       4.059426e-03
        1940       7.041382e-01       1.615439e-01       2.824635e-01       1.355706e-02       6.424671e-03       1.058197e-02
        1950       7.088560e-01       1.612787e-01       2.848494e-01       3.992207e-03       1.122547e-03       2.864861e-03
        1960       7.039236e-01       1.528788e-01       2.837302e-01       1.508866e-02       5.428566e-03       1.046493e-02
        1970       6.743240e-01       1.560839e-01       2.704580e-01       6.385365e-03       1.975034e-03       3.750353e-03
        1980       6.470844e-01       1.499673e-01       2.595517e-01       1.021058e-02       4.183896e-03       6.286996e-03
        1990       6.295726e-01       1.404173e-01       2.537055e-01       6.625768e-03       2.760539e-03       5.394845e-03
        2000       6.264336e-01       1.439269e-01       2.515270e-01       5.884236e-03       2.286202e-03       3.690517e-03
        2010       6.432963e-01       1.536845e-01       2.576730e-01       1.174104e-02       6.060144e-03       8.318672e-03
        2020       6.663917e-01       1.534143e-01       2.673110e-01       4.366717e-03       2.708806e-03       3.253893e-03
        2030       6.941626e-01       1.569712e-01       2.785868e-01       8.830260e-03       2.934969e-03       5.927217e-03
        2040       7.054870e-01       1.708289e-01       2.823862e-01       9.842395e-03       2.145588e-03       6.445166e-03
        2050       7.012309e-01       1.695974e-01       2.807530e-01       6.735654e-03       2.283132e-03       4.578507e-03
        2060       6.872122e-01       1.554669e-01       2.758269e-01       8.244104e-03       3.696732e-03       6.952716e-03
        2070       6.602928e-01       1.563450e-01       2.644340e-01       3.461901e-03       1.264214e-03       2.773539e-03
        2080       6.385049e-01       1.557802e-01       2.555892e-01       1.159307e-02       5.818236e-03       7.865417e-03
        2090       6.250260e-01       1.468498e-01       2.504160e-01       4.474390e-03       2.403181e-03       3.182562e-03
        2100       6.344109e-01       1.488294e-01       2.541654e-01       6.249606e-03       2.050680e-03       4.000317e-03
        2110       6.584307e-01       1.583671e-01       2.637336e-01       1.175779e-02       2.741262e-03       6.473995e-03
        2120       6.840644e-01       1.670128e-01       2.737631e-01       3.906678e-03       1.988213e-03       2.885686e-03
        2130       7.146660e-01       1.654892e-01       2.863800e-01       2.057932e-02       8.752110e-03       1.388632e-02
        2140       7.190418e-01       1.717199e-01       2.878308e-01       8.733488e-03       2.013473e-03       4.602256e-03
        2150       7.066253e-01       1.615211e-01       2.834130e-01       1.881495e-02       7.289718e-03       1.071058e-02
        2160       6.693539e-01       1.587491e-01       2.681026e-01       9.794109e-03       3.270343e-03       5.945835e-03
        2170       6.361513e-01       1.423070e-01       2.553290e-01       8.734788e-03       3.012083e-03       4.929508e-03
        2180       6.202150e-01       1.281289e-01       2.522316e-01       2.277855e-02       8.525915e-03       1.531632e-02
        2190       6.210966e-01       1.297677e-01       2.509671e-01       7.741651e-03       3.030286e-03       5.651930e-03
        2200       6.578302e-01       1.368245e-01       2.650362e-01       2.682351e-02       1.433109e-02       1.815093e-02
        2210       6.972548e-01       1.389510e-01       2.825577e-01       1.524590e-02       3.906273e-03       8.764778e-03
        2220       7.233125e-01       1.443422e-01       2.925926e-01       2.040983e-02       6.925811e-03       1.138374e-02
        2230       7.205411e-01       1.522432e-01       2.896235e-01       2.384590e-02       8.944546e-03       1.491029e-02
        2240       6.943844e-01       1.444821e-01       2.795335e-01       5.144830e-03       2.860571e-03       3.862164e-03
        2250       6.667147e-01       1.350405e-01       2.703894e-01       2.410033e-02       5.782095e-03       1.284129e-02
        2260       6.309502e-01       1.343512e-01       2.542598e-01       4.988045e-03       1.923532e-03       3.216651e-03
        2270       6.210821e-01       1.355305e-01       2.497515e-01       1.834457e-02       7.576482e-03       1.336195e-02
        2280       6.341460e-01       1.360649e-01       2.555627e-01       9.472158e-03       3.129084e-03       5.313562e-03
        2290       6.590909e-01       1.490177e-01       2.645493e-01       8.416454e-03       2.141279e-03       4.325825e-03
        2300       6.855923e-01       1.641305e-01       2.747493e-01       1.016273e-02       3.409202e-03       7.401427e-03
        2310       6.994094e-01       1.614330e-01       2.801985e-01       3.716769e-03       1.888158e-03       2.901788e-03
        2320       7.071572e-01       1.603312e-01       2.836734e-01       1.317583e-02       2.795294e-03       7.291495e-03
        2330       6.924462e-01       1.639538e-01       2.773603e-01       4.221899e-03       1.737292e-03       3.325036e-03
        2340       6.696710e-01       1.603666e-01       2.682969e-01       5.141999e-03       3.072282e-03       4.022816e-03
        2350       6.468106e-01       1.477842e-01       2.594585e-01       9.872690e-03       2.648499e-03       5.224655e-03
        2360       6.301455e-01       1.486577e-01       2.525509e-01       3.150327e-03       2.051604e-03       2.394498e-03
        2370       6.305668e-01       1.492067e-01       2.527774e-01       1.409687e-02       4.498308e-03       8.930327e-03
        2380       6.440812e-01       1.543266e-01       2.578944e-01       3.001805e-03       1.972684e-03       2.439204e-03
        2390       6.737769e-01       1.565843e-01       2.699049e-01       1.088575e-02       3.175206e-03       5.516625e-03
        2400       6.988990e-01       1.591963e-01       2.803434e-01       1.040760e-02       3.402419e-03       6.267498e-03
        2410       7.090570e-01       1.656450e-01       2.840800e-01       8.433400e-03       1.984311e-03       4.264882e-03
        2420       7.078420e-01       1.653091e-01       2.834544e-01       1.377140e-02       8.516813e-03       1.093081e-02
        2430       6.845356e-01       1.555275e-01       2.743593e-01       3.126305e-03       1.643229e-03       2.411495e-03
        2440       6.569807e-01       1.483298e-01       2.641708e-01       1.718678e-02       4.857993e-03       9.254809e-03
        2450       6.261049e-01       1.457578e-01       2.507988e-01       6.371739e-03       2.906565e-03       4.411422e-03
        2460       6.199436e-01       1.404759e-01       2.487300e-01       1.347496e-02       6.319640e-03       1.002763e-02
        2470       6.378441e-01       1.415484e-01       2.575130e-01       1.075380e-02       5.908477e-03       8.040644e-03
        2480       6.638897e-01       1.524438e-01       2.667006e-01       6.036817e-03       2.680061e-03       4.319639e-03
        2490       7.004040e-01       1.594635e-01       2.811410e-01       1.701513e-02       7.084990e-03       1.210455e-02
        2500       7.158982e-01       1.568013e-01       2.884391e-01       7.411321e-03       2.535221e-03       5.446652e-03
        2510       7.162963e-01       1.568148e-01       2.892821e-01       1.677902e-02       5.874068e-03       1.143406e-02
        2520       6.864137e-01       1.573509e-01       2.757011e-01       1.495649e-02       3.850950e-03       9.567212e-03
        2530       6.489899e-01       1.460902e-01       2.611610e-01       1.051020e-02       2.975204e-03       5.482010e-03
        2540       6.249335e-01       1.388631e-01       2.532350e-01       2.371566e-02       8.353090e-03       1.681678e-02
        2550       6.149288e-01       1.432369e-01       2.475214e-01       5.443770e-03       4.441956e-03       4.867231e-03
        2560       6.358034e-01       1.421734e-01       2.555392e-01       1.943183e-02       1.049797e-02       1.426441e-02
        2570       6.686384e-01       1.533660e-01       2.690120e-01       5.832233e-03       1.912470e-03       3.722451e-03
        2580       7.011748e-01       1.602365e-01       2.816800e-01       8.838130e-03       2.508869e-03       7.189217e-03
        2590       7.146203e-01       1.593668e-01       2.866340e-01       1.309115e-02       4.917608e-03       8.799668e-03
        2600       7.028379e-01       1.631403e-01       2.816496e-01       5.648466e-03       2.793458e-03       4.133271e-03
        2610       6.863406e-01       1.590793e-01       2.754207e-01       7.630768e-03       4.569812e-03       5.837860e-03
        2620       6.580565e-01       1.541520e-01       2.636607e-01       3.785143e-03       2.642701e-03       3.144732e-03
        2630       6.376450e-01       1.469581e-01       2.555410e-01       4.265238e-03       2.582164e-03       3.492390e-03
        2640       6.298076e-01       1.514325e-01       2.522898e-01       9.038104e-03       3.390475e-03       5.030716e-03
        2650       6.377483e-01       1.532393e-01       2.554212e-01       3.679036e-03       1.692668e-03       2.255707e-03
        2660       6.582839e-01       1.506175e-01       2.638946e-01       7.200719e-03       3.783252e-03       5.533069e-03
        2670       6.782432e-01       1.631580e-01       2.714524e-01       2.993087e-03       1.143070e-03       2.197431e-03
        2680       6.998512e-01       1.660070e-01       2.802284e-01       9.830333e-03       2.431635e-03       6.698602e-03
