#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         360       6.599203e-01       1.530401e-01       2.642456e-01       3.518810e-03       2.224982e-03       2.794264e-03
         370       6.910937e-01       1.542450e-01       2.771434e-01       7.282132e-03       3.488127e-03       5.729822e-03
         380       7.175265e-01       1.607551e-01       2.876985e-01       1.488348e-02       4.386444e-03       8.481163e-03
         390       7.206041e-01       1.664492e-01       2.885865e-01       9.516773e-03       4.176406e-03       7.039263e-03
         400       7.010250e-01       1.581945e-01       2.813066e-01       9.701078e-03       2.786685e-03       5.405714e-03
         410       6.659946e-01       1.483724e-01       2.672183e-01       1.040311e-02       4.416179e-03       5.802980e-03
         420       6.330280e-01       1.474303e-01       2.538273e-01       4.796218e-03       2.142550e-03       3.809410e-03
         430       6.187008e-01       1.385828e-01       2.492154e-01       1.373837e-02       4.813032e-03       9.442574e-03
         440       6.270359e-01       1.413700e-01       2.521992e-01       3.811910e-03       2.197231e-03       2.782508e-03
         450       6.538316e-01       1.440751e-01       2.626774e-01       7.695586e-03       1.694275e-03       3.877848e-03
         460       6.783889e-01       1.511233e-01       2.724094e-01       6.268471e-03       1.750905e-03       3.638488e-03
         470       6.946183e-01       1.588146e-01       2.787436e-01       3.645707e-03       1.781212e-03       2.433835e-03
         480       7.006160e-01       1.579637e-01       2.811285e-01       7.390909e-03       3.185501e-03       4.887917e-03
         490       6.913856e-01       1.546193e-01       2.773618e-01       4.300664e-03       1.869937e-03       2.940783e-03
         500       6.735518e-01       1.536083e-01       2.703122e-01       4.847907e-03       3.125736e-03       3.756083e-03
         510       6.514555e-01       1.476579e-01       2.616488e-01       4.251767e-03       2.214385e-03       3.151442e-03
         520       6.346099e-01       1.393072e-01       2.552455e-01       7.554145e-03       1.518529e-03       3.858538e-03
         530       6.287866e-01       1.388740e-01       2.528654e-01       7.063540e-03       2.676172e-03       4.371315e-03
         540       6.378309e-01       1.411004e-01       2.565401e-01       4.244033e-03       2.506138e-03       3.031558e-03
         550       6.619630e-01       1.414360e-01       2.667467e-01       8.135741e-03       2.831867e-03       4.550339e-03
         560       6.860420e-01       1.469736e-01       2.759813e-01       6.443256e-03       3.016943e-03       4.684093e-03
         570       7.045155e-01       1.537261e-01       2.831167e-01       8.910555e-03       3.163530e-03       5.656793e-03
         580       7.097735e-01       1.493807e-01       2.861865e-01       8.550060e-03       3.316370e-03       6.472348e-03
         590       6.933046e-01       1.437193e-01       2.798317e-01       6.042074e-03       2.081196e-03       4.086661e-03
         600       6.633637e-01       1.421565e-01       2.668644e-01       9.965367e-03       4.261191e-03       7.209257e-03
         610       6.314348e-01       1.346394e-01       2.547624e-01       5.100310e-03       1.987206e-03       3.185555e-03
         620       6.201929e-01       1.293049e-01       2.520947e-01       8.788025e-03       5.366530e-03       7.611455e-03
         630       6.260715e-01       1.346161e-01       2.520991e-01       7.873572e-03       4.840863e-03       6.418848e-03
         640       6.508136e-01       1.439870e-01       2.611644e-01       7.128200e-03       2.434687e-03       4.244464e-03
         650       6.898611e-01       1.481546e-01       2.777533e-01       7.926980e-03       3.399349e-03       6.129047e-03
         660       7.129934e-01       1.571551e-01       2.862156e-01       5.777699e-03       2.187810e-03       4.030153e-03
         670       7.164198e-01       1.648042e-01       2.869717e-01       1.839891e-02       5.492627e-03       9.742326e-03
         680       6.982408e-01       1.583195e-01       2.799123e-01       6.883233e-03       1.875016e-03       4.962453e-03
         690       6.723827e-01       1.512476e-01       2.697846e-01       4.920916e-03       2.553474e-03       3.678821e-03
         700       6.436864e-01       1.504195e-01       2.580212e-01       8.234837e-03       2.423719e-03       4.149232e-03
         710       6.246179e-01       1.499956e-01       2.501460e-01       2.583744e-03       1.707106e-03       2.281795e-03
         720       6.302734e-01       1.517527e-01       2.522773e-01       8.438971e-03       4.202798e-03       5.904430e-03
         730       6.489558e-01       1.505815e-01       2.601399e-01       5.273088e-03       2.361828e-03       3.600052e-03
         740       6.719028e-01       1.532160e-01       2.693311e-01       3.962213e-03       1.709712e-03       3.154594e-03
         750       6.922959e-01       1.683747e-01       2.770277e-01       5.613040e-03       3.462036e-03       4.391438e-03
         760       7.018824e-01       1.681037e-01       2.809489e-01       3.486530e-03       1.806108e-03       2.440424e-03
         770       6.991520e-01       1.585185e-01       2.802964e-01       7.537149e-03       3.233266e-03       4.685211e-03
         780       6.800635e-01       1.588780e-01       2.722817e-01       3.107241e-03       1.983770e-03       2.550431e-03
         790       6.589886e-01       1.579925e-01       2.637766e-01       5.262291e-03       1.214313e-03       2.784041e-03
         800       6.391254e-01       1.424999e-01       2.566368e-01       3.706467e-03       2.663647e-03       3.060670e-03
         810       6.272663e-01       1.366266e-01       2.522260e-01       4.512560e-03       1.439133e-03       2.765707e-03
         820       6.325688e-01       1.402052e-01       2.538453e-01       8.905069e-03       4.726052e-03       6.686694e-03
         830       6.543926e-01       1.382745e-01       2.634961e-01       3.358127e-03       2.194583e-03       2.846229e-03
         840       6.910427e-01       1.406636e-01       2.790610e-01       8.350615e-03       5.157943e-03       6.698441e-03
         850       7.159022e-01       1.474039e-01       2.884047e-01       1.060063e-02       4.644285e-03       8.058907e-03
         860       7.201368e-01       1.477248e-01       2.902217e-01       1.102970e-02       3.352254e-03       8.136091e-03
         870       7.043845e-01       1.419954e-01       2.843380e-01       1.659507e-02       7.843781e-03       1.132614e-02
         880       6.684320e-01       1.367494e-01       2.699461e-01       5.424944e-03       3.373290e-03       4.026413e-03
         890       6.364767e-01       1.290388e-01       2.589048e-01       1.404965e-02       4.570651e-03       8.327253e-03
         900       6.179376e-01       1.269612e-01       2.509920e-01       8.867861e-03       5.756228e-03       7.018614e-03
         910       6.267781e-01       1.312399e-01       2.529804e-01       7.079040e-03       3.686976e-03       5.056660e-03
         920       6.551471e-01       1.379178e-01       2.644623e-01       1.571620e-02       4.371099e-03       7.218808e-03
         930       6.827108e-01       1.476453e-01       2.743239e-01       4.305801e-03       2.898230e-03       3.561993e-03
         940       7.042472e-01       1.570685e-01       2.823065e-01       1.334114e-02       3.086554e-03       7.599440e-03
         950       7.089478e-01       1.569109e-01       2.846433e-01       7.042022e-03       3.192038e-03       5.024805e-03
         960       6.969248e-01       1.530173e-01       2.799239e-01       8.715846e-03       2.570733e-03       4.322884e-03
         970       6.733330e-01       1.517477e-01       2.699178e-01       6.963381e-03       3.789139e-03       5.940677e-03
         980       6.467843e-01       1.454299e-01       2.594978e-01       3.393278e-03       1.464380e-03       2.874857e-03
         990       6.318723e-01       1.413390e-01       2.541322e-01       5.666444e-03       1.987091e-03       4.271904e-03
        1000       6.282312e-01       1.480045e-01       2.517458e-01       2.871452e-03       1.749468e-03       2.441129e-03
        1010       6.412648e-01       1.518734e-01       2.568237e-01       4.276323e-03       1.776085e-03       2.685081e-03
        1020       6.674081e-01       1.560378e-01       2.677290e-01       5.946490e-03       1.405800e-03       3.556035e-03
        1030       6.914606e-01       1.596883e-01       2.769745e-01       2.653967e-03       1.815665e-03       2.133987e-03
        1040       7.083344e-01       1.614206e-01       2.838143e-01       1.201181e-02       4.308214e-03       7.216190e-03
        1050       7.056023e-01       1.628673e-01       2.826180e-01       4.741696e-03       2.007017e-03       3.275602e-03
        1060       6.927906e-01       1.615625e-01       2.776537e-01       7.786145e-03       3.089116e-03       5.170574e-03
        1070       6.637705e-01       1.490459e-01       2.661736e-01       4.709036e-03       2.447081e-03       3.673071e-03
        1080       6.309569e-01       1.386049e-01       2.534904e-01       7.051559e-03       2.856425e-03       4.275649e-03
        1090       6.152979e-01       1.377222e-01       2.469532e-01       1.473498e-02       6.455829e-03       9.754730e-03
        1100       6.245002e-01       1.357891e-01       2.513959e-01       5.147465e-03       3.686864e-03       4.695041e-03
        1110       6.563291e-01       1.384526e-01       2.650861e-01       1.173095e-02       5.562837e-03       7.342455e-03
        1120       6.905423e-01       1.502259e-01       2.779194e-01       8.694925e-03       4.136932e-03       5.558781e-03
        1130       7.132976e-01       1.528634e-01       2.875833e-01       1.029098e-02       6.700471e-03       8.189578e-03
        1140       7.168723e-01       1.482008e-01       2.897365e-01       1.491663e-02       6.040681e-03       9.416716e-03
        1150       6.929661e-01       1.494207e-01       2.790179e-01       1.223732e-02       3.616251e-03       7.428082e-03
        1160       6.604106e-01       1.446794e-01       2.663031e-01       5.638933e-03       2.484257e-03       4.157767e-03
        1170       6.335902e-01       1.342986e-01       2.569347e-01       1.118388e-02       5.151111e-03       7.215379e-03
        1180       6.186664e-01       1.364596e-01       2.493586e-01       5.998551e-03       4.444955e-03       5.242650e-03
        1190       6.273344e-01       1.409255e-01       2.524556e-01       1.290769e-02       6.643843e-03       9.377860e-03
        1200       6.515255e-01       1.446060e-01       2.625529e-01       6.937890e-03       2.786341e-03       4.465072e-03
        1210       6.837569e-01       1.566506e-01       2.747089e-01       5.394850e-03       1.879417e-03       3.962313e-03
        1220       7.059006e-01       1.571557e-01       2.834155e-01       1.326472e-02       5.525780e-03       7.789034e-03
        1230       7.090386e-01       1.591570e-01       2.846640e-01       5.362797e-03       1.482611e-03       3.572505e-03
        1240       6.988923e-01       1.604421e-01       2.804292e-01       8.702897e-03       4.224701e-03       7.199527e-03
        1250       6.727820e-01       1.558674e-01       2.698399e-01       3.599447e-03       2.221138e-03       2.744164e-03
        1260       6.457354e-01       1.447383e-01       2.595013e-01       1.474425e-02       4.478767e-03       6.988533e-03
        1270       6.256069e-01       1.464123e-01       2.507826e-01       4.408230e-03       2.249911e-03       3.147668e-03
        1280       6.245977e-01       1.468880e-01       2.501138e-01       6.657851e-03       3.973835e-03       5.359856e-03
        1290       6.431789e-01       1.445843e-01       2.583757e-01       4.042431e-03       3.447923e-03       3.794055e-03
        1300       6.693104e-01       1.542128e-01       2.681960e-01       3.855658e-03       2.283699e-03       3.341717e-03
        1310       6.961719e-01       1.649568e-01       2.786899e-01       8.830896e-03       1.810406e-03       6.131006e-03
        1320       7.091806e-01       1.597532e-01       2.845520e-01       6.500674e-03       3.814336e-03       5.188558e-03
        1330       7.072881e-01       1.570786e-01       2.838634e-01       7.800661e-03       2.698072e-03       5.430632e-03
        1340       6.876587e-01       1.616517e-01       2.753251e-01       9.156861e-03       2.967957e-03       5.928949e-03
        1350       6.564119e-01       1.531806e-01       2.633094e-01       5.958995e-03       4.243555e-03       4.930842e-03
        1360       6.304078e-01       1.415533e-01       2.535005e-01       1.311585e-02       4.966840e-03       7.930954e-03
        1370       6.174938e-01       1.423770e-01       2.479409e-01       9.015870e-03       4.254857e-03       6.551540e-03
        1380       6.270827e-01       1.386218e-01       2.524504e-01       1.187769e-02       5.534216e-03       7.314782e-03
        1390       6.587651e-01       1.497650e-01       2.651807e-01       1.535441e-02       5.591105e-03       7.864892e-03
        1400       6.961795e-01       1.489882e-01       2.806287e-01       8.867975e-03       2.746194e-03       5.147214e-03
        1410       7.210701e-01       1.492617e-01       2.911592e-01       1.648206e-02       3.958673e-03       1.098028e-02
        1420       7.163512e-01       1.586815e-01       2.878835e-01       1.478877e-02       6.674381e-03       9.120039e-03
        1430       6.954535e-01       1.553111e-01       2.796661e-01       7.985322e-03       4.706729e-03       6.322656e-03
        1440       6.627827e-01       1.378023e-01       2.685648e-01       6.969805e-03       5.413055e-03       6.150276e-03
        1450       6.292632e-01       1.329185e-01       2.542819e-01       8.425729e-03       2.805567e-03       4.835781e-03
        1460       6.192026e-01       1.355008e-01       2.488486e-01       1.434445e-02       8.058857e-03       1.076346e-02
        1470       6.311570e-01       1.346134e-01       2.547000e-01       2.909352e-03       2.287801e-03       2.569595e-03
        1480       6.571353e-01       1.402215e-01       2.648748e-01       6.279644e-03       3.338782e-03       5.085636e-03
        1490       6.811867e-01       1.506847e-01       2.731905e-01       7.955698e-03       3.020427e-03       4.477775e-03
        1500       6.993142e-01       1.537086e-01       2.806377e-01       6.807439e-03       2.445540e-03       4.944240e-03
        1510       7.061041e-01       1.526194e-01       2.839219e-01       5.911268e-03       3.606858e-03       4.681390e-03
        1520       6.933977e-01       1.521202e-01       2.782407e-01       6.557655e-03       3.293271e-03       4.672638e-03
        1530       6.708531e-01       1.486995e-01       2.690720e-01       4.937966e-03       2.249557e-03       3.253366e-03
        1540       6.465472e-01       1.423725e-01       2.597454e-01       9.237500e-03       3.683619e-03       5.311758e-03
        1550       6.296296e-01       1.399297e-01       2.528489e-01       5.170933e-03       2.185283e-03       3.314623e-03
        1560       6.267041e-01       1.404222e-01       2.513894e-01       1.022187e-02       3.953828e-03       6.204610e-03
        1570       6.415420e-01       1.445517e-01       2.572444e-01       4.390750e-03       1.905854e-03       2.659835e-03
        1580       6.707798e-01       1.523956e-01       2.689798e-01       8.794770e-03       3.380505e-03       5.190829e-03
        1590       6.970074e-01       1.592120e-01       2.793602e-01       6.713539e-03       2.778559e-03       4.197885e-03
        1600       7.113213e-01       1.628893e-01       2.849090e-01       8.849150e-03       4.240814e-03       6.573507e-03
        1610       7.113569e-01       1.632587e-01       2.850411e-01       1.192081e-02       3.433212e-03       6.735687e-03
        1620       6.904969e-01       1.561793e-01       2.769535e-01       7.442510e-03       2.743023e-03       4.466604e-03
        1630       6.591157e-01       1.500074e-01       2.648145e-01       8.546054e-03       1.936654e-03       4.356312e-03
        1640       6.281175e-01       1.424269e-01       2.519197e-01       6.681242e-03       4.036012e-03       5.282238e-03
        1650       6.172196e-01       1.338110e-01       2.487495e-01       9.675172e-03       1.974302e-03       6.690931e-03
        1660       6.324911e-01       1.327346e-01       2.558904e-01       1.374806e-02       5.144306e-03       8.488164e-03
        1670       6.629839e-01       1.379482e-01       2.671703e-01       4.398456e-03       3.036912e-03       3.774799e-03
        1680       6.993732e-01       1.414533e-01       2.824634e-01       1.404380e-02       5.501944e-03       8.655301e-03
        1690       7.172904e-01       1.460447e-01       2.892929e-01       1.280901e-02       4.495328e-03       8.074141e-03
        1700       7.172778e-01       1.498156e-01       2.884532e-01       1.188829e-02       4.820276e-03       8.143562e-03
        1710       6.954356e-01       1.417706e-01       2.805409e-01       1.825001e-02       4.345815e-03       8.627109e-03
        1720       6.608745e-01       1.347041e-01       2.673909e-01       6.599690e-03       3.129387e-03       4.297909e-03
        1730       6.341973e-01       1.321039e-01       2.557583e-01       1.099364e-02       4.047874e-03       7.243190e-03
        1740       6.245600e-01       1.304681e-01       2.523474e-01       4.191769e-03       2.502451e-03       3.487075e-03
        1750       6.339189e-01       1.322532e-01       2.561337e-01       1.276724e-02       4.270276e-03       6.694232e-03
        1760       6.545855e-01       1.412112e-01       2.629828e-01       5.204507e-03       1.358622e-03       3.256335e-03
        1770       6.785725e-01       1.455705e-01       2.725278e-01       4.746425e-03       2.262708e-03       3.535992e-03
        1780       6.981605e-01       1.477856e-01       2.807737e-01       4.787530e-03       2.293087e-03       3.386789e-03
        1790       7.024118e-01       1.534924e-01       2.818344e-01       6.624162e-03       3.572807e-03       4.961561e-03
        1800       6.929636e-01       1.522708e-01       2.778620e-01       5.004718e-03       1.833471e-03       3.674194e-03
        1810       6.744720e-01       1.428316e-01       2.714012e-01       4.885830e-03       2.952658e-03       3.814653e-03
        1820       6.506580e-01       1.397710e-01       2.616857e-01       4.554029e-03       2.731598e-03       3.550466e-03
        1830       6.323558e-01       1.415594e-01       2.535179e-01       9.629258e-03       4.272361e-03       6.315576e-03
        1840       6.271009e-01       1.360027e-01       2.521476e-01       4.718335e-03       1.837364e-03       2.937717e-03
        1850       6.425222e-01       1.404619e-01       2.582800e-01       4.460257e-03       2.993067e-03       3.508980e-03
        1860       6.680326e-01       1.611531e-01       2.674130e-01       5.827699e-03       2.384594e-03       3.638187e-03
        1870       6.937794e-01       1.671619e-01       2.776369e-01       5.556696e-03       1.633020e-03       3.649958e-03
        1880       7.145218e-01       1.635197e-01       2.862905e-01       1.210329e-02       2.241249e-03       8.223269e-03
        1890       7.154191e-01       1.719817e-01       2.863915e-01       6.946152e-03       1.631526e-03       3.872863e-03
        1900       6.953110e-01       1.651558e-01       2.783744e-01       1.532602e-02       4.959920e-03       8.412597e-03
        1910       6.592083e-01       1.592652e-01       2.639113e-01       5.013075e-03       2.019413e-03       3.498657e-03
        1920       6.310128e-01       1.534319e-01       2.524864e-01       1.222852e-02       5.210285e-03       8.753381e-03
        1930       6.191077e-01       1.423775e-01       2.487822e-01       7.397727e-03       3.483305e-03       5.739423e-03
        1940       6.279251e-01       1.392825e-01       2.523791e-01       8.101221e-03       4.438440e-03       6.017511e-03
        1950       6.576047e-01       1.483508e-01       2.638980e-01       8.318246e-03       3.489444e-03       5.060577e-03
        1960       6.897555e-01       1.526089e-01       2.777322e-01       8.344282e-03       5.271362e-03       6.405607e-03
        1970       7.082434e-01       1.520159e-01       2.851456e-01       8.715057e-03       3.929041e-03       6.518339e-03
        1980       7.085021e-01       1.554935e-01       2.845771e-01       1.278059e-02       3.171849e-03       7.310512e-03
        1990       6.921445e-01       1.551501e-01       2.784230e-01       6.582414e-03       3.051363e-03       4.758565e-03
        2000       6.650612e-01       1.449945e-01       2.682614e-01       7.683207e-03       4.757520e-03       5.990012e-03
        2010       6.375449e-01       1.374146e-01       2.568662e-01       1.143876e-02       4.479013e-03       6.613604e-03
        2020       6.233205e-01       1.374291e-01       2.511274e-01       6.401721e-03       2.991118e-03       4.907164e-03
        2030       6.285812e-01       1.362042e-01       2.540920e-01       1.376377e-02       4.282866e-03       7.263131e-03
        2040       6.479300e-01       1.390216e-01       2.614471e-01       8.580399e-03       3.201012e-03       4.938720e-03
        2050       6.743613e-01       1.479197e-01       2.713100e-01       6.198797e-03       3.149358e-03       4.981336e-03
        2060       6.971015e-01       1.534570e-01       2.805460e-01       6.137074e-03       4.008397e-03       4.989796e-03
        2070       7.065697e-01       1.512756e-01       2.846310e-01       1.223382e-02       3.022195e-03       6.670870e-03
        2080       6.998162e-01       1.502610e-01       2.819762e-01       1.070129e-02       4.238615e-03       6.346092e-03
        2090       6.764219e-01       1.494461e-01       2.722110e-01       5.036828e-03       2.578427e-03       4.236669e-03
        2100       6.491889e-01       1.412644e-01       2.614870e-01       7.752117e-03       2.744734e-03       4.437146e-03
        2110       6.274167e-01       1.355813e-01       2.532681e-01       9.586155e-03       4.638397e-03       5.851946e-03
        2120       6.225906e-01       1.377182e-01       2.512489e-01       1.029398e-02       3.784105e-03       6.433169e-03
        2130       6.353451e-01       1.421887e-01       2.554987e-01       8.645575e-03       3.841643e-03       5.423819e-03
        2140       6.624967e-01       1.459387e-01       2.662664e-01       9.149492e-03       3.123563e-03       5.322846e-03
        2150       6.927316e-01       1.571818e-01       2.784771e-01       1.052060e-02       2.674387e-03       6.181229e-03
        2160       7.106859e-01       1.588738e-01       2.852783e-01       8.525093e-03       3.092646e-03       5.429792e-03
        2170       7.093432e-01       1.611100e-01       2.844698e-01       9.677523e-03       3.260598e-03       6.056588e-03
        2180       6.934587e-01       1.551606e-01       2.785221e-01       8.982054e-03       5.209653e-03       6.302907e-03
        2190       6.633357e-01       1.505192e-01       2.662128e-01       5.832004e-03       3.739657e-03       5.160891e-03
        2200       6.320903e-01       1.489397e-01       2.533655e-01       6.652358e-03       1.838524e-03       3.929487e-03
        2210       6.179567e-01       1.452841e-01       2.476649e-01       1.346390e-02       5.890682e-03       8.566007e-03
        2220       6.279780e-01       1.466647e-01       2.517095e-01       4.683765e-03       3.225187e-03       3.913928e-03
        2230       6.558905e-01       1.469081e-01       2.634333e-01       1.506145e-02       4.522622e-03       8.591513e-03
        2240       6.851143e-01       1.590631e-01       2.744552e-01       3.820198e-03       9.576525e-04       2.871078e-03
        2250       7.137624e-01       1.645261e-01       2.859717e-01       1.072874e-02       4.239994e-03       7.451041e-03
        2260       7.184431e-01       1.610936e-01       2.882791e-01       8.728398e-03       5.275920e-03       7.167890e-03
        2270       7.005361e-01       1.535864e-01       2.811676e-01       5.907456e-03       2.944506e-03       4.471484e-03
        2280       6.722070e-01       1.529293e-01       2.695964e-01       1.035346e-02       3.044185e-03       5.947464e-03
        2290       6.441379e-01       1.416366e-01       2.589989e-01       3.561712e-03       2.304845e-03       2.904731e-03
        2300       6.274313e-01       1.333787e-01       2.530812e-01       1.124455e-02       4.960793e-03       7.525973e-03
        2310       6.269037e-01       1.344164e-01       2.523496e-01       4.367764e-03       1.823982e-03       2.862532e-03
        2320       6.457673e-01       1.378777e-01       2.601033e-01       7.789308e-03       3.111681e-03       4.731014e-03
        2330       6.701351e-01       1.415700e-01       2.698738e-01       8.483956e-03       2.527591e-03       4.439497e-03
        2340       6.897456e-01       1.482399e-01       2.770636e-01       4.667253e-03       2.465222e-03       3.578638e-03
        2350       7.014476e-01       1.503338e-01       2.818717e-01       8.269586e-03       2.990896e-03       6.103697e-03
        2360       6.980460e-01       1.480141e-01       2.808421e-01       5.233432e-03       3.239573e-03       4.264014e-03
        2370       6.818070e-01       1.458011e-01       2.741106e-01       8.612182e-03       3.395792e-03       5.216349e-03
        2380       6.579147e-01       1.419817e-01       2.644195e-01       3.908399e-03       3.093345e-03       3.447393e-03
        2390       6.377198e-01       1.344643e-01       2.572962e-01       8.639433e-03       3.147005e-03       4.868144e-03
        2400       6.271255e-01       1.318456e-01       2.533157e-01       5.023966e-03       2.624436e-03       3.724195e-03
        2410       6.309047e-01       1.340019e-01       2.541590e-01       4.480213e-03       2.797318e-03       3.379380e-03
        2420       6.544525e-01       1.365925e-01       2.640295e-01       1.130364e-02       3.181830e-03       5.644635e-03
        2430       6.849025e-01       1.427072e-01       2.761194e-01       9.806064e-03       4.007666e-03       6.720774e-03
        2440       7.084239e-01       1.486366e-01       2.849926e-01       9.262932e-03       3.160130e-03       6.229898e-03
        2450       7.192342e-01       1.475605e-01       2.899372e-01       1.364053e-02       5.997027e-03       9.281867e-03
        2460       7.034884e-01       1.451341e-01       2.836226e-01       1.088677e-02       3.487003e-03       5.344151e-03
        2470       6.724812e-01       1.435905e-01       2.707296e-01       1.221871e-02       5.401236e-03       8.259355e-03
        2480       6.363335e-01       1.343799e-01       2.565467e-01       9.774896e-03       2.235612e-03       4.663570e-03
        2490       6.209969e-01       1.337425e-01       2.502490e-01       9.482042e-03       3.368492e-03       6.175080e-03
        2500       6.275988e-01       1.492359e-01       2.519448e-01       1.068854e-02       5.460328e-03       7.772247e-03
        2510       6.489621e-01       1.554318e-01       2.599253e-01       3.323650e-03       2.019989e-03       2.683725e-03
        2520       6.845756e-01       1.649566e-01       2.740580e-01       8.741032e-03       3.166629e-03       6.389939e-03
        2530       7.075654e-01       1.643918e-01       2.836426e-01       6.146971e-03       1.971736e-03       3.941313e-03
        2540       7.140806e-01       1.651253e-01       2.864034e-01       9.785722e-03       4.190182e-03       6.255725e-03
        2550       6.998932e-01       1.649162e-01       2.801500e-01       7.290296e-03       5.127975e-03       6.023758e-03
        2560       6.742764e-01       1.563661e-01       2.700732e-01       4.666493e-03       2.487286e-03       3.500946e-03
        2570       6.480881e-01       1.500272e-01       2.602318e-01       1.020873e-02       2.637516e-03       5.016379e-03
        2580       6.270552e-01       1.455277e-01       2.513550e-01       3.519446e-03       2.897219e-03       3.081542e-03
        2590       6.260566e-01       1.408896e-01       2.511873e-01       9.873536e-03       4.676910e-03       6.727112e-03
        2600       6.421514e-01       1.449835e-01       2.582029e-01       6.803517e-03       2.843902e-03       4.133813e-03
        2610       6.666289e-01       1.517310e-01       2.676144e-01       4.404533e-03       2.477294e-03       3.475618e-03
        2620       6.919984e-01       1.531391e-01       2.778099e-01       1.086117e-02       3.492732e-03       6.408815e-03
        2630       7.040546e-01       1.560369e-01       2.829546e-01       7.241432e-03       3.419632e-03       4.811849e-03
        2640       7.034969e-01       1.587048e-01       2.828860e-01       7.909852e-03       1.761671e-03       5.348400e-03
        2650       6.850406e-01       1.514503e-01       2.752938e-01       6.928190e-03       3.132432e-03       4.731641e-03
        2660       6.566518e-01       1.431721e-01       2.642763e-01       7.921090e-03       2.590599e-03       4.663549e-03
        2670       6.324739e-01       1.412973e-01       2.550480e-01       1.508642e-02       5.580163e-03       8.617142e-03
        2680       6.184882e-01       1.349949e-01       2.498777e-01       7.045656e-03       2.503275e-03       4.521043e-03
