#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         360       6.573023e-01       1.517071e-01       2.636742e-01       4.846087e-03       2.463829e-03       3.417554e-03
         370       6.760148e-01       1.562734e-01       2.708614e-01       6.780409e-03       1.515846e-03       3.427486e-03
         380       6.887638e-01       1.609307e-01       2.761978e-01       2.951921e-03       1.908995e-03       2.308871e-03
         390       6.927278e-01       1.586318e-01       2.779728e-01       4.081670e-03       1.603731e-03       3.140305e-03
         400       6.854541e-01       1.588354e-01       2.746097e-01       5.231486e-03       2.377079e-03       3.509764e-03
         410       6.718795e-01       1.566898e-01       2.693581e-01       3.632995e-03       2.291503e-03       2.900301e-03
         420       6.548337e-01       1.497957e-01       2.631219e-01       5.513147e-03       3.366822e-03       4.533493e-03
         430       6.397734e-01       1.480524e-01       2.567021e-01       2.839891e-03       1.808789e-03       2.198300e-03
         440       6.362439e-01       1.490374e-01       2.552154e-01       7.548540e-03       1.636438e-03       3.865721e-03
         450       6.439910e-01       1.444900e-01       2.592675e-01       7.155912e-03       3.009549e-03       4.349568e-03
         460       6.624183e-01       1.501000e-01       2.663242e-01       7.652309e-03       4.036511e-03       4.910099e-03
         470       6.845374e-01       1.553155e-01       2.747117e-01       5.330679e-03       3.535975e-03       4.559056e-03
         480       7.008017e-01       1.522659e-01       2.822402e-01       7.880321e-03       2.138690e-03       4.406371e-03
         490       7.036208e-01       1.549722e-01       2.833111e-01       1.480672e-02       5.111482e-03       8.005651e-03
         500       6.879877e-01       1.572352e-01       2.761970e-01       6.422562e-03       2.232244e-03       4.102862e-03
         510       6.660894e-01       1.447585e-01       2.687168e-01       5.051916e-03       2.433764e-03       3.974370e-03
         520       6.429086e-01       1.390568e-01       2.595194e-01       9.745150e-03       2.499925e-03       4.862021e-03
         530       6.310363e-01       1.405021e-01       2.535435e-01       4.397952e-03       3.570397e-03       4.026507e-03
         540       6.371203e-01       1.394166e-01       2.569199e-01       6.499095e-03       2.461866e-03       3.898378e-03
         550       6.535136e-01       1.433398e-01       2.631931e-01       4.779993e-03       3.707582e-03       4.318039e-03
         560       6.734819e-01       1.500809e-01       2.701872e-01       7.382102e-03       3.033754e-03       4.383928e-03
         570       6.893243e-01       1.516968e-01       2.769502e-01       5.649382e-03       2.131109e-03       3.905282e-03
         580       6.954696e-01       1.538684e-01       2.795758e-01       5.734859e-03       2.674878e-03       3.414166e-03
         590       6.895535e-01       1.560170e-01       2.765039e-01       8.060464e-03       3.156029e-03       4.555830e-03
         600       6.739035e-01       1.503124e-01       2.704115e-01       5.668453e-03       1.692083e-03       3.526908e-03
         610       6.569005e-01       1.449091e-01       2.642727e-01       7.169550e-03       2.203818e-03       4.230665e-03
         620       6.411547e-01       1.450873e-01       2.572319e-01       4.552587e-03       2.878643e-03       3.611942e-03
         630       6.353870e-01       1.435479e-01       2.547960e-01       3.763168e-03       1.624994e-03       2.429212e-03
         640       6.444111e-01       1.429297e-01       2.591604e-01       7.743260e-03       2.105206e-03       4.192165e-03
         650       6.602174e-01       1.491121e-01       2.648285e-01       3.846625e-03       2.662484e-03       3.052421e-03
         660       6.791745e-01       1.539403e-01       2.721217e-01       7.699234e-03       3.432372e-03       4.834514e-03
         670       6.925799e-01       1.548370e-01       2.779141e-01       3.159579e-03       2.407809e-03       2.709713e-03
         680       6.978540e-01       1.570211e-01       2.800573e-01       5.490601e-03       2.264080e-03       3.998072e-03
         690       6.883818e-01       1.551450e-01       2.758539e-01       7.944156e-03       2.377704e-03       4.844206e-03
         700       6.686961e-01       1.490996e-01       2.681909e-01       3.810082e-03       2.249676e-03       2.948254e-03
         710       6.510987e-01       1.476390e-01       2.612621e-01       7.064052e-03       2.390698e-03       3.899281e-03
         720       6.366943e-01       1.460197e-01       2.550995e-01       2.640287e-03       2.074154e-03       2.354965e-03
         730       6.353610e-01       1.432743e-01       2.548665e-01       8.198832e-03       3.159447e-03       4.934501e-03
         740       6.488507e-01       1.499979e-01       2.599340e-01       4.889652e-03       1.822391e-03       3.025159e-03
         750       6.706943e-01       1.577294e-01       2.685265e-01       6.418393e-03       3.236401e-03       5.108740e-03
         760       6.924729e-01       1.590196e-01       2.775812e-01       7.896731e-03       2.573343e-03       4.288393e-03
         770       7.045991e-01       1.649584e-01       2.820903e-01       7.477000e-03       3.369412e-03       6.038143e-03
         780       7.022277e-01       1.664574e-01       2.810955e-01       5.366333e-03       1.170383e-03       3.079364e-03
         790       6.870472e-01       1.567258e-01       2.759012e-01       9.164291e-03       4.355932e-03       5.790725e-03
         800       6.591062e-01       1.565138e-01       2.639955e-01       3.858133e-03       2.508499e-03       3.323710e-03
         810       6.405058e-01       1.485074e-01       2.565506e-01       4.206697e-03       1.901196e-03       3.458939e-03
         820       6.348692e-01       1.396932e-01       2.556411e-01       5.505023e-03       3.810622e-03       4.668372e-03
         830       6.420023e-01       1.423359e-01       2.578194e-01       3.379021e-03       2.749521e-03       3.087043e-03
         840       6.607554e-01       1.472312e-01       2.650076e-01       7.364695e-03       3.170003e-03       4.436867e-03
         850       6.780271e-01       1.494948e-01       2.722355e-01       3.263112e-03       2.185335e-03       2.805531e-03
         860       6.907426e-01       1.537305e-01       2.771397e-01       4.793084e-03       2.934492e-03       3.614400e-03
         870       6.926800e-01       1.554805e-01       2.776342e-01       5.635368e-03       2.369295e-03       3.831711e-03
         880       6.838702e-01       1.522786e-01       2.743447e-01       4.052522e-03       2.987070e-03       3.657925e-03
         890       6.699670e-01       1.493218e-01       2.689382e-01       4.277953e-03       2.412741e-03       3.289130e-03
         900       6.527934e-01       1.461336e-01       2.617554e-01       2.983917e-03       2.611702e-03       2.821644e-03
         910       6.413503e-01       1.414821e-01       2.575834e-01       4.263856e-03       1.844856e-03       2.622574e-03
         920       6.398220e-01       1.395603e-01       2.573401e-01       7.928599e-03       2.824803e-03       4.028118e-03
         930       6.478706e-01       1.421141e-01       2.601092e-01       2.679507e-03       2.379317e-03       2.505646e-03
         940       6.646703e-01       1.447086e-01       2.669889e-01       6.370989e-03       2.465417e-03       3.792665e-03
         950       6.813399e-01       1.466716e-01       2.738952e-01       3.176836e-03       2.062510e-03       2.526948e-03
         960       6.950849e-01       1.482178e-01       2.793462e-01       1.043071e-02       3.383771e-03       5.528360e-03
         970       6.962686e-01       1.487047e-01       2.797738e-01       6.245034e-03       2.420215e-03       4.589903e-03
         980       6.848810e-01       1.464274e-01       2.754516e-01       5.814278e-03       2.588343e-03       3.516294e-03
         990       6.663047e-01       1.400696e-01       2.683192e-01       1.154368e-02       2.951462e-03       5.697896e-03
        1000       6.446690e-01       1.340828e-01       2.601803e-01       5.813851e-03       2.703762e-03       3.672097e-03
        1010       6.329357e-01       1.326640e-01       2.557363e-01       1.282777e-02       4.629949e-03       7.582963e-03
        1020       6.369624e-01       1.346513e-01       2.567253e-01       5.749900e-03       1.940290e-03       3.275641e-03
        1030       6.558508e-01       1.370361e-01       2.643690e-01       1.478636e-02       4.046402e-03       6.903741e-03
        1040       6.773148e-01       1.455504e-01       2.725129e-01       4.444049e-03       3.095131e-03       3.758812e-03
        1050       6.940431e-01       1.503288e-01       2.787319e-01       8.481449e-03       3.568048e-03       6.196144e-03
        1060       6.999345e-01       1.490604e-01       2.813047e-01       5.621771e-03       3.382226e-03       4.465321e-03
        1070       6.908264e-01       1.505944e-01       2.774895e-01       5.347867e-03       1.550496e-03       4.071815e-03
        1080       6.728491e-01       1.502979e-01       2.698966e-01       3.760553e-03       1.823453e-03       2.704267e-03
        1090       6.550567e-01       1.422887e-01       2.631731e-01       8.206037e-03       2.006302e-03       4.323571e-03
        1100       6.419837e-01       1.410692e-01       2.580681e-01       6.179200e-03       2.134624e-03       3.565217e-03
        1110       6.376702e-01       1.467378e-01       2.556728e-01       4.466637e-03       1.560710e-03       3.044142e-03
        1120       6.456755e-01       1.450812e-01       2.589039e-01       5.324485e-03       2.185169e-03       3.099437e-03
        1130       6.637835e-01       1.485561e-01       2.664715e-01       4.732045e-03       2.789662e-03       4.039642e-03
        1140       6.808992e-01       1.595857e-01       2.728507e-01       3.733949e-03       1.782779e-03       2.491283e-03
        1150       6.920690e-01       1.630656e-01       2.770500e-01       5.887036e-03       2.608797e-03       4.379578e-03
        1160       6.950630e-01       1.564212e-01       2.787410e-01       4.989040e-03       2.955197e-03       3.755412e-03
        1170       6.860263e-01       1.594130e-01       2.750870e-01       4.337638e-03       3.303959e-03       3.866559e-03
        1180       6.676989e-01       1.595750e-01       2.672900e-01       4.872651e-03       2.810934e-03       3.475660e-03
        1190       6.492569e-01       1.486182e-01       2.602657e-01       2.984225e-03       2.413888e-03       2.768940e-03
        1200       6.388382e-01       1.479351e-01       2.563956e-01       3.375768e-03       3.035719e-03       3.169503e-03
        1210       6.374308e-01       1.492695e-01       2.552750e-01       6.233076e-03       2.844380e-03       3.785582e-03
        1220       6.499720e-01       1.560633e-01       2.602295e-01       6.614603e-03       1.722156e-03       3.721835e-03
        1230       6.723603e-01       1.530255e-01       2.695296e-01       6.287542e-03       1.990504e-03       3.662972e-03
        1240       6.917420e-01       1.549787e-01       2.773869e-01       4.895210e-03       2.076605e-03       3.585837e-03
        1250       6.998455e-01       1.666658e-01       2.801913e-01       6.858915e-03       3.479760e-03       4.616207e-03
        1260       6.970975e-01       1.624729e-01       2.791249e-01       6.921673e-03       2.291179e-03       4.651659e-03
        1270       6.830999e-01       1.516330e-01       2.740613e-01       4.289790e-03       2.175123e-03       3.616458e-03
        1280       6.587528e-01       1.519971e-01       2.640978e-01       4.606673e-03       1.723246e-03       3.436207e-03
        1290       6.412168e-01       1.501118e-01       2.568896e-01       5.684331e-03       1.706148e-03       2.952219e-03
        1300       6.364247e-01       1.424172e-01       2.555058e-01       5.911382e-03       3.199679e-03       3.930552e-03
        1310       6.422271e-01       1.463367e-01       2.578566e-01       3.368894e-03       2.253716e-03       2.757996e-03
        1320       6.579311e-01       1.536967e-01       2.635982e-01       3.983665e-03       2.273012e-03       3.188783e-03
        1330       6.760211e-01       1.533972e-01       2.710847e-01       3.827865e-03       1.977912e-03       2.540699e-03
        1340       6.888762e-01       1.556966e-01       2.765617e-01       9.730316e-03       2.891746e-03       4.844330e-03
        1350       6.894796e-01       1.613743e-01       2.761963e-01       4.163328e-03       6.059077e-04       2.393168e-03
        1360       6.835686e-01       1.589583e-01       2.737520e-01       4.329159e-03       1.877625e-03       3.307918e-03
        1370       6.714290e-01       1.525312e-01       2.695180e-01       3.883689e-03       2.235572e-03       3.059381e-03
        1380       6.544285e-01       1.511520e-01       2.625165e-01       4.333387e-03       2.764950e-03       3.589269e-03
        1390       6.433747e-01       1.505367e-01       2.576955e-01       3.137803e-03       6.109360e-04       1.881889e-03
        1400       6.408693e-01       1.463428e-01       2.572847e-01       3.295459e-03       2.089455e-03       2.783878e-03
        1410       6.470552e-01       1.472278e-01       2.600764e-01       3.592437e-03       1.874194e-03       2.987370e-03
        1420       6.599409e-01       1.526706e-01       2.645142e-01       3.921795e-03       3.051273e-03       3.410159e-03
        1430       6.778233e-01       1.539459e-01       2.719761e-01       3.768983e-03       2.917344e-03       3.293897e-03
        1440       6.938219e-01       1.541243e-01       2.792956e-01       6.275450e-03       3.576737e-03       4.749803e-03
        1450       6.953337e-01       1.555535e-01       2.791956e-01       7.774302e-03       3.173408e-03       4.532814e-03
        1460       6.874552e-01       1.539343e-01       2.759234e-01       8.434077e-03       2.496986e-03       5.232669e-03
        1470       6.703327e-01       1.472301e-01       2.705508e-01       1.234834e-02       3.071695e-03       6.494048e-03
        1480       6.452206e-01       1.426777e-01       2.601042e-01       3.645967e-03       3.235132e-03       3.482131e-03
        1490       6.322378e-01       1.412448e-01       2.541476e-01       9.435158e-03       4.326662e-03       7.295949e-03
        1500       6.359763e-01       1.381034e-01       2.573138e-01       1.108120e-02       3.980257e-03       5.917518e-03
        1510       6.505596e-01       1.425683e-01       2.625959e-01       1.061220e-02       3.683259e-03       5.591855e-03
        1520       6.714107e-01       1.528672e-01       2.695872e-01       6.670267e-03       2.503741e-03       5.080006e-03
        1530       6.886495e-01       1.516670e-01       2.771390e-01       3.500967e-03       1.547561e-03       2.773905e-03
        1540       6.985947e-01       1.519625e-01       2.815656e-01       9.647463e-03       1.417852e-03       5.109308e-03
        1550       6.904362e-01       1.572884e-01       2.772249e-01       6.678521e-03       2.253500e-03       4.399708e-03
        1560       6.751547e-01       1.527263e-01       2.712290e-01       4.056100e-03       3.009382e-03       3.553148e-03
        1570       6.580767e-01       1.457830e-01       2.651427e-01       8.039863e-03       4.039849e-03       5.488069e-03
        1580       6.411671e-01       1.458181e-01       2.576468e-01       2.827622e-03       2.482269e-03       2.623119e-03
        1590       6.362432e-01       1.444496e-01       2.555425e-01       7.968158e-03       1.687803e-03       4.225095e-03
        1600       6.431258e-01       1.435997e-01       2.588468e-01       5.475588e-03       3.013853e-03       3.717574e-03
        1610       6.579876e-01       1.504760e-01       2.642495e-01       5.276907e-03       2.934477e-03       3.998825e-03
        1620       6.753492e-01       1.542734e-01       2.708069e-01       4.612194e-03       2.437249e-03       3.587730e-03
        1630       6.884154e-01       1.538621e-01       2.764474e-01       4.766568e-03       1.947934e-03       3.175890e-03
        1640       6.944191e-01       1.573384e-01       2.789747e-01       6.559796e-03       1.778164e-03       3.904529e-03
        1650       6.867103e-01       1.579240e-01       2.753347e-01       4.281708e-03       1.380236e-03       3.281251e-03
        1660       6.715993e-01       1.501756e-01       2.695778e-01       5.149081e-03       1.480299e-03       2.929474e-03
        1670       6.536846e-01       1.463737e-01       2.630738e-01       1.048057e-02       2.903920e-03       5.050570e-03
        1680       6.364853e-01       1.452432e-01       2.556919e-01       2.980704e-03       1.995009e-03       2.490614e-03
        1690       6.330152e-01       1.393991e-01       2.543873e-01       1.105359e-02       4.306846e-03       7.160995e-03
        1700       6.443782e-01       1.448387e-01       2.590649e-01       4.226777e-03       2.468559e-03       3.524417e-03
        1710       6.691845e-01       1.550010e-01       2.683670e-01       7.355805e-03       3.745360e-03       5.160222e-03
        1720       6.940347e-01       1.524058e-01       2.784861e-01       7.790974e-03       3.914438e-03       5.466596e-03
        1730       7.057146e-01       1.574527e-01       2.830565e-01       6.898139e-03       2.114810e-03       4.454308e-03
        1740       7.036021e-01       1.658424e-01       2.818685e-01       1.001875e-02       3.937005e-03       6.386234e-03
        1750       6.849355e-01       1.570854e-01       2.743363e-01       3.830831e-03       2.782723e-03       3.211439e-03
        1760       6.628051e-01       1.502330e-01       2.658868e-01       4.211502e-03       2.446407e-03       3.340829e-03
        1770       6.428755e-01       1.539939e-01       2.574665e-01       3.932296e-03       1.564960e-03       2.346715e-03
        1780       6.362416e-01       1.522433e-01       2.546740e-01       4.021446e-03       1.320557e-03       2.155038e-03
        1790       6.424790e-01       1.492228e-01       2.577641e-01       3.254008e-03       2.348086e-03       2.792779e-03
        1800       6.563128e-01       1.539290e-01       2.629466e-01       3.737915e-03       2.092180e-03       2.868060e-03
        1810       6.767604e-01       1.648372e-01       2.708221e-01       5.456676e-03       1.801792e-03       3.578484e-03
        1820       6.912691e-01       1.610993e-01       2.769668e-01       4.296545e-03       1.739487e-03       2.589187e-03
        1830       6.962445e-01       1.584278e-01       2.791182e-01       4.780938e-03       1.752930e-03       3.337710e-03
        1840       6.890073e-01       1.660357e-01       2.757423e-01       5.035888e-03       3.365198e-03       3.989118e-03
        1850       6.744781e-01       1.611101e-01       2.701241e-01       3.579779e-03       1.966416e-03       2.527069e-03
        1860       6.561303e-01       1.466054e-01       2.633760e-01       6.057873e-03       2.305756e-03       3.860806e-03
        1870       6.397043e-01       1.450452e-01       2.564423e-01       2.457459e-03       1.555468e-03       2.082813e-03
        1880       6.372930e-01       1.457060e-01       2.555282e-01       4.533493e-03       2.579288e-03       3.543654e-03
        1890       6.458468e-01       1.403240e-01       2.596773e-01       5.016476e-03       2.726683e-03       3.745381e-03
        1900       6.624894e-01       1.450887e-01       2.659308e-01       3.805990e-03       2.824177e-03       3.344061e-03
        1910       6.830734e-01       1.528841e-01       2.739181e-01       4.315599e-03       1.372461e-03       3.281219e-03
        1920       6.976255e-01       1.490862e-01       2.804263e-01       8.227684e-03       3.578150e-03       4.800968e-03
        1930       6.994139e-01       1.489332e-01       2.810299e-01       6.666395e-03       3.868458e-03       5.341903e-03
        1940       6.878321e-01       1.523959e-01       2.758143e-01       4.226630e-03       3.400774e-03       3.767276e-03
        1950       6.696534e-01       1.417568e-01       2.697451e-01       6.327236e-03       2.745034e-03       3.677464e-03
        1960       6.459904e-01       1.333650e-01       2.610894e-01       1.090352e-02       2.496829e-03       5.494840e-03
        1970       6.305873e-01       1.334586e-01       2.538140e-01       8.703058e-03       3.771375e-03       6.058972e-03
        1980       6.367211e-01       1.314436e-01       2.577921e-01       9.243380e-03       3.715554e-03       5.951668e-03
        1990       6.554663e-01       1.345439e-01       2.650799e-01       7.029463e-03       3.278978e-03       5.076485e-03
        2000       6.777996e-01       1.448125e-01       2.722213e-01       9.424922e-03       5.669991e-03       7.054280e-03
        2010       6.948241e-01       1.451376e-01       2.796912e-01       5.860543e-03       2.505839e-03       4.644473e-03
        2020       7.008702e-01       1.455826e-01       2.824263e-01       5.899294e-03       2.088813e-03       4.123753e-03
        2030       6.890993e-01       1.514558e-01       2.763681e-01       5.955975e-03       1.261714e-03       4.144930e-03
        2040       6.718026e-01       1.472388e-01       2.695353e-01       3.565821e-03       2.232846e-03       3.003104e-03
        2050       6.564829e-01       1.394919e-01       2.644531e-01       6.819564e-03       3.144245e-03       4.703045e-03
        2060       6.421227e-01       1.417985e-01       2.578682e-01       2.567231e-03       2.212335e-03       2.330185e-03
        2070       6.385639e-01       1.444705e-01       2.559000e-01       5.707394e-03       2.617233e-03       4.024115e-03
        2080       6.472603e-01       1.409006e-01       2.601738e-01       3.711471e-03       2.484637e-03       3.297175e-03
        2090       6.632543e-01       1.474708e-01       2.663088e-01       5.423953e-03       2.255121e-03       3.728791e-03
        2100       6.787708e-01       1.588730e-01       2.717848e-01       5.802876e-03       1.191093e-03       3.267174e-03
        2110       6.896518e-01       1.547140e-01       2.764245e-01       3.599597e-03       2.167815e-03       2.991110e-03
        2120       6.946765e-01       1.525598e-01       2.789352e-01       4.934607e-03       1.970610e-03       3.265171e-03
        2130       6.849328e-01       1.572572e-01       2.744637e-01       4.482720e-03       2.024376e-03       3.560009e-03
        2140       6.679738e-01       1.522867e-01       2.676151e-01       3.660456e-03       2.372134e-03       3.040941e-03
        2150       6.512203e-01       1.433089e-01       2.617178e-01       6.969456e-03       2.433673e-03       4.422639e-03
        2160       6.370717e-01       1.453737e-01       2.556304e-01       3.573923e-03       2.601516e-03       3.009140e-03
        2170       6.364075e-01       1.488986e-01       2.549200e-01       7.492556e-03       2.966269e-03       4.352044e-03
        2180       6.501584e-01       1.497745e-01       2.609264e-01       7.277109e-03       2.585137e-03       4.328922e-03
        2190       6.721356e-01       1.530415e-01       2.695673e-01       4.253857e-03       2.337447e-03       3.173250e-03
        2200       6.937264e-01       1.661606e-01       2.776895e-01       9.934967e-03       4.321159e-03       6.433549e-03
        2210       7.029321e-01       1.638068e-01       2.814693e-01       4.154372e-03       1.726507e-03       3.077019e-03
        2220       7.006652e-01       1.549370e-01       2.811484e-01       1.041757e-02       4.270402e-03       6.550509e-03
        2230       6.810467e-01       1.582517e-01       2.726887e-01       4.952866e-03       2.193622e-03       3.488272e-03
        2240       6.594197e-01       1.551181e-01       2.639712e-01       3.760707e-03       2.240409e-03       3.151950e-03
        2250       6.437541e-01       1.421154e-01       2.585486e-01       6.925918e-03       1.672105e-03       3.875127e-03
        2260       6.368844e-01       1.448008e-01       2.552528e-01       3.767369e-03       1.968565e-03       3.120513e-03
        2270       6.445387e-01       1.502959e-01       2.580780e-01       4.819483e-03       1.202644e-03       2.787944e-03
        2280       6.588210e-01       1.470510e-01       2.642923e-01       4.330269e-03       2.207751e-03       3.584184e-03
        2290       6.729358e-01       1.523010e-01       2.697149e-01       3.537209e-03       2.061889e-03       2.685385e-03
        2300       6.846453e-01       1.616597e-01       2.740461e-01       6.288042e-03       2.555053e-03       3.965372e-03
        2310       6.881965e-01       1.564678e-01       2.757392e-01       1.787353e-03       1.294602e-03       1.569785e-03
        2320       6.844911e-01       1.521221e-01       2.745615e-01       4.773604e-03       2.747617e-03       3.591805e-03
        2330       6.714017e-01       1.564949e-01       2.688149e-01       3.519979e-03       1.371009e-03       2.318043e-03
        2340       6.564462e-01       1.522826e-01       2.629183e-01       3.390837e-03       1.925551e-03       2.682365e-03
        2350       6.448273e-01       1.418873e-01       2.590237e-01       3.511765e-03       2.622919e-03       3.026585e-03
        2360       6.386177e-01       1.432772e-01       2.561378e-01       2.905294e-03       2.081223e-03       2.592456e-03
        2370       6.455075e-01       1.479334e-01       2.587045e-01       7.281153e-03       2.323651e-03       3.694097e-03
        2380       6.604228e-01       1.438276e-01       2.653659e-01       4.764781e-03       2.526296e-03       3.810417e-03
        2390       6.797991e-01       1.476902e-01       2.731001e-01       5.800561e-03       2.433889e-03       4.219941e-03
        2400       6.938003e-01       1.550211e-01       2.782754e-01       6.424868e-03       1.751786e-03       4.772970e-03
        2410       6.964239e-01       1.512611e-01       2.797534e-01       4.302176e-03       2.057893e-03       2.985873e-03
        2420       6.890298e-01       1.477874e-01       2.770454e-01       1.018167e-02       3.075923e-03       6.031729e-03
        2430       6.686858e-01       1.474050e-01       2.684782e-01       4.258208e-03       2.008619e-03       2.857433e-03
        2440       6.489469e-01       1.397438e-01       2.615695e-01       8.002334e-03       3.277435e-03       4.346481e-03
        2450       6.347422e-01       1.362531e-01       2.556786e-01       9.227588e-03       2.738364e-03       4.839831e-03
        2460       6.356089e-01       1.408579e-01       2.553004e-01       4.334717e-03       1.830585e-03       3.578169e-03
        2470       6.510040e-01       1.412620e-01       2.626303e-01       5.079021e-03       2.957308e-03       4.086271e-03
        2480       6.696864e-01       1.445265e-01       2.696144e-01       4.224960e-03       1.626715e-03       3.357442e-03
        2490       6.876913e-01       1.538114e-01       2.758118e-01       1.006442e-02       2.158040e-03       5.681844e-03
        2500       6.953987e-01       1.545488e-01       2.795041e-01       4.131752e-03       2.509613e-03       3.351767e-03
        2510       6.912722e-01       1.504187e-01       2.783112e-01       4.701119e-03       2.626182e-03       3.506323e-03
        2520       6.761577e-01       1.509248e-01       2.712921e-01       6.205097e-03       2.916668e-03       4.139634e-03
        2530       6.581999e-01       1.488935e-01       2.641467e-01       3.884020e-03       2.904559e-03       3.404263e-03
        2540       6.456016e-01       1.437605e-01       2.598576e-01       4.689604e-03       3.420704e-03       3.956484e-03
        2550       6.396488e-01       1.452745e-01       2.567012e-01       4.194718e-03       2.483080e-03       3.130342e-03
        2560       6.443992e-01       1.496516e-01       2.583093e-01       2.790282e-03       1.940249e-03       2.359891e-03
        2570       6.570479e-01       1.500719e-01       2.638968e-01       6.155500e-03       2.831421e-03       4.250732e-03
        2580       6.702961e-01       1.540995e-01       2.688419e-01       4.399824e-03       2.383526e-03       2.918865e-03
        2590       6.806510e-01       1.602191e-01       2.725780e-01       5.444268e-03       1.857694e-03       3.410282e-03
        2600       6.848083e-01       1.594515e-01       2.745861e-01       2.833930e-03       1.182771e-03       2.018613e-03
        2610       6.819269e-01       1.560827e-01       2.736330e-01       4.574851e-03       1.599573e-03       3.068084e-03
        2620       6.714102e-01       1.559255e-01       2.689730e-01       3.580139e-03       1.893654e-03       2.741311e-03
        2630       6.581462e-01       1.535496e-01       2.637767e-01       3.509526e-03       1.954135e-03       2.802055e-03
        2640       6.468308e-01       1.474883e-01       2.599684e-01       3.971014e-03       1.924343e-03       3.083780e-03
        2650       6.389113e-01       1.457291e-01       2.564381e-01       2.966311e-03       2.331192e-03       2.667737e-03
        2660       6.421360e-01       1.481723e-01       2.575176e-01       4.250031e-03       1.545628e-03       2.951818e-03
        2670       6.570730e-01       1.501570e-01       2.642524e-01       5.939401e-03       3.302903e-03       4.575823e-03
        2680       6.772525e-01       1.560339e-01       2.720218e-01       4.041799e-03       2.474958e-03       3.148652e-03
