#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         180       6.859104e-01       1.575137e-01       2.748366e-01       4.820698e-03       2.460977e-03       3.609138e-03
         190       6.909557e-01       1.538901e-01       2.777003e-01       1.096978e-02       3.739112e-03       7.045725e-03
         200       6.830520e-01       1.476088e-01       2.748248e-01       5.276075e-03       2.548150e-03       3.800285e-03
         210       6.712272e-01       1.376419e-01       2.712421e-01       1.326041e-02       3.969171e-03       6.795788e-03
         220       6.584936e-01       1.323353e-01       2.674985e-01       6.823121e-03       3.386507e-03       5.036463e-03
         230       6.530635e-01       1.298506e-01       2.670113e-01       9.184843e-03       4.088949e-03       5.556688e-03
         240       6.555701e-01       1.297360e-01       2.695524e-01       8.948782e-03       3.504951e-03       5.824096e-03
         250       6.604458e-01       1.299909e-01       2.702797e-01       1.040286e-02       2.679083e-03       5.968757e-03
         260       6.726372e-01       1.313425e-01       2.747571e-01       1.088858e-02       4.786986e-03       8.272489e-03
         270       6.818273e-01       1.332784e-01       2.792072e-01       1.185269e-02       4.283199e-03       6.636806e-03
         280       6.840666e-01       1.342362e-01       2.789338e-01       8.841153e-03       3.298412e-03       5.714797e-03
         290       6.769635e-01       1.360390e-01       2.741500e-01       1.175428e-02       2.183844e-03       7.908857e-03
         300       6.658361e-01       1.342098e-01       2.701612e-01       4.904492e-03       3.484689e-03       4.082863e-03
         310       6.614555e-01       1.350964e-01       2.682617e-01       7.682603e-03       4.564474e-03       5.537256e-03
         320       6.555979e-01       1.451408e-01       2.636590e-01       4.851988e-03       1.221762e-03       2.897248e-03
         330       6.556034e-01       1.486676e-01       2.631385e-01       6.670107e-03       1.650398e-03       3.670610e-03
         340       6.647002e-01       1.532553e-01       2.666072e-01       6.169068e-03       2.124738e-03       3.816758e-03
         350       6.769835e-01       1.501576e-01       2.715288e-01       3.432159e-03       2.481655e-03       2.849618e-03
         360       6.846059e-01       1.464141e-01       2.756367e-01       1.086004e-02       3.873438e-03       6.117082e-03
         370       6.794978e-01       1.479022e-01       2.729901e-01       4.319201e-03       2.363423e-03       3.322188e-03
         380       6.747302e-01       1.467517e-01       2.711583e-01       1.156410e-02       4.245181e-03       6.498846e-03
         390       6.653017e-01       1.402555e-01       2.695779e-01       6.317893e-03       3.875252e-03       5.250416e-03
         400       6.503217e-01       1.376627e-01       2.639593e-01       9.089334e-03       5.291223e-03       6.756404e-03
         410       6.412096e-01       1.377565e-01       2.593027e-01       1.515921e-02       5.395509e-03       8.521589e-03
         420       6.449462e-01       1.361034e-01       2.631653e-01       1.017310e-02       2.772988e-03       5.912090e-03
         430       6.567240e-01       1.377885e-01       2.694331e-01       1.745728e-02       4.690210e-03       9.586565e-03
         440       6.635054e-01       1.409155e-01       2.697124e-01       1.383221e-02       3.336804e-03       7.901089e-03
         450       6.703854e-01       1.436129e-01       2.720918e-01       1.109345e-02       2.607569e-03       6.390796e-03
         460       6.784712e-01       1.433584e-01       2.766842e-01       1.974774e-02       3.378407e-03       9.566245e-03
         470       6.714536e-01       1.412197e-01       2.719172e-01       5.975561e-03       3.144119e-03       4.871667e-03
         480       6.594411e-01       1.427427e-01       2.650066e-01       9.476407e-03       3.453288e-03       5.675469e-03
         490       6.523354e-01       1.482223e-01       2.615703e-01       6.859967e-03       1.841801e-03       3.658645e-03
         500       6.570310e-01       1.465401e-01       2.636410e-01       5.584645e-03       2.130207e-03       3.059884e-03
         510       6.679980e-01       1.475247e-01       2.693863e-01       8.522615e-03       3.715896e-03       5.644297e-03
         520       6.734449e-01       1.426808e-01       2.714793e-01       5.579822e-03       1.784446e-03       3.548088e-03
         530       6.818136e-01       1.439143e-01       2.746775e-01       7.908821e-03       3.992003e-03       6.330120e-03
         540       6.841633e-01       1.411431e-01       2.767733e-01       7.417771e-03       2.736564e-03       4.381032e-03
         550       6.780057e-01       1.373674e-01       2.749563e-01       7.012755e-03       3.009383e-03       4.750201e-03
         560       6.672581e-01       1.345318e-01       2.703781e-01       9.994854e-03       3.496778e-03       5.466883e-03
         570       6.574733e-01       1.328068e-01       2.668967e-01       6.175108e-03       2.712850e-03       4.191042e-03
         580       6.539644e-01       1.311379e-01       2.665641e-01       1.035534e-02       3.823856e-03       5.663575e-03
         590       6.526746e-01       1.309530e-01       2.656835e-01       9.632727e-03       3.180934e-03       5.090000e-03
         600       6.578093e-01       1.317896e-01       2.672802e-01       6.708561e-03       2.937536e-03       4.535692e-03
         610       6.680295e-01       1.333817e-01       2.717338e-01       7.232389e-03       3.238994e-03       5.055643e-03
         620       6.753427e-01       1.348797e-01       2.743518e-01       8.645433e-03       2.936282e-03       4.907954e-03
         630       6.800294e-01       1.356906e-01       2.756593e-01       1.334823e-02       4.157893e-03       6.720326e-03
         640       6.772704e-01       1.364869e-01       2.744945e-01       5.406969e-03       1.765904e-03       3.523986e-03
         650       6.714337e-01       1.352491e-01       2.725038e-01       8.434387e-03       2.720458e-03       4.839140e-03
         660       6.622723e-01       1.345928e-01       2.681263e-01       9.503862e-03       3.087902e-03       4.771082e-03
         670       6.540860e-01       1.373336e-01       2.636776e-01       5.081848e-03       2.149879e-03       3.029189e-03
         680       6.553767e-01       1.437060e-01       2.639635e-01       9.446855e-03       3.346181e-03       5.476504e-03
         690       6.609932e-01       1.502913e-01       2.651763e-01       3.678567e-03       1.795694e-03       2.646476e-03
         700       6.750703e-01       1.633821e-01       2.701585e-01       9.354826e-03       2.395281e-03       4.754071e-03
         710       6.867793e-01       1.520045e-01       2.759380e-01       4.120016e-03       2.238192e-03       3.434136e-03
         720       6.889839e-01       1.533414e-01       2.772056e-01       5.447218e-03       2.051834e-03       3.517982e-03
         730       6.835954e-01       1.431387e-01       2.754817e-01       1.220645e-02       4.880068e-03       7.430839e-03
         740       6.693152e-01       1.361908e-01       2.714774e-01       4.807972e-03       2.148189e-03       3.719480e-03
         750       6.583651e-01       1.315087e-01       2.692969e-01       9.119073e-03       3.838371e-03       6.864576e-03
         760       6.471695e-01       1.292944e-01       2.658772e-01       8.686501e-03       1.801576e-03       5.856867e-03
         770       6.469299e-01       1.287906e-01       2.658082e-01       1.055415e-02       3.179259e-03       7.093314e-03
         780       6.583670e-01       1.298761e-01       2.701387e-01       1.532938e-02       4.077460e-03       9.104189e-03
         790       6.690449e-01       1.321690e-01       2.739140e-01       7.732188e-03       4.566762e-03       5.995157e-03
         800       6.797131e-01       1.351167e-01       2.765155e-01       9.394166e-03       4.553498e-03       7.674224e-03
         810       6.817451e-01       1.403300e-01       2.759891e-01       6.399432e-03       2.760181e-03       4.891887e-03
         820       6.770796e-01       1.410101e-01       2.739417e-01       6.866971e-03       2.259607e-03       4.534101e-03
         830       6.685540e-01       1.403562e-01       2.697824e-01       6.125221e-03       3.455066e-03       4.656661e-03
         840       6.576213e-01       1.471316e-01       2.640748e-01       3.543980e-03       2.104478e-03       2.935619e-03
         850       6.534753e-01       1.509947e-01       2.621890e-01       5.557431e-03       2.280688e-03       3.511042e-03
         860       6.548213e-01       1.529691e-01       2.624890e-01       4.416607e-03       2.603790e-03       3.715159e-03
         870       6.634442e-01       1.566406e-01       2.656702e-01       2.855713e-03       1.672051e-03       2.386490e-03
         880       6.735375e-01       1.563748e-01       2.700186e-01       5.200437e-03       3.430890e-03       4.339672e-03
         890       6.798806e-01       1.558511e-01       2.726020e-01       3.951810e-03       1.906416e-03       2.504481e-03
         900       6.838642e-01       1.559272e-01       2.744461e-01       8.524119e-03       3.067499e-03       5.034266e-03
         910       6.780374e-01       1.508836e-01       2.725970e-01       3.824571e-03       2.276680e-03       2.909788e-03
         920       6.688262e-01       1.476568e-01       2.693279e-01       4.789443e-03       2.913560e-03       3.748859e-03
         930       6.582867e-01       1.409084e-01       2.653887e-01       7.199508e-03       2.427851e-03       4.238846e-03
         940       6.513524e-01       1.348929e-01       2.637540e-01       8.174916e-03       2.613426e-03       4.773761e-03
         950       6.508807e-01       1.328037e-01       2.647246e-01       9.313626e-03       4.106806e-03       5.843156e-03
         960       6.539127e-01       1.326538e-01       2.657555e-01       6.737876e-03       3.188477e-03       4.893738e-03
         970       6.654899e-01       1.328227e-01       2.710559e-01       9.802961e-03       4.757764e-03       7.038075e-03
         980       6.763347e-01       1.331754e-01       2.769417e-01       1.359158e-02       4.324682e-03       7.236471e-03
         990       6.801494e-01       1.334068e-01       2.784463e-01       1.008405e-02       5.321265e-03       6.851850e-03
        1000       6.757844e-01       1.329333e-01       2.755372e-01       1.238387e-02       6.977433e-03       9.094037e-03
        1010       6.650439e-01       1.321247e-01       2.716638e-01       9.520905e-03       2.874457e-03       5.940134e-03
        1020       6.581138e-01       1.314201e-01       2.687830e-01       1.244338e-02       4.198015e-03       6.893706e-03
        1030       6.504914e-01       1.371351e-01       2.623986e-01       6.077603e-03       2.603023e-03       4.740525e-03
        1040       6.522378e-01       1.473297e-01       2.616789e-01       4.219920e-03       2.517521e-03       3.264080e-03
        1050       6.677332e-01       1.590503e-01       2.673322e-01       1.331521e-02       4.451431e-03       6.968650e-03
        1060       6.835878e-01       1.583216e-01       2.739797e-01       4.155291e-03       2.496938e-03       3.541602e-03
        1070       6.933804e-01       1.452988e-01       2.797078e-01       1.076587e-02       4.221562e-03       8.074449e-03
        1080       6.875356e-01       1.409386e-01       2.771443e-01       8.500338e-03       3.768694e-03       5.329436e-03
        1090       6.799758e-01       1.378816e-01       2.746030e-01       8.614222e-03       2.689221e-03       6.310298e-03
        1100       6.695299e-01       1.322196e-01       2.734232e-01       1.224503e-02       4.720832e-03       6.614609e-03
        1110       6.554038e-01       1.300620e-01       2.680375e-01       8.707544e-03       4.447042e-03       5.737432e-03
        1120       6.506401e-01       1.290252e-01       2.648332e-01       1.270106e-02       4.737797e-03       8.461439e-03
        1130       6.551805e-01       1.299785e-01       2.678012e-01       8.206467e-03       3.476647e-03       5.357208e-03
        1140       6.647245e-01       1.315979e-01       2.715482e-01       1.076129e-02       3.958238e-03       6.122548e-03
        1150       6.721093e-01       1.339880e-01       2.722930e-01       1.031042e-02       3.629611e-03       6.264329e-03
        1160       6.781037e-01       1.357908e-01       2.745712e-01       5.359812e-03       2.387101e-03       4.107143e-03
        1170       6.829772e-01       1.359560e-01       2.775703e-01       1.560127e-02       4.326208e-03       6.973136e-03
        1180       6.763211e-01       1.372249e-01       2.735308e-01       7.179337e-03       2.918021e-03       4.387177e-03
        1190       6.665554e-01       1.377582e-01       2.686421e-01       8.315076e-03       3.077518e-03       4.786616e-03
        1200       6.587084e-01       1.368267e-01       2.661998e-01       5.038642e-03       2.269048e-03       3.562208e-03
        1210       6.550110e-01       1.398966e-01       2.641003e-01       5.347031e-03       2.748272e-03       4.103387e-03
        1220       6.562024e-01       1.500298e-01       2.630042e-01       5.969388e-03       2.866205e-03       4.561502e-03
        1230       6.622171e-01       1.588129e-01       2.653269e-01       3.777367e-03       2.187654e-03       2.860869e-03
        1240       6.756432e-01       1.569442e-01       2.710755e-01       9.438031e-03       2.995646e-03       5.094185e-03
        1250       6.838129e-01       1.560562e-01       2.741183e-01       5.592005e-03       1.830647e-03       3.406884e-03
        1260       6.847559e-01       1.561112e-01       2.748738e-01       4.858136e-03       2.761546e-03       4.013620e-03
        1270       6.790551e-01       1.524548e-01       2.731701e-01       7.105639e-03       2.877477e-03       4.540874e-03
        1280       6.663716e-01       1.482217e-01       2.685044e-01       6.139369e-03       2.467462e-03       4.699940e-03
        1290       6.540241e-01       1.451072e-01       2.645544e-01       9.456327e-03       2.994875e-03       5.193361e-03
        1300       6.433442e-01       1.400543e-01       2.609883e-01       1.226247e-02       4.626166e-03       6.905716e-03
        1310       6.427252e-01       1.391313e-01       2.611867e-01       1.147267e-02       3.922343e-03       6.452395e-03
        1320       6.532825e-01       1.430360e-01       2.663092e-01       1.566630e-02       5.761077e-03       8.690974e-03
        1330       6.635414e-01       1.415636e-01       2.706570e-01       8.768306e-03       4.455149e-03       5.958624e-03
        1340       6.734141e-01       1.417716e-01       2.740762e-01       9.268178e-03       4.056011e-03       6.620670e-03
        1350       6.751763e-01       1.493514e-01       2.740864e-01       5.823771e-03       4.201922e-03       4.723601e-03
        1360       6.710239e-01       1.468784e-01       2.718586e-01       8.926341e-03       3.249377e-03       5.199558e-03
        1370       6.623225e-01       1.437443e-01       2.675169e-01       1.090142e-02       3.639631e-03       6.004433e-03
        1380       6.520010e-01       1.495254e-01       2.619536e-01       4.664648e-03       2.398773e-03       3.215474e-03
        1390       6.531825e-01       1.512684e-01       2.619177e-01       8.008059e-03       2.740049e-03       4.375476e-03
        1400       6.588327e-01       1.526818e-01       2.643114e-01       3.281285e-03       2.788746e-03       2.993686e-03
        1410       6.675692e-01       1.581856e-01       2.675910e-01       3.732267e-03       2.263937e-03       3.184287e-03
        1420       6.763456e-01       1.642232e-01       2.707062e-01       6.337864e-03       2.134713e-03       3.652156e-03
        1430       6.817529e-01       1.617077e-01       2.732201e-01       3.266315e-03       2.283503e-03       2.924148e-03
        1440       6.821971e-01       1.563693e-01       2.740004e-01       5.793729e-03       1.797869e-03       3.265694e-03
        1450       6.738401e-01       1.518801e-01       2.702401e-01       3.775831e-03       2.586536e-03       3.147192e-03
        1460       6.656748e-01       1.468342e-01       2.671593e-01       5.423373e-03       2.654700e-03       3.339959e-03
        1470       6.585109e-01       1.400149e-01       2.656212e-01       4.541597e-03       3.011151e-03       3.779066e-03
        1480       6.522804e-01       1.357396e-01       2.635023e-01       4.444363e-03       2.887484e-03       3.619407e-03
        1490       6.532954e-01       1.343157e-01       2.637666e-01       7.349591e-03       4.851190e-03       5.546720e-03
        1500       6.607226e-01       1.333708e-01       2.680868e-01       5.747039e-03       3.143401e-03       4.248718e-03
        1510       6.719942e-01       1.332283e-01       2.738147e-01       7.535573e-03       3.425170e-03       5.007242e-03
        1520       6.778454e-01       1.335077e-01       2.753611e-01       9.484811e-03       3.973338e-03       6.223018e-03
        1530       6.813215e-01       1.332903e-01       2.774132e-01       9.406374e-03       5.507956e-03       6.591701e-03
        1540       6.813455e-01       1.322222e-01       2.799695e-01       1.660173e-02       4.246961e-03       8.623351e-03
        1550       6.682741e-01       1.307834e-01       2.740815e-01       7.925208e-03       4.300936e-03       5.548979e-03
        1560       6.561256e-01       1.289280e-01       2.678570e-01       1.373394e-02       6.674668e-03       1.008225e-02
        1570       6.517760e-01       1.296476e-01       2.665320e-01       8.245074e-03       4.056195e-03       5.354691e-03
        1580       6.589061e-01       1.340827e-01       2.671001e-01       9.934168e-03       2.742102e-03       5.068368e-03
        1590       6.704740e-01       1.494000e-01       2.687684e-01       5.930150e-03       3.253202e-03       4.484522e-03
        1600       6.801610e-01       1.619696e-01       2.723319e-01       2.850945e-03       1.622217e-03       2.385463e-03
        1610       6.920196e-01       1.602599e-01       2.772582e-01       6.997334e-03       3.094808e-03       4.948352e-03
        1620       6.902709e-01       1.598600e-01       2.767283e-01       5.666645e-03       2.758062e-03       4.218270e-03
        1630       6.799197e-01       1.455704e-01       2.736907e-01       6.250889e-03       2.800845e-03       4.100556e-03
        1640       6.643825e-01       1.379210e-01       2.681424e-01       9.604983e-03       3.706794e-03       5.676672e-03
        1650       6.527898e-01       1.328560e-01       2.646248e-01       6.841506e-03       2.027957e-03       4.568937e-03
        1660       6.514288e-01       1.299378e-01       2.662878e-01       1.605738e-02       4.474017e-03       7.679690e-03
        1670       6.534857e-01       1.304945e-01       2.668889e-01       8.384131e-03       2.858408e-03       5.305123e-03
        1680       6.628771e-01       1.313565e-01       2.699887e-01       8.716968e-03       4.172784e-03       7.004582e-03
        1690       6.744411e-01       1.331704e-01       2.751529e-01       6.773044e-03       4.232619e-03       5.348393e-03
        1700       6.799809e-01       1.344921e-01       2.772151e-01       1.425690e-02       3.871902e-03       6.893721e-03
        1710       6.786680e-01       1.352336e-01       2.755602e-01       1.107674e-02       4.131437e-03       7.123785e-03
        1720       6.699892e-01       1.355293e-01       2.716354e-01       6.070200e-03       2.472869e-03       4.206037e-03
        1730       6.623960e-01       1.344287e-01       2.689760e-01       5.704177e-03       3.409591e-03       4.311848e-03
        1740       6.548457e-01       1.350909e-01       2.649846e-01       6.261772e-03       3.205936e-03       4.364556e-03
        1750       6.514916e-01       1.395034e-01       2.623933e-01       4.527508e-03       2.058189e-03       3.158175e-03
        1760       6.561242e-01       1.441952e-01       2.640874e-01       6.023874e-03       2.384509e-03       3.768129e-03
        1770       6.633023e-01       1.470324e-01       2.665167e-01       4.292085e-03       2.467616e-03       3.285450e-03
        1780       6.716135e-01       1.542544e-01       2.693003e-01       5.135883e-03       2.335429e-03       3.458683e-03
        1790       6.757479e-01       1.601651e-01       2.708695e-01       3.725113e-03       1.834131e-03       2.382892e-03
        1800       6.767427e-01       1.598252e-01       2.713085e-01       3.082209e-03       1.371134e-03       2.467727e-03
        1810       6.741166e-01       1.589157e-01       2.700394e-01       4.509723e-03       1.567754e-03       3.038260e-03
        1820       6.670920e-01       1.579851e-01       2.671405e-01       3.579545e-03       1.879097e-03       2.684340e-03
        1830       6.607621e-01       1.568171e-01       2.647710e-01       3.279668e-03       2.291440e-03       2.931117e-03
        1840       6.556006e-01       1.573562e-01       2.624868e-01       3.146374e-03       1.530926e-03       2.515723e-03
        1850       6.554756e-01       1.549403e-01       2.624242e-01       3.951030e-03       1.774684e-03       2.938450e-03
        1860       6.595978e-01       1.525087e-01       2.644036e-01       3.396351e-03       2.278947e-03       2.808565e-03
        1870       6.669882e-01       1.553071e-01       2.672178e-01       3.868848e-03       2.233529e-03       2.930852e-03
        1880       6.770179e-01       1.574049e-01       2.712842e-01       5.205363e-03       2.671267e-03       3.546739e-03
        1890       6.814872e-01       1.531786e-01       2.739395e-01       4.735807e-03       2.549039e-03       3.622697e-03
        1900       6.808319e-01       1.514651e-01       2.740237e-01       5.943510e-03       1.542937e-03       4.053325e-03
        1910       6.713224e-01       1.533474e-01       2.698584e-01       8.641141e-03       1.667741e-03       4.441461e-03
        1920       6.595498e-01       1.431687e-01       2.665858e-01       6.441787e-03       2.942207e-03       4.726147e-03
        1930       6.506704e-01       1.412265e-01       2.644522e-01       1.158024e-02       4.154856e-03       6.561135e-03
        1940       6.435449e-01       1.365338e-01       2.610568e-01       8.357264e-03       1.700517e-03       4.886619e-03
        1950       6.482911e-01       1.330125e-01       2.640504e-01       1.009893e-02       5.701417e-03       7.493762e-03
        1960       6.599524e-01       1.348332e-01       2.702581e-01       8.838717e-03       5.095954e-03       6.710420e-03
        1970       6.703960e-01       1.373263e-01       2.734180e-01       1.163054e-02       4.194161e-03       6.375637e-03
        1980       6.756581e-01       1.363383e-01       2.745433e-01       1.342470e-02       5.362239e-03       8.703067e-03
        1990       6.735025e-01       1.375250e-01       2.738572e-01       9.630320e-03       3.306770e-03       5.737539e-03
        2000       6.695569e-01       1.396314e-01       2.717672e-01       6.100423e-03       3.051020e-03       5.070511e-03
        2010       6.580844e-01       1.381157e-01       2.653643e-01       8.177431e-03       2.900649e-03       4.504781e-03
        2020       6.509752e-01       1.390525e-01       2.620203e-01       6.720615e-03       1.858640e-03       3.782046e-03
        2030       6.537713e-01       1.463788e-01       2.626220e-01       7.152211e-03       2.136867e-03       4.047694e-03
        2040       6.628477e-01       1.518582e-01       2.656763e-01       3.512781e-03       2.366755e-03       2.812614e-03
        2050       6.771288e-01       1.513289e-01       2.722546e-01       1.033059e-02       2.856717e-03       4.921977e-03
        2060       6.846979e-01       1.486606e-01       2.755936e-01       5.848645e-03       2.041981e-03       3.395490e-03
        2070       6.872181e-01       1.466551e-01       2.764726e-01       6.725685e-03       3.034659e-03       4.653462e-03
        2080       6.823418e-01       1.414447e-01       2.751284e-01       9.571237e-03       3.913110e-03       6.170529e-03
        2090       6.715531e-01       1.370356e-01       2.717564e-01       5.690726e-03       3.099262e-03       4.205317e-03
        2100       6.612648e-01       1.335875e-01       2.680508e-01       9.178767e-03       3.947669e-03       5.365937e-03
        2110       6.531844e-01       1.319872e-01       2.647121e-01       4.972298e-03       2.405928e-03       3.687574e-03
        2120       6.534643e-01       1.314296e-01       2.654272e-01       9.132018e-03       2.735387e-03       4.866515e-03
        2130       6.585679e-01       1.321658e-01       2.676040e-01       6.803422e-03       2.334584e-03       4.158286e-03
        2140       6.653143e-01       1.336668e-01       2.695595e-01       5.376334e-03       2.967517e-03       4.005318e-03
        2150       6.734386e-01       1.349153e-01       2.727346e-01       6.709388e-03       3.652751e-03       5.093735e-03
        2160       6.782730e-01       1.354427e-01       2.751784e-01       6.355047e-03       2.977220e-03       4.254269e-03
        2170       6.782989e-01       1.352043e-01       2.750732e-01       7.706925e-03       3.506153e-03       4.961158e-03
        2180       6.711512e-01       1.344739e-01       2.716963e-01       6.613308e-03       4.034940e-03       5.060008e-03
        2190       6.628615e-01       1.323235e-01       2.693552e-01       6.774189e-03       2.693397e-03       4.147377e-03
        2200       6.574296e-01       1.310633e-01       2.680097e-01       7.786202e-03       3.344674e-03       4.884354e-03
        2210       6.528728e-01       1.321256e-01       2.643379e-01       6.664870e-03       2.108535e-03       3.694940e-03
        2220       6.578844e-01       1.366694e-01       2.653340e-01       6.575344e-03       2.693494e-03       5.182528e-03
        2230       6.718750e-01       1.442475e-01       2.704152e-01       6.218191e-03       2.718009e-03       4.123499e-03
        2240       6.887863e-01       1.636479e-01       2.758833e-01       6.542144e-03       2.322848e-03       4.183352e-03
        2250       6.951864e-01       1.617655e-01       2.787695e-01       7.833021e-03       2.275776e-03       5.714594e-03
        2260       6.861194e-01       1.550179e-01       2.754446e-01       4.890573e-03       1.924670e-03       3.101417e-03
        2270       6.765851e-01       1.518907e-01       2.714693e-01       1.124645e-02       4.244950e-03       7.149538e-03
        2280       6.624341e-01       1.375170e-01       2.681802e-01       1.021126e-02       2.737040e-03       5.120238e-03
        2290       6.481179e-01       1.310098e-01       2.646693e-01       6.700948e-03       4.701330e-03       5.951275e-03
        2300       6.427039e-01       1.291213e-01       2.614934e-01       1.272508e-02       4.523322e-03       9.344773e-03
        2310       6.517592e-01       1.300411e-01       2.664935e-01       8.414384e-03       5.576185e-03       6.682556e-03
        2320       6.673980e-01       1.321292e-01       2.739190e-01       1.804310e-02       4.838570e-03       9.438547e-03
        2330       6.746272e-01       1.347322e-01       2.743493e-01       1.000459e-02       4.866353e-03       7.010957e-03
        2340       6.784581e-01       1.364052e-01       2.751924e-01       1.135561e-02       3.353182e-03       6.527331e-03
        2350       6.790007e-01       1.361735e-01       2.766614e-01       1.945989e-02       4.100053e-03       9.055248e-03
        2360       6.688034e-01       1.370630e-01       2.713197e-01       6.478441e-03       3.172022e-03       5.019896e-03
        2370       6.569186e-01       1.381311e-01       2.648116e-01       1.055927e-02       3.498294e-03       5.833656e-03
        2380       6.498687e-01       1.392539e-01       2.621769e-01       4.799226e-03       3.047358e-03       3.620323e-03
        2390       6.523255e-01       1.418811e-01       2.631320e-01       7.641101e-03       2.550781e-03       4.623651e-03
        2400       6.583994e-01       1.502563e-01       2.640958e-01       4.743395e-03       2.416364e-03       3.315259e-03
        2410       6.666238e-01       1.585349e-01       2.669979e-01       3.524669e-03       1.420565e-03       2.607977e-03
        2420       6.786120e-01       1.576669e-01       2.722154e-01       6.858131e-03       1.577685e-03       3.920908e-03
        2430       6.837307e-01       1.595517e-01       2.738508e-01       3.351849e-03       1.714014e-03       2.334917e-03
        2440       6.826071e-01       1.615545e-01       2.732567e-01       4.967334e-03       2.181547e-03       3.623758e-03
        2450       6.746355e-01       1.579296e-01       2.702609e-01       3.914211e-03       1.957006e-03       3.160575e-03
        2460       6.647031e-01       1.551502e-01       2.662436e-01       5.125006e-03       1.937826e-03       3.268444e-03
        2470       6.565244e-01       1.497193e-01       2.633715e-01       4.132403e-03       2.612370e-03       3.053338e-03
        2480       6.499512e-01       1.418232e-01       2.617071e-01       5.120555e-03       2.711956e-03       3.957249e-03
        2490       6.533427e-01       1.409172e-01       2.635940e-01       8.223209e-03       2.906439e-03       4.815414e-03
        2500       6.626758e-01       1.355261e-01       2.682997e-01       1.216303e-02       3.960109e-03       6.951836e-03
        2510       6.754838e-01       1.341967e-01       2.754865e-01       1.208792e-02       4.750334e-03       7.447827e-03
        2520       6.842474e-01       1.338420e-01       2.804775e-01       2.083500e-02       6.402860e-03       1.094615e-02
        2530       6.791672e-01       1.326060e-01       2.783943e-01       1.026857e-02       4.550202e-03       7.469638e-03
        2540       6.692191e-01       1.310930e-01       2.748451e-01       2.108638e-02       6.226116e-03       1.117160e-02
        2550       6.552544e-01       1.300400e-01       2.690631e-01       1.227781e-02       4.435619e-03       7.130267e-03
        2560       6.463346e-01       1.292604e-01       2.640888e-01       1.263394e-02       5.597372e-03       8.503190e-03
        2570       6.472762e-01       1.323613e-01       2.618026e-01       8.989214e-03       3.277683e-03       6.423679e-03
        2580       6.587376e-01       1.433417e-01       2.648070e-01       5.271278e-03       3.023415e-03       4.294701e-03
        2590       6.785879e-01       1.604007e-01       2.720185e-01       5.897107e-03       2.640176e-03       4.080951e-03
        2600       6.890406e-01       1.679729e-01       2.757657e-01       5.804053e-03       3.428522e-03       4.608973e-03
        2610       6.894768e-01       1.587272e-01       2.761888e-01       4.392225e-03       1.878198e-03       3.036595e-03
        2620       6.857761e-01       1.612541e-01       2.744980e-01       8.308988e-03       3.716282e-03       4.890042e-03
        2630       6.759493e-01       1.483231e-01       2.713461e-01       3.737194e-03       1.660608e-03       2.688619e-03
        2640       6.629865e-01       1.360022e-01       2.680484e-01       7.013272e-03       4.456864e-03       5.324282e-03
        2650       6.513063e-01       1.331586e-01       2.630014e-01       7.194542e-03       1.735492e-03       3.968795e-03
        2660       6.527047e-01       1.325495e-01       2.638788e-01       1.035138e-02       2.301087e-03       5.772489e-03
        2670       6.609002e-01       1.314117e-01       2.696615e-01       9.286924e-03       4.677628e-03       6.059210e-03
        2680       6.680203e-01       1.322332e-01       2.718443e-01       6.809098e-03       3.141411e-03       4.472547e-03
