#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        1180       6.840604e-01       1.493430e-01       2.772652e-01       1.143132e-02       2.606380e-03       6.264654e-03
        1190       6.640590e-01       1.474628e-01       2.685903e-01       8.916650e-03       3.394908e-03       5.487716e-03
        1200       6.409786e-01       1.421719e-01       2.590267e-01       7.625789e-03       3.044558e-03       4.789609e-03
        1210       6.273449e-01       1.379968e-01       2.540672e-01       8.642093e-03       4.390268e-03       5.737259e-03
        1220       6.281364e-01       1.436408e-01       2.531299e-01       8.432916e-03       3.886620e-03       5.406336e-03
        1230       6.464682e-01       1.468084e-01       2.595024e-01       6.045439e-03       1.352475e-03       3.239930e-03
        1240       6.751353e-01       1.494214e-01       2.714356e-01       5.675764e-03       3.044053e-03       4.699584e-03
        1250       7.001917e-01       1.596047e-01       2.809243e-01       3.849022e-03       2.514709e-03       3.065435e-03
        1260       7.110642e-01       1.647559e-01       2.847080e-01       1.081235e-02       3.597025e-03       7.023852e-03
        1270       7.014006e-01       1.603130e-01       2.811826e-01       3.665489e-03       2.047326e-03       2.928694e-03
        1280       6.804836e-01       1.575274e-01       2.730482e-01       6.377172e-03       3.398507e-03       4.930420e-03
        1290       6.529802e-01       1.337832e-01       2.642990e-01       6.341917e-03       3.114921e-03       4.428141e-03
        1300       6.332954e-01       1.273947e-01       2.602515e-01       1.431890e-02       4.956394e-03       9.240653e-03
        1310       6.363253e-01       1.266861e-01       2.614432e-01       2.668292e-02       5.919975e-03       1.425109e-02
        1320       6.581124e-01       1.303349e-01       2.711328e-01       7.868930e-03       5.282745e-03       6.143633e-03
        1330       6.829499e-01       1.330501e-01       2.793536e-01       1.324723e-02       3.180897e-03       6.529565e-03
        1340       6.964420e-01       1.373368e-01       2.820604e-01       7.836536e-03       3.371204e-03       6.509309e-03
        1350       6.977665e-01       1.375610e-01       2.827891e-01       7.780673e-03       2.984497e-03       5.296601e-03
        1360       6.887301e-01       1.361550e-01       2.797603e-01       1.128339e-02       2.600623e-03       6.064654e-03
        1370       6.684823e-01       1.355722e-01       2.702640e-01       5.199295e-03       2.271269e-03       3.688226e-03
        1380       6.489562e-01       1.340318e-01       2.618699e-01       6.550315e-03       1.708179e-03       3.639039e-03
        1390       6.393517e-01       1.318306e-01       2.588125e-01       7.668258e-03       3.172124e-03       4.604649e-03
        1400       6.411077e-01       1.356452e-01       2.584067e-01       6.303632e-03       2.596680e-03       3.713917e-03
        1410       6.519179e-01       1.452997e-01       2.614813e-01       4.453786e-03       1.873601e-03       2.987006e-03
        1420       6.698088e-01       1.500434e-01       2.686674e-01       3.941785e-03       1.981238e-03       2.977929e-03
        1430       6.893016e-01       1.585116e-01       2.763064e-01       4.697131e-03       2.983503e-03       3.933000e-03
        1440       6.986457e-01       1.671918e-01       2.796522e-01       5.016343e-03       1.194144e-03       2.852484e-03
        1450       6.953467e-01       1.701031e-01       2.783270e-01       5.373806e-03       2.557710e-03       3.931969e-03
        1460       6.821730e-01       1.633449e-01       2.732036e-01       2.811971e-03       2.311817e-03       2.561980e-03
        1470       6.612013e-01       1.548552e-01       2.647869e-01       4.461159e-03       2.571881e-03       3.738803e-03
        1480       6.382491e-01       1.522138e-01       2.557558e-01       2.555435e-03       1.670172e-03       2.018339e-03
        1490       6.287821e-01       1.496880e-01       2.520270e-01       4.739159e-03       3.013414e-03       3.967548e-03
        1500       6.404153e-01       1.437800e-01       2.582333e-01       8.489936e-03       2.298178e-03       4.327719e-03
        1510       6.618088e-01       1.395665e-01       2.688204e-01       1.085813e-02       4.554426e-03       6.993049e-03
        1520       6.806772e-01       1.441750e-01       2.760577e-01       5.279029e-03       3.840853e-03       4.637861e-03
        1530       6.920693e-01       1.469450e-01       2.811309e-01       1.089652e-02       3.657671e-03       7.705409e-03
        1540       6.868560e-01       1.406185e-01       2.805171e-01       1.708020e-02       6.652980e-03       9.247264e-03
        1550       6.644757e-01       1.373843e-01       2.709684e-01       8.240711e-03       3.367370e-03       5.904200e-03
        1560       6.392824e-01       1.365760e-01       2.595956e-01       1.268294e-02       4.998406e-03       7.479309e-03
        1570       6.256366e-01       1.324778e-01       2.542163e-01       1.236377e-02       4.041863e-03       7.320720e-03
        1580       6.284385e-01       1.344809e-01       2.542106e-01       9.595983e-03       3.274022e-03       5.670917e-03
        1590       6.470989e-01       1.442170e-01       2.605097e-01       7.917851e-03       2.693368e-03       4.576168e-03
        1600       6.741551e-01       1.481064e-01       2.710941e-01       4.193567e-03       1.917898e-03       2.974696e-03
        1610       6.964574e-01       1.536765e-01       2.794873e-01       6.934552e-03       2.591728e-03       5.087396e-03
        1620       7.032849e-01       1.639484e-01       2.816684e-01       6.213591e-03       2.104932e-03       3.688414e-03
        1630       6.971371e-01       1.630106e-01       2.792016e-01       5.990582e-03       2.775111e-03       4.066568e-03
        1640       6.793393e-01       1.570376e-01       2.722524e-01       4.511169e-03       1.770267e-03       2.995571e-03
        1650       6.559627e-01       1.443314e-01       2.634748e-01       5.383269e-03       2.910023e-03       3.889153e-03
        1660       6.400358e-01       1.356306e-01       2.575595e-01       4.597904e-03       1.952277e-03       2.898631e-03
        1670       6.407535e-01       1.323785e-01       2.590000e-01       4.690151e-03       1.758291e-03       2.871706e-03
        1680       6.527267e-01       1.319469e-01       2.649027e-01       9.114673e-03       3.581762e-03       5.113458e-03
        1690       6.682457e-01       1.352964e-01       2.700863e-01       4.583584e-03       3.385871e-03       3.757913e-03
        1700       6.833857e-01       1.391647e-01       2.756609e-01       4.759958e-03       2.585994e-03       3.760556e-03
        1710       6.913006e-01       1.396000e-01       2.794056e-01       6.747727e-03       3.326317e-03       4.226524e-03
        1720       6.868547e-01       1.395205e-01       2.772491e-01       7.711984e-03       3.006390e-03       4.210294e-03
        1730       6.751068e-01       1.393678e-01       2.719629e-01       4.738240e-03       1.643123e-03       3.134313e-03
        1740       6.613426e-01       1.351521e-01       2.673041e-01       6.695807e-03       2.564086e-03       4.041523e-03
        1750       6.485861e-01       1.319258e-01       2.628854e-01       6.990194e-03       3.209555e-03       4.481495e-03
        1760       6.411962e-01       1.314116e-01       2.591746e-01       6.581303e-03       1.201195e-03       3.385500e-03
        1770       6.447108e-01       1.314324e-01       2.609509e-01       5.552151e-03       1.763909e-03       3.203854e-03
        1780       6.582609e-01       1.324658e-01       2.672509e-01       8.555672e-03       3.605865e-03       5.222156e-03
        1790       6.741180e-01       1.358536e-01       2.725694e-01       5.396696e-03       1.781083e-03       3.698184e-03
        1800       6.890641e-01       1.385878e-01       2.781966e-01       6.105971e-03       3.128659e-03       4.777859e-03
        1810       6.984879e-01       1.370559e-01       2.836112e-01       1.298149e-02       2.933665e-03       5.857419e-03
        1820       6.939507e-01       1.362362e-01       2.818640e-01       9.810529e-03       3.727106e-03       5.779573e-03
        1830       6.742386e-01       1.349193e-01       2.726105e-01       8.599270e-03       3.223435e-03       5.316271e-03
        1840       6.523066e-01       1.313325e-01       2.646670e-01       6.381575e-03       2.549852e-03       3.883812e-03
        1850       6.403397e-01       1.313298e-01       2.595507e-01       9.465846e-03       3.606635e-03       5.366175e-03
        1860       6.400503e-01       1.426537e-01       2.568074e-01       5.389743e-03       1.395046e-03       3.355486e-03
        1870       6.532088e-01       1.563372e-01       2.615199e-01       3.426327e-03       2.319672e-03       2.937283e-03
        1880       6.782625e-01       1.595860e-01       2.715502e-01       5.297929e-03       2.626147e-03       3.850497e-03
        1890       6.982757e-01       1.586470e-01       2.807728e-01       6.359551e-03       3.918103e-03       4.990566e-03
        1900       7.015776e-01       1.534867e-01       2.832192e-01       8.201488e-03       1.637003e-03       4.597066e-03
        1910       6.868920e-01       1.526710e-01       2.767716e-01       1.090009e-02       2.722641e-03       6.335736e-03
        1920       6.626167e-01       1.461908e-01       2.680306e-01       8.481784e-03       2.905599e-03       5.487641e-03
        1930       6.385219e-01       1.360868e-01       2.611018e-01       1.066052e-02       5.879566e-03       7.795770e-03
        1940       6.205809e-01       1.342211e-01       2.529655e-01       1.121641e-02       5.015353e-03       7.329872e-03
        1950       6.238042e-01       1.333816e-01       2.538572e-01       1.381596e-02       7.227936e-03       1.039552e-02
        1960       6.453133e-01       1.354546e-01       2.638498e-01       9.867008e-03       4.659603e-03       6.487821e-03
        1970       6.713697e-01       1.435684e-01       2.730684e-01       9.326083e-03       4.203553e-03       6.234193e-03
        1980       6.888709e-01       1.481146e-01       2.786930e-01       8.058262e-03       2.938895e-03       6.119627e-03
        1990       6.929022e-01       1.476543e-01       2.801781e-01       7.938573e-03       3.217450e-03       5.503538e-03
        2000       6.847021e-01       1.496742e-01       2.763302e-01       5.528654e-03       2.361567e-03       3.917818e-03
        2010       6.656217e-01       1.514251e-01       2.675390e-01       5.159547e-03       1.451021e-03       3.575428e-03
        2020       6.471015e-01       1.468727e-01       2.597231e-01       5.590389e-03       2.478056e-03       3.457157e-03
        2030       6.388130e-01       1.474865e-01       2.560651e-01       4.843867e-03       2.243212e-03       3.233400e-03
        2040       6.420130e-01       1.546532e-01       2.569609e-01       3.126378e-03       1.935906e-03       2.584955e-03
        2050       6.559409e-01       1.572739e-01       2.626615e-01       3.361067e-03       2.928887e-03       3.095025e-03
        2060       6.737237e-01       1.601067e-01       2.697615e-01       3.390530e-03       1.054188e-03       2.442567e-03
        2070       6.883920e-01       1.641401e-01       2.755759e-01       4.153543e-03       2.450765e-03       3.190281e-03
        2080       6.942853e-01       1.641608e-01       2.780728e-01       4.908888e-03       2.482327e-03       3.284764e-03
        2090       6.894722e-01       1.617873e-01       2.762061e-01       2.962047e-03       1.686518e-03       2.341163e-03
        2100       6.766147e-01       1.517780e-01       2.713444e-01       5.686574e-03       2.252548e-03       3.576629e-03
        2110       6.575738e-01       1.406954e-01       2.644295e-01       4.493275e-03       2.565999e-03       3.401631e-03
        2120       6.421655e-01       1.328618e-01       2.594722e-01       5.693144e-03       1.999685e-03       3.537051e-03
        2130       6.371403e-01       1.284817e-01       2.596333e-01       7.937177e-03       2.776258e-03       4.749612e-03
        2140       6.461915e-01       1.288215e-01       2.652013e-01       6.639405e-03       3.600939e-03       5.103569e-03
        2150       6.690021e-01       1.301806e-01       2.740364e-01       1.424208e-02       3.587280e-03       7.932152e-03
        2160       6.953935e-01       1.335458e-01       2.853152e-01       9.561177e-03       5.096702e-03       6.670207e-03
        2170       7.114344e-01       1.356904e-01       2.923341e-01       2.046008e-02       6.383445e-03       1.077942e-02
        2180       7.047626e-01       1.343905e-01       2.878586e-01       1.144920e-02       5.365449e-03       9.170070e-03
        2190       6.818818e-01       1.319482e-01       2.785929e-01       1.199927e-02       5.023523e-03       7.623676e-03
        2200       6.579081e-01       1.304460e-01       2.705295e-01       1.218086e-02       3.821994e-03       7.138252e-03
        2210       6.382585e-01       1.296465e-01       2.589723e-01       6.010779e-03       2.442965e-03       3.722420e-03
        2220       6.343897e-01       1.399619e-01       2.545450e-01       8.269529e-03       3.541342e-03       5.297166e-03
        2230       6.511959e-01       1.554200e-01       2.608033e-01       5.667034e-03       3.503773e-03       4.335189e-03
        2240       6.769241e-01       1.610419e-01       2.711482e-01       4.489775e-03       3.073652e-03       3.557802e-03
        2250       6.945853e-01       1.580243e-01       2.795562e-01       9.342928e-03       2.781845e-03       5.040508e-03
        2260       6.954514e-01       1.575870e-01       2.798350e-01       6.003553e-03       2.213972e-03       4.451298e-03
        2270       6.854554e-01       1.573180e-01       2.756919e-01       1.031504e-02       2.947600e-03       5.285954e-03
        2280       6.675500e-01       1.501210e-01       2.698178e-01       6.373128e-03       4.267669e-03       5.431831e-03
        2290       6.452746e-01       1.441619e-01       2.612394e-01       6.841980e-03       3.174350e-03       4.971977e-03
        2300       6.320064e-01       1.425690e-01       2.552936e-01       1.002080e-02       3.531427e-03       6.258928e-03
        2310       6.331041e-01       1.387643e-01       2.567654e-01       8.275604e-03       2.763808e-03       4.913319e-03
        2320       6.452761e-01       1.399210e-01       2.621637e-01       6.635744e-03       4.318393e-03       5.487233e-03
        2330       6.623708e-01       1.470343e-01       2.678062e-01       8.006694e-03       2.655681e-03       5.204361e-03
        2340       6.789564e-01       1.485733e-01       2.745806e-01       7.393355e-03       2.974276e-03       5.412762e-03
        2350       6.892960e-01       1.467350e-01       2.797006e-01       8.363339e-03       3.671240e-03       5.806263e-03
        2360       6.836088e-01       1.494776e-01       2.765217e-01       5.437500e-03       2.024619e-03       4.284366e-03
        2370       6.683923e-01       1.506151e-01       2.695816e-01       8.611588e-03       2.956220e-03       5.099017e-03
        2380       6.488394e-01       1.410527e-01       2.625165e-01       1.316945e-02       4.513973e-03       6.742502e-03
        2390       6.314828e-01       1.376840e-01       2.552606e-01       5.802805e-03       2.253476e-03       3.756057e-03
        2400       6.276718e-01       1.447297e-01       2.518977e-01       1.054362e-02       5.466582e-03       8.055849e-03
        2410       6.451557e-01       1.463281e-01       2.590552e-01       3.154990e-03       2.619922e-03       2.881945e-03
        2420       6.776241e-01       1.532283e-01       2.719031e-01       1.209826e-02       4.536259e-03       7.677720e-03
        2430       7.053360e-01       1.624970e-01       2.826839e-01       1.310153e-02       3.396733e-03       6.654450e-03
        2440       7.170839e-01       1.581645e-01       2.882492e-01       1.015233e-02       3.480883e-03       6.619588e-03
        2450       7.098806e-01       1.455945e-01       2.870368e-01       1.537858e-02       2.790145e-03       7.341480e-03
        2460       6.804334e-01       1.331637e-01       2.774189e-01       1.625593e-02       5.281170e-03       9.018295e-03
        2470       6.509257e-01       1.286755e-01       2.674205e-01       1.453506e-02       3.781412e-03       8.467865e-03
        2480       6.392728e-01       1.285826e-01       2.652849e-01       1.900424e-02       6.023400e-03       9.806651e-03
        2490       6.435380e-01       1.294300e-01       2.659619e-01       7.616911e-03       4.642700e-03       5.419323e-03
        2500       6.601077e-01       1.307800e-01       2.684122e-01       9.609319e-03       3.698671e-03       6.449119e-03
        2510       6.805409e-01       1.380473e-01       2.751436e-01       4.869300e-03       2.674187e-03       3.474313e-03
        2520       6.962500e-01       1.429889e-01       2.809660e-01       1.120293e-02       3.458032e-03       5.312704e-03
        2530       6.978784e-01       1.489821e-01       2.803301e-01       8.236459e-03       2.237166e-03       5.077920e-03
        2540       6.855568e-01       1.505925e-01       2.750038e-01       3.523414e-03       1.281896e-03       2.321674e-03
        2550       6.697397e-01       1.474525e-01       2.689472e-01       6.130619e-03       3.652462e-03       4.760437e-03
        2560       6.519121e-01       1.500156e-01       2.611968e-01       3.485782e-03       1.487546e-03       2.967903e-03
        2570       6.400853e-01       1.506134e-01       2.563711e-01       6.943717e-03       2.768186e-03       4.066012e-03
        2580       6.413263e-01       1.513189e-01       2.567793e-01       3.815121e-03       1.413641e-03       2.572361e-03
        2590       6.573609e-01       1.477370e-01       2.635425e-01       3.635801e-03       2.692312e-03       3.335024e-03
        2600       6.774999e-01       1.429289e-01       2.731116e-01       6.264996e-03       2.979813e-03       4.251047e-03
        2610       6.897572e-01       1.458038e-01       2.778632e-01       6.210176e-03       3.127364e-03       4.734773e-03
        2620       6.959305e-01       1.469360e-01       2.801146e-01       1.192055e-02       3.686012e-03       6.000190e-03
        2630       6.896795e-01       1.382364e-01       2.800257e-01       8.863881e-03       5.473856e-03       6.427500e-03
        2640       6.681815e-01       1.319272e-01       2.737595e-01       9.594866e-03       3.790433e-03       6.229424e-03
        2650       6.422150e-01       1.274569e-01       2.631744e-01       2.164153e-02       7.922082e-03       1.468890e-02
        2660       6.278580e-01       1.283265e-01       2.612403e-01       1.742206e-02       5.493367e-03       1.111798e-02
        2670       6.383767e-01       1.290679e-01       2.656039e-01       1.234030e-02       6.744519e-03       8.257755e-03
        2680       6.651321e-01       1.403196e-01       2.693593e-01       9.999189e-03       3.982715e-03       6.646670e-03
