#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        1680       6.583961e-01       1.591860e-01       2.636076e-01       8.225823e-03       2.101557e-03       4.283701e-03
        1690       6.274380e-01       1.492706e-01       2.512708e-01       6.103242e-03       2.889888e-03       4.281679e-03
        1700       6.149904e-01       1.497854e-01       2.461338e-01       9.020836e-03       4.932202e-03       6.793848e-03
        1710       6.257669e-01       1.448094e-01       2.510616e-01       7.008122e-03       4.503109e-03       5.409871e-03
        1720       6.547209e-01       1.542113e-01       2.622226e-01       3.185372e-03       2.680767e-03       2.912442e-03
        1730       6.921194e-01       1.682199e-01       2.771098e-01       9.928580e-03       3.116777e-03       7.030790e-03
        1740       7.148577e-01       1.657157e-01       2.865268e-01       7.023735e-03       2.300946e-03       4.365587e-03
        1750       7.192518e-01       1.644194e-01       2.882558e-01       1.229556e-02       1.761785e-03       7.908121e-03
        1760       7.007795e-01       1.685113e-01       2.804767e-01       8.596168e-03       2.672106e-03       4.552653e-03
        1770       6.719714e-01       1.592817e-01       2.692381e-01       4.922201e-03       2.473507e-03       3.873220e-03
        1780       6.426773e-01       1.466441e-01       2.577567e-01       6.038753e-03       1.621488e-03       3.365699e-03
        1790       6.237551e-01       1.427077e-01       2.499791e-01       6.318398e-03       3.629432e-03       4.946333e-03
        1800       6.243388e-01       1.446369e-01       2.503107e-01       4.965414e-03       2.622492e-03       3.831112e-03
        1810       6.417872e-01       1.454476e-01       2.574180e-01       7.217795e-03       2.349439e-03       3.986562e-03
        1820       6.676123e-01       1.506416e-01       2.676191e-01       6.088705e-03       2.306897e-03       3.842472e-03
        1830       6.921814e-01       1.592998e-01       2.774028e-01       6.475313e-03       2.142622e-03       4.163782e-03
        1840       7.055126e-01       1.622131e-01       2.826751e-01       4.975699e-03       4.047254e-03       4.521776e-03
        1850       7.047285e-01       1.595224e-01       2.823989e-01       6.805197e-03       1.870000e-03       4.141910e-03
        1860       6.885512e-01       1.562244e-01       2.760741e-01       6.605108e-03       2.567890e-03       4.290738e-03
        1870       6.615348e-01       1.524795e-01       2.651770e-01       4.021479e-03       1.455968e-03       2.884668e-03
        1880       6.369540e-01       1.439809e-01       2.554298e-01       7.646427e-03       2.380275e-03       3.914435e-03
        1890       6.218497e-01       1.378431e-01       2.498373e-01       4.404453e-03       1.862269e-03       3.027173e-03
        1900       6.253439e-01       1.395436e-01       2.513417e-01       7.473744e-03       3.360906e-03       5.489996e-03
        1910       6.465983e-01       1.445714e-01       2.592642e-01       5.257517e-03       2.125705e-03       3.348752e-03
        1920       6.814562e-01       1.471894e-01       2.737140e-01       1.043787e-02       3.183266e-03       5.548287e-03
        1930       7.154878e-01       1.535651e-01       2.878429e-01       1.756273e-02       3.034745e-03       9.201870e-03
        1940       7.270603e-01       1.612808e-01       2.915364e-01       1.302644e-02       4.261515e-03       8.267579e-03
        1950       7.166334e-01       1.546817e-01       2.877042e-01       1.524411e-02       7.859708e-03       1.091316e-02
        1960       6.820749e-01       1.441438e-01       2.749229e-01       1.308424e-02       4.256298e-03       8.282507e-03
        1970       6.409219e-01       1.402755e-01       2.575184e-01       7.166870e-03       2.742139e-03       5.298859e-03
        1980       6.151989e-01       1.362037e-01       2.471228e-01       1.008854e-02       6.234743e-03       7.966179e-03
        1990       6.159716e-01       1.345580e-01       2.483314e-01       6.912376e-03       3.466608e-03       5.530324e-03
        2000       6.381220e-01       1.471418e-01       2.557650e-01       6.710738e-03       2.844018e-03       4.383378e-03
        2010       6.709123e-01       1.555121e-01       2.687371e-01       4.473212e-03       2.218982e-03       3.288926e-03
        2020       7.006497e-01       1.580732e-01       2.810273e-01       6.757430e-03       3.826148e-03       4.930428e-03
        2030       7.158962e-01       1.675525e-01       2.868154e-01       1.162344e-02       4.053321e-03       6.215114e-03
        2040       7.097964e-01       1.702741e-01       2.840919e-01       8.346568e-03       5.121046e-03       6.987691e-03
        2050       6.885194e-01       1.571932e-01       2.760233e-01       4.300138e-03       1.919400e-03       2.943394e-03
        2060       6.599920e-01       1.512874e-01       2.645786e-01       9.888981e-03       2.671352e-03       4.720182e-03
        2070       6.328425e-01       1.530191e-01       2.532995e-01       3.715529e-03       1.985818e-03       2.566698e-03
        2080       6.217501e-01       1.460359e-01       2.493295e-01       6.055300e-03       3.775670e-03       4.665576e-03
        2090       6.291452e-01       1.477484e-01       2.520613e-01       4.240027e-03       2.504607e-03       3.371829e-03
        2100       6.516933e-01       1.609191e-01       2.607937e-01       2.731616e-03       1.321168e-03       2.095864e-03
        2110       6.787813e-01       1.605739e-01       2.718525e-01       4.819555e-03       3.622374e-03       4.126854e-03
        2120       7.009268e-01       1.670328e-01       2.806862e-01       5.139969e-03       1.429357e-03       2.636587e-03
        2130       7.100533e-01       1.736419e-01       2.841394e-01       1.030681e-02       2.504566e-03       6.305343e-03
        2140       7.004584e-01       1.693416e-01       2.803190e-01       4.088663e-03       1.960871e-03       2.637976e-03
        2150       6.796213e-01       1.610420e-01       2.722524e-01       6.721588e-03       3.257060e-03       4.703643e-03
        2160       6.515801e-01       1.586986e-01       2.607880e-01       3.553222e-03       2.228709e-03       2.645848e-03
        2170       6.275589e-01       1.522015e-01       2.511935e-01       9.968242e-03       5.238379e-03       6.923310e-03
        2180       6.186553e-01       1.492727e-01       2.477930e-01       4.439547e-03       2.894051e-03       3.529639e-03
        2190       6.320081e-01       1.569005e-01       2.529206e-01       8.517767e-03       3.618672e-03       5.514603e-03
        2200       6.612046e-01       1.563095e-01       2.649585e-01       5.370061e-03       2.059916e-03       3.222646e-03
        2210       6.956933e-01       1.615131e-01       2.786997e-01       1.042802e-02       3.839826e-03       6.106388e-03
        2220       7.209703e-01       1.773692e-01       2.884963e-01       1.389449e-02       4.505862e-03       7.415278e-03
        2230       7.248338e-01       1.694613e-01       2.904778e-01       1.581897e-02       5.236353e-03       8.109259e-03
        2240       7.025296e-01       1.613945e-01       2.816059e-01       8.108646e-03       3.432206e-03       5.315952e-03
        2250       6.667394e-01       1.614216e-01       2.668711e-01       5.019021e-03       2.519969e-03       3.765716e-03
        2260       6.329606e-01       1.460124e-01       2.539104e-01       1.099084e-02       3.811317e-03       6.666311e-03
        2270       6.158842e-01       1.436203e-01       2.473341e-01       7.162343e-03       2.881923e-03       4.992744e-03
        2280       6.236199e-01       1.489757e-01       2.497161e-01       9.256793e-03       4.864630e-03       6.341841e-03
        2290       6.478459e-01       1.490586e-01       2.597719e-01       4.576397e-03       1.784854e-03       2.893402e-03
        2300       6.772203e-01       1.566265e-01       2.717848e-01       8.221191e-03       4.490553e-03       5.910132e-03
        2310       6.972963e-01       1.658146e-01       2.792656e-01       3.880026e-03       1.918040e-03       2.649609e-03
        2320       7.071757e-01       1.624991e-01       2.833007e-01       8.929535e-03       3.520042e-03       5.501480e-03
        2330       6.996141e-01       1.635112e-01       2.804933e-01       5.412938e-03       1.773192e-03       2.940694e-03
        2340       6.798898e-01       1.595346e-01       2.725403e-01       4.000724e-03       1.700628e-03       2.595471e-03
        2350       6.541774e-01       1.511156e-01       2.621685e-01       7.565604e-03       2.021299e-03       3.715997e-03
        2360       6.315366e-01       1.445944e-01       2.533959e-01       3.428658e-03       9.714089e-04       2.281483e-03
        2370       6.240354e-01       1.456945e-01       2.504453e-01       6.714829e-03       3.968981e-03       4.932680e-03
        2380       6.324397e-01       1.454342e-01       2.536961e-01       4.113171e-03       1.461213e-03       2.565159e-03
        2390       6.558102e-01       1.478809e-01       2.631910e-01       6.253741e-03       3.214303e-03       4.620537e-03
        2400       6.838139e-01       1.596264e-01       2.742214e-01       4.538260e-03       1.726435e-03       3.393196e-03
        2410       7.050587e-01       1.626193e-01       2.827121e-01       8.122571e-03       2.945196e-03       5.698209e-03
        2420       7.124820e-01       1.584389e-01       2.859503e-01       8.898302e-03       1.787867e-03       5.082026e-03
        2430       7.000305e-01       1.626038e-01       2.807428e-01       9.339012e-03       4.560080e-03       6.939119e-03
        2440       6.733062e-01       1.575106e-01       2.700298e-01       4.129840e-03       2.243033e-03       3.284983e-03
        2450       6.431268e-01       1.409504e-01       2.587534e-01       1.125391e-02       4.800571e-03       6.436642e-03
        2460       6.187584e-01       1.413547e-01       2.486130e-01       4.942557e-03       3.145974e-03       4.322498e-03
        2470       6.182618e-01       1.442698e-01       2.481398e-01       1.348063e-02       6.892806e-03       9.336801e-03
        2480       6.400619e-01       1.391335e-01       2.577309e-01       5.214978e-03       2.705688e-03       3.526507e-03
        2490       6.725829e-01       1.523363e-01       2.699775e-01       6.922806e-03       2.145476e-03       3.564385e-03
        2500       7.026940e-01       1.692212e-01       2.814871e-01       1.026562e-02       3.040693e-03       6.957410e-03
        2510       7.145139e-01       1.608986e-01       2.866690e-01       5.269389e-03       1.894040e-03       3.635698e-03
        2520       7.094018e-01       1.589343e-01       2.848268e-01       8.581179e-03       5.312803e-03       6.912673e-03
        2530       6.838503e-01       1.625801e-01       2.738129e-01       4.430351e-03       2.072109e-03       3.012397e-03
        2540       6.568594e-01       1.537112e-01       2.632109e-01       6.747508e-03       2.951066e-03       4.599879e-03
        2550       6.365558e-01       1.466379e-01       2.554161e-01       3.999351e-03       1.803193e-03       2.759561e-03
        2560       6.275126e-01       1.505180e-01       2.513233e-01       4.372010e-03       1.977068e-03       2.797814e-03
        2570       6.343279e-01       1.504828e-01       2.540400e-01       4.509666e-03       1.852671e-03       2.539400e-03
        2580       6.526883e-01       1.521121e-01       2.615755e-01       4.255455e-03       2.618448e-03       3.541364e-03
        2590       6.758207e-01       1.609040e-01       2.706438e-01       3.696100e-03       2.176974e-03       2.749687e-03
        2600       6.940271e-01       1.677873e-01       2.777776e-01       5.010874e-03       2.601207e-03       3.554672e-03
        2610       7.023492e-01       1.635624e-01       2.813170e-01       4.189443e-03       9.383010e-04       2.942314e-03
        2620       6.979672e-01       1.646022e-01       2.796548e-01       6.595718e-03       2.144596e-03       4.434078e-03
        2630       6.780909e-01       1.645270e-01       2.713932e-01       3.498580e-03       2.325467e-03       2.776480e-03
        2640       6.536016e-01       1.528860e-01       2.618887e-01       6.433729e-03       1.439883e-03       3.328649e-03
        2650       6.308655e-01       1.476235e-01       2.529577e-01       5.433998e-03       3.011363e-03       3.830723e-03
        2660       6.207031e-01       1.500876e-01       2.485179e-01       5.161404e-03       2.565442e-03       3.896853e-03
        2670       6.309464e-01       1.482190e-01       2.527582e-01       9.297047e-03       4.229876e-03       6.328758e-03
        2680       6.576887e-01       1.568684e-01       2.634718e-01       3.771161e-03       2.865335e-03       3.325926e-03
