#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        1270       6.495002e-01       1.402847e-01       2.614094e-01       1.113466e-02       3.231054e-03       6.176693e-03
        1280       6.692332e-01       1.556696e-01       2.680973e-01       3.835418e-03       2.720911e-03       3.356108e-03
        1290       6.895310e-01       1.591677e-01       2.765183e-01       7.029955e-03       3.518126e-03       5.615410e-03
        1300       7.008134e-01       1.555581e-01       2.812662e-01       5.192691e-03       2.393518e-03       4.241137e-03
        1310       6.975520e-01       1.602497e-01       2.794883e-01       8.662807e-03       2.976697e-03       5.733146e-03
        1320       6.817014e-01       1.605953e-01       2.731245e-01       5.801800e-03       3.677552e-03       4.778805e-03
        1330       6.596462e-01       1.497198e-01       2.645990e-01       9.774744e-03       3.340901e-03       5.515557e-03
        1340       6.413903e-01       1.491761e-01       2.570557e-01       5.425078e-03       2.132993e-03       3.324795e-03
        1350       6.311150e-01       1.529571e-01       2.525981e-01       7.161166e-03       4.292702e-03       5.977164e-03
        1360       6.385663e-01       1.518523e-01       2.557523e-01       6.372029e-03       2.566707e-03       4.131089e-03
        1370       6.605522e-01       1.609263e-01       2.644699e-01       1.000823e-02       3.034287e-03       5.703570e-03
        1380       6.830824e-01       1.663142e-01       2.734259e-01       3.675415e-03       1.871124e-03       2.625307e-03
        1390       7.034745e-01       1.693053e-01       2.816019e-01       1.201065e-02       4.256124e-03       8.257411e-03
        1400       7.102835e-01       1.712400e-01       2.843403e-01       7.059265e-03       2.311868e-03       5.058606e-03
        1410       6.994989e-01       1.596439e-01       2.804964e-01       1.044535e-02       4.192177e-03       7.652464e-03
        1420       6.718760e-01       1.585526e-01       2.691786e-01       9.216775e-03       4.556946e-03       6.614440e-03
        1430       6.401398e-01       1.479448e-01       2.564131e-01       8.999578e-03       4.927243e-03       7.098358e-03
        1440       6.266553e-01       1.297858e-01       2.548076e-01       1.362032e-02       5.609115e-03       9.535944e-03
        1450       6.273454e-01       1.308272e-01       2.541327e-01       1.311541e-02       6.039099e-03       9.196975e-03
        1460       6.577970e-01       1.363681e-01       2.655377e-01       1.370659e-02       8.708093e-03       1.082903e-02
        1470       6.962449e-01       1.397504e-01       2.828328e-01       2.884367e-02       8.460779e-03       1.356407e-02
        1480       7.089385e-01       1.462221e-01       2.866370e-01       8.774402e-03       4.569355e-03       5.884557e-03
        1490       7.051397e-01       1.466774e-01       2.839770e-01       2.295172e-02       8.456541e-03       1.391173e-02
        1500       6.846437e-01       1.429485e-01       2.763612e-01       1.004514e-02       3.323981e-03       5.360318e-03
        1510       6.620825e-01       1.410003e-01       2.678055e-01       8.434565e-03       1.548291e-03       4.785453e-03
        1520       6.369924e-01       1.363737e-01       2.565202e-01       1.111142e-02       3.582365e-03       6.845625e-03
        1530       6.286933e-01       1.349173e-01       2.533982e-01       5.247604e-03       2.398093e-03       3.493017e-03
        1540       6.401818e-01       1.415145e-01       2.583703e-01       1.513288e-02       6.319484e-03       8.401978e-03
        1550       6.576625e-01       1.482201e-01       2.641568e-01       3.211768e-03       1.516920e-03       2.543485e-03
        1560       6.825207e-01       1.514474e-01       2.738642e-01       1.179947e-02       2.643653e-03       7.592723e-03
        1570       6.984228e-01       1.574996e-01       2.805154e-01       3.644057e-03       1.423733e-03       2.501120e-03
        1580       7.012536e-01       1.574305e-01       2.815081e-01       5.738961e-03       4.214271e-03       5.109776e-03
        1590       6.902849e-01       1.556022e-01       2.767999e-01       7.032361e-03       2.704443e-03       4.711326e-03
        1600       6.693603e-01       1.527350e-01       2.685392e-01       6.260672e-03       4.983318e-03       5.836869e-03
        1610       6.491564e-01       1.460042e-01       2.606424e-01       5.662210e-03       1.395953e-03       3.211677e-03
        1620       6.330165e-01       1.476084e-01       2.537413e-01       4.512069e-03       3.094364e-03       3.826203e-03
        1630       6.343815e-01       1.482439e-01       2.543446e-01       4.732955e-03       1.534473e-03       2.819282e-03
        1640       6.503945e-01       1.451606e-01       2.610231e-01       1.257258e-02       5.105495e-03       6.999920e-03
        1650       6.697484e-01       1.561749e-01       2.682515e-01       3.535243e-03       2.000363e-03       2.578373e-03
        1660       6.933199e-01       1.667381e-01       2.775919e-01       8.657726e-03       4.803158e-03       7.157415e-03
        1670       7.050251e-01       1.573763e-01       2.826740e-01       4.266119e-03       1.196635e-03       2.126281e-03
        1680       7.031127e-01       1.556999e-01       2.821575e-01       1.386203e-02       3.764167e-03       7.655686e-03
        1690       6.825269e-01       1.640906e-01       2.732189e-01       6.681094e-03       2.082512e-03       4.415585e-03
        1700       6.584166e-01       1.529574e-01       2.637459e-01       4.445195e-03       2.721678e-03       3.481344e-03
        1710       6.383908e-01       1.415790e-01       2.576303e-01       1.020602e-02       5.335707e-03       7.497114e-03
        1720       6.229579e-01       1.362403e-01       2.507902e-01       4.137787e-03       2.367169e-03       3.612793e-03
        1730       6.376807e-01       1.419412e-01       2.558647e-01       1.506259e-02       9.867462e-03       1.127126e-02
        1740       6.672562e-01       1.389246e-01       2.702528e-01       6.754902e-03       3.939505e-03       6.017669e-03
        1750       6.944497e-01       1.418528e-01       2.811659e-01       1.040909e-02       5.574060e-03       7.307509e-03
        1760       7.092935e-01       1.545367e-01       2.849850e-01       1.456905e-02       5.103593e-03       1.027693e-02
        1770       7.046385e-01       1.499313e-01       2.838286e-01       8.186178e-03       4.211630e-03       6.138072e-03
        1780       6.887737e-01       1.399341e-01       2.791627e-01       1.088796e-02       4.531914e-03       7.110004e-03
        1790       6.573485e-01       1.395182e-01       2.649320e-01       7.102421e-03       3.496992e-03       5.038947e-03
        1800       6.387565e-01       1.390690e-01       2.572497e-01       1.143056e-02       4.105212e-03       6.567563e-03
        1810       6.340330e-01       1.329434e-01       2.565168e-01       1.413163e-02       4.851607e-03       7.538149e-03
        1820       6.403499e-01       1.374010e-01       2.580010e-01       4.480224e-03       2.418890e-03       3.004657e-03
        1830       6.581605e-01       1.465009e-01       2.645076e-01       1.180674e-02       3.926005e-03       6.768604e-03
        1840       6.765963e-01       1.449012e-01       2.722629e-01       4.955138e-03       2.150461e-03       3.280974e-03
        1850       6.926310e-01       1.476889e-01       2.786244e-01       1.011185e-02       4.870610e-03       6.790041e-03
        1860       6.954985e-01       1.554842e-01       2.792801e-01       3.930518e-03       2.957019e-03       3.412058e-03
        1870       6.869307e-01       1.507801e-01       2.760861e-01       4.148059e-03       2.715538e-03       3.584283e-03
        1880       6.715452e-01       1.426685e-01       2.703382e-01       8.275035e-03       2.121420e-03       4.759206e-03
        1890       6.497848e-01       1.421472e-01       2.613120e-01       4.389852e-03       3.021740e-03       4.023435e-03
        1900       6.366361e-01       1.408120e-01       2.563520e-01       6.776194e-03       1.731566e-03       4.237335e-03
        1910       6.338104e-01       1.366460e-01       2.550973e-01       1.033615e-02       3.867019e-03       5.898012e-03
        1920       6.459883e-01       1.432507e-01       2.594230e-01       4.712318e-03       2.119346e-03       3.215852e-03
        1930       6.710950e-01       1.516815e-01       2.698783e-01       9.844317e-03       4.214724e-03       6.166089e-03
        1940       6.917483e-01       1.552808e-01       2.775835e-01       3.177093e-03       2.026468e-03       2.779826e-03
        1950       7.068019e-01       1.609041e-01       2.831566e-01       1.482936e-02       5.234873e-03       1.021773e-02
        1960       7.015568e-01       1.612465e-01       2.814814e-01       5.058828e-03       1.685881e-03       3.430955e-03
        1970       6.874162e-01       1.558830e-01       2.764345e-01       9.349336e-03       2.529341e-03       5.302215e-03
        1980       6.593651e-01       1.550069e-01       2.639708e-01       8.316503e-03       3.466491e-03       5.371735e-03
        1990       6.332182e-01       1.542439e-01       2.534692e-01       3.180783e-03       1.530643e-03       2.002314e-03
        2000       6.301898e-01       1.478512e-01       2.526933e-01       1.309511e-02       5.840990e-03       8.778105e-03
        2010       6.422665e-01       1.584276e-01       2.570500e-01       2.712660e-03       1.577500e-03       2.270698e-03
        2020       6.656957e-01       1.554957e-01       2.669350e-01       1.028554e-02       4.963906e-03       6.829379e-03
        2030       6.880929e-01       1.633139e-01       2.754896e-01       5.085252e-03       2.555001e-03       3.508617e-03
        2040       7.044352e-01       1.708220e-01       2.819725e-01       1.113749e-02       3.342932e-03       6.658345e-03
        2050       7.042610e-01       1.635408e-01       2.826714e-01       6.806086e-03       3.945150e-03       5.635325e-03
        2060       6.841244e-01       1.620681e-01       2.741990e-01       5.713087e-03       4.132387e-03       4.859860e-03
        2070       6.639383e-01       1.596409e-01       2.657898e-01       6.395764e-03       2.658687e-03       4.200272e-03
        2080       6.456694e-01       1.492608e-01       2.591197e-01       5.441069e-03       3.627453e-03       4.468373e-03
        2090       6.373169e-01       1.476844e-01       2.558414e-01       4.218811e-03       2.248627e-03       3.138732e-03
        2100       6.414782e-01       1.518293e-01       2.568509e-01       3.972879e-03       2.454516e-03       3.219831e-03
        2110       6.538390e-01       1.523379e-01       2.620495e-01       3.694039e-03       1.821716e-03       3.065482e-03
        2120       6.700420e-01       1.543087e-01       2.689471e-01       7.195182e-03       2.082301e-03       4.336670e-03
        2130       6.812179e-01       1.604526e-01       2.728324e-01       3.483877e-03       9.270808e-04       2.508142e-03
        2140       6.887122e-01       1.621467e-01       2.757596e-01       7.155530e-03       2.431089e-03       4.106605e-03
        2150       6.874917e-01       1.586610e-01       2.758718e-01       5.754908e-03       2.437665e-03       3.654208e-03
        2160       6.752355e-01       1.564123e-01       2.708378e-01       3.886919e-03       2.590073e-03       3.179176e-03
        2170       6.592772e-01       1.540476e-01       2.640314e-01       5.438830e-03       2.988905e-03       4.446912e-03
        2180       6.437970e-01       1.476448e-01       2.584004e-01       3.423248e-03       1.852994e-03       2.923437e-03
        2190       6.367810e-01       1.441655e-01       2.562745e-01       9.388321e-03       3.198243e-03       5.372026e-03
        2200       6.383645e-01       1.439447e-01       2.561384e-01       3.407678e-03       1.822784e-03       2.593529e-03
        2210       6.539336e-01       1.457054e-01       2.625972e-01       4.990336e-03       3.363577e-03       4.253170e-03
        2220       6.780974e-01       1.506957e-01       2.731716e-01       8.777267e-03       2.507726e-03       4.675064e-03
        2230       6.936617e-01       1.531771e-01       2.787498e-01       5.431060e-03       3.121536e-03       4.258856e-03
        2240       7.016858e-01       1.513133e-01       2.820050e-01       1.305875e-02       5.016062e-03       7.864993e-03
        2250       6.926013e-01       1.507700e-01       2.789799e-01       1.206270e-02       4.444013e-03       7.220356e-03
        2260       6.726632e-01       1.502311e-01       2.707959e-01       5.992166e-03       2.633362e-03       4.153126e-03
        2270       6.475094e-01       1.386153e-01       2.608267e-01       1.798852e-02       5.956792e-03       9.537345e-03
        2280       6.286245e-01       1.337845e-01       2.542343e-01       8.316890e-03       3.063173e-03       4.661708e-03
        2290       6.294534e-01       1.371801e-01       2.539658e-01       1.911434e-02       5.413768e-03       1.132372e-02
        2300       6.454684e-01       1.390115e-01       2.600983e-01       7.059280e-03       2.878864e-03       4.429856e-03
        2310       6.712738e-01       1.427349e-01       2.707058e-01       1.337551e-02       6.248120e-03       7.946180e-03
        2320       6.956374e-01       1.536638e-01       2.797330e-01       1.025682e-02       4.309013e-03       6.898109e-03
        2330       7.047016e-01       1.543572e-01       2.831103e-01       9.671404e-03       3.961765e-03       6.223044e-03
        2340       7.008486e-01       1.494448e-01       2.823686e-01       8.668729e-03       3.358215e-03       5.700266e-03
        2350       6.784479e-01       1.510009e-01       2.724596e-01       7.785285e-03       5.460218e-03       6.391072e-03
        2360       6.544714e-01       1.486965e-01       2.623862e-01       4.933630e-03       2.430608e-03       3.240528e-03
        2370       6.383004e-01       1.404409e-01       2.569589e-01       7.836547e-03       4.406843e-03       5.766763e-03
        2380       6.333206e-01       1.444587e-01       2.542247e-01       3.050219e-03       2.280601e-03       2.625327e-03
        2390       6.436654e-01       1.546730e-01       2.576555e-01       6.302134e-03       3.781122e-03       4.986310e-03
        2400       6.606288e-01       1.521994e-01       2.649784e-01       4.240219e-03       2.547354e-03       3.388332e-03
        2410       6.808347e-01       1.566756e-01       2.731213e-01       4.428892e-03       3.189792e-03       3.901102e-03
        2420       6.915802e-01       1.660097e-01       2.768019e-01       5.605131e-03       2.282842e-03       3.863802e-03
        2430       6.918891e-01       1.661352e-01       2.770321e-01       3.631249e-03       1.949647e-03       2.950979e-03
        2440       6.848229e-01       1.576673e-01       2.747059e-01       4.707647e-03       2.265398e-03       3.514147e-03
        2450       6.682352e-01       1.582004e-01       2.676585e-01       3.483004e-03       1.434063e-03       2.758039e-03
        2460       6.511881e-01       1.585094e-01       2.607467e-01       6.066117e-03       2.559828e-03       4.024032e-03
        2470       6.380350e-01       1.508063e-01       2.558934e-01       2.939523e-03       1.987594e-03       2.464358e-03
        2480       6.378218e-01       1.512765e-01       2.556765e-01       4.508423e-03       3.261029e-03       3.953483e-03
        2490       6.484223e-01       1.524542e-01       2.598272e-01       3.715078e-03       1.409722e-03       2.295120e-03
        2500       6.663474e-01       1.564652e-01       2.672754e-01       6.352534e-03       4.917159e-03       5.854241e-03
        2510       6.922712e-01       1.590806e-01       2.776378e-01       8.303906e-03       4.177797e-03       5.231942e-03
        2520       7.065002e-01       1.639860e-01       2.832084e-01       8.590119e-03       4.385347e-03       6.115468e-03
        2530       7.041350e-01       1.562323e-01       2.828242e-01       7.893091e-03       1.779013e-03       4.504890e-03
        2540       6.860083e-01       1.593350e-01       2.751949e-01       1.186874e-02       6.543505e-03       8.440075e-03
        2550       6.598494e-01       1.499558e-01       2.649231e-01       3.575774e-03       2.652519e-03       3.247974e-03
        2560       6.386486e-01       1.335953e-01       2.586124e-01       2.311409e-02       8.588857e-03       1.261295e-02
        2570       6.263519e-01       1.336741e-01       2.524243e-01       7.717673e-03       2.968926e-03       5.495862e-03
        2580       6.388190e-01       1.367665e-01       2.570492e-01       1.240214e-02       6.548461e-03       9.306610e-03
        2590       6.646232e-01       1.358089e-01       2.694127e-01       1.068892e-02       3.729466e-03       6.748085e-03
        2600       6.856568e-01       1.428581e-01       2.764338e-01       9.388635e-03       5.224773e-03       6.573482e-03
        2610       7.004167e-01       1.521294e-01       2.811193e-01       1.483844e-02       5.631986e-03       8.778084e-03
        2620       6.994993e-01       1.465261e-01       2.817141e-01       1.196557e-02       3.302912e-03       5.849698e-03
        2630       6.881096e-01       1.429552e-01       2.776879e-01       1.057342e-02       4.222655e-03       6.491877e-03
        2640       6.641924e-01       1.433696e-01       2.668362e-01       6.366031e-03       2.696236e-03       5.070723e-03
        2650       6.431955e-01       1.387206e-01       2.587307e-01       3.973490e-03       1.756504e-03       3.016606e-03
        2660       6.354442e-01       1.350497e-01       2.563965e-01       1.404634e-02       4.080239e-03       7.388404e-03
        2670       6.373703e-01       1.390377e-01       2.561920e-01       3.559352e-03       2.549945e-03       3.114580e-03
        2680       6.522093e-01       1.428121e-01       2.621024e-01       4.770364e-03       2.424316e-03       3.390545e-03
