#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         800       7.064315e-01       1.572625e-01       2.837159e-01       7.808267e-03       4.674526e-03       6.604893e-03
         810       7.072088e-01       1.506253e-01       2.850219e-01       1.730399e-02       1.400051e-03       8.520587e-03
         820       6.856362e-01       1.445867e-01       2.763045e-01       8.726216e-03       3.670401e-03       5.824309e-03
         830       6.589619e-01       1.402070e-01       2.651637e-01       7.152417e-03       4.483287e-03       6.346668e-03
         840       6.360959e-01       1.322643e-01       2.576497e-01       1.135496e-02       4.111735e-03       7.051065e-03
         850       6.288445e-01       1.287162e-01       2.560202e-01       1.276371e-02       3.211189e-03       6.212085e-03
         860       6.372333e-01       1.316575e-01       2.573919e-01       1.590507e-02       6.389126e-03       1.019553e-02
         870       6.582123e-01       1.344916e-01       2.660029e-01       4.549331e-03       2.267349e-03       3.592604e-03
         880       6.888502e-01       1.382747e-01       2.792300e-01       1.527664e-02       5.626650e-03       1.074633e-02
         890       7.023931e-01       1.451884e-01       2.828453e-01       6.557714e-03       2.235892e-03       4.471659e-03
         900       7.028516e-01       1.472324e-01       2.825384e-01       1.371930e-02       3.363849e-03       9.040145e-03
         910       6.894162e-01       1.395024e-01       2.787257e-01       7.266945e-03       2.587298e-03       5.002581e-03
         920       6.658252e-01       1.367681e-01       2.689202e-01       8.949111e-03       4.127336e-03       6.476348e-03
         930       6.417652e-01       1.392251e-01       2.576286e-01       1.236368e-02       5.664003e-03       8.325324e-03
         940       6.279600e-01       1.338169e-01       2.528825e-01       5.934446e-03       3.365256e-03       4.243240e-03
         950       6.395681e-01       1.366026e-01       2.576636e-01       9.241668e-03       2.485924e-03       5.072712e-03
         960       6.594226e-01       1.555268e-01       2.642494e-01       1.020342e-02       4.606829e-03       6.653364e-03
         970       6.813354e-01       1.609501e-01       2.729666e-01       4.624235e-03       2.177773e-03       3.205841e-03
         980       7.033532e-01       1.593102e-01       2.820612e-01       1.382371e-02       4.254270e-03       8.896474e-03
         990       7.075658e-01       1.664493e-01       2.835032e-01       4.605599e-03       1.994560e-03       3.172580e-03
        1000       6.959767e-01       1.549629e-01       2.792005e-01       1.446614e-02       4.510630e-03       9.021327e-03
        1010       6.689909e-01       1.513476e-01       2.683767e-01       3.988723e-03       1.948353e-03       2.796841e-03
        1020       6.472297e-01       1.429826e-01       2.600517e-01       9.461108e-03       2.813647e-03       5.525997e-03
        1030       6.327199e-01       1.309669e-01       2.561177e-01       1.508773e-02       4.384347e-03       7.907311e-03
        1040       6.310695e-01       1.301070e-01       2.555424e-01       8.314541e-03       3.911023e-03       5.245742e-03
        1050       6.526537e-01       1.340463e-01       2.635206e-01       1.042095e-02       4.235282e-03       6.750028e-03
        1060       6.795524e-01       1.358767e-01       2.753582e-01       1.175962e-02       3.482177e-03       5.866278e-03
        1070       7.017006e-01       1.388324e-01       2.843090e-01       1.557202e-02       3.416791e-03       8.688952e-03
        1080       7.083592e-01       1.416296e-01       2.861365e-01       1.466482e-02       4.019051e-03       8.643372e-03
        1090       6.973731e-01       1.391133e-01       2.821026e-01       8.214689e-03       5.191225e-03       6.600733e-03
        1100       6.752254e-01       1.339552e-01       2.743487e-01       1.452169e-02       4.032475e-03       8.694587e-03
        1110       6.439637e-01       1.305412e-01       2.613257e-01       6.302628e-03       3.752797e-03       4.586500e-03
        1120       6.292410e-01       1.279946e-01       2.558583e-01       9.855435e-03       4.730280e-03       7.304725e-03
        1130       6.313626e-01       1.303826e-01       2.559174e-01       7.140594e-03       4.463182e-03       5.725096e-03
        1140       6.510303e-01       1.407209e-01       2.620674e-01       3.740211e-03       2.042827e-03       2.645613e-03
        1150       6.808634e-01       1.529111e-01       2.734952e-01       1.565609e-02       4.893833e-03       8.528257e-03
        1160       7.016891e-01       1.606791e-01       2.815103e-01       3.224324e-03       1.178978e-03       2.025038e-03
        1170       7.101443e-01       1.657615e-01       2.847378e-01       1.532388e-02       1.992945e-03       9.723995e-03
        1180       6.975355e-01       1.602581e-01       2.795367e-01       4.995621e-03       2.100316e-03       3.143065e-03
        1190       6.768708e-01       1.520921e-01       2.715491e-01       1.303722e-02       3.926692e-03       6.658632e-03
        1200       6.517895e-01       1.494563e-01       2.614725e-01       6.055135e-03       2.099876e-03       3.691002e-03
        1210       6.334583e-01       1.451680e-01       2.539908e-01       4.924868e-03       2.163895e-03       4.266183e-03
        1220       6.338243e-01       1.406068e-01       2.544472e-01       7.344595e-03       2.271001e-03       4.522561e-03
        1230       6.459903e-01       1.434248e-01       2.595202e-01       3.794676e-03       2.788913e-03       3.504169e-03
        1240       6.651994e-01       1.497800e-01       2.670550e-01       5.183703e-03       1.486272e-03       3.485184e-03
        1250       6.847909e-01       1.512990e-01       2.746735e-01       7.717967e-03       3.003564e-03       5.587865e-03
        1260       6.962652e-01       1.518767e-01       2.795983e-01       3.567330e-03       2.083134e-03       2.909883e-03
        1270       6.960238e-01       1.539371e-01       2.798337e-01       7.056335e-03       4.122779e-03       5.607867e-03
        1280       6.802399e-01       1.516606e-01       2.729211e-01       3.667279e-03       1.646995e-03       2.854103e-03
        1290       6.627870e-01       1.451349e-01       2.661164e-01       7.251701e-03       2.858092e-03       4.357204e-03
        1300       6.442165e-01       1.398685e-01       2.597940e-01       9.554640e-03       3.648124e-03       5.337755e-03
        1310       6.308345e-01       1.378282e-01       2.545866e-01       3.913722e-03       1.972776e-03       2.919099e-03
        1320       6.336453e-01       1.361282e-01       2.550855e-01       1.363860e-02       5.685244e-03       9.293617e-03
        1330       6.528856e-01       1.388224e-01       2.640429e-01       5.288157e-03       2.545611e-03       3.884918e-03
        1340       6.815696e-01       1.430006e-01       2.768438e-01       2.256277e-02       8.158147e-03       1.215887e-02
        1350       6.989064e-01       1.465050e-01       2.822855e-01       1.251128e-02       4.754024e-03       7.122167e-03
        1360       7.060852e-01       1.460459e-01       2.854742e-01       1.599471e-02       5.105701e-03       1.080657e-02
        1370       6.949990e-01       1.438306e-01       2.827167e-01       1.792274e-02       2.907890e-03       8.189240e-03
        1380       6.621974e-01       1.391527e-01       2.685957e-01       1.070970e-02       7.666726e-03       8.993671e-03
        1390       6.321707e-01       1.345810e-01       2.556632e-01       9.293078e-03       5.739607e-03       7.379606e-03
        1400       6.215402e-01       1.343974e-01       2.525523e-01       1.054503e-02       5.867245e-03       7.896348e-03
        1410       6.318522e-01       1.386771e-01       2.549401e-01       5.257526e-03       2.248720e-03       3.255133e-03
        1420       6.564500e-01       1.452724e-01       2.633774e-01       1.252501e-02       4.951425e-03       9.471315e-03
        1430       6.852348e-01       1.481727e-01       2.754778e-01       4.384244e-03       1.986941e-03       2.857183e-03
        1440       7.093622e-01       1.538398e-01       2.850063e-01       1.599542e-02       6.632622e-03       8.928966e-03
        1450       7.099220e-01       1.587273e-01       2.845153e-01       9.532266e-03       3.745113e-03       5.954006e-03
        1460       6.917926e-01       1.541242e-01       2.774271e-01       6.751697e-03       3.348003e-03       5.659515e-03
        1470       6.692286e-01       1.490392e-01       2.684505e-01       8.334825e-03       3.101924e-03       4.582941e-03
        1480       6.459946e-01       1.477959e-01       2.589103e-01       3.944097e-03       2.482918e-03       3.170872e-03
        1490       6.330630e-01       1.419462e-01       2.547881e-01       6.532038e-03       2.721411e-03       4.654611e-03
        1500       6.332275e-01       1.443468e-01       2.542451e-01       4.987444e-03       2.465914e-03       3.767787e-03
        1510       6.517825e-01       1.489656e-01       2.613967e-01       5.953726e-03       3.660804e-03       4.267053e-03
        1520       6.754731e-01       1.461340e-01       2.721072e-01       5.083402e-03       2.964692e-03       3.867103e-03
        1530       6.914620e-01       1.504914e-01       2.781617e-01       3.942193e-03       3.295719e-03       3.570484e-03
        1540       6.998691e-01       1.572147e-01       2.807151e-01       1.346014e-02       2.667608e-03       7.039236e-03
        1550       6.945326e-01       1.510123e-01       2.794092e-01       7.343008e-03       3.903418e-03       5.368705e-03
        1560       6.770561e-01       1.435664e-01       2.734890e-01       5.722046e-03       2.717205e-03       4.290832e-03
        1570       6.506076e-01       1.384954e-01       2.620854e-01       7.321205e-03       3.158864e-03       4.935756e-03
        1580       6.304210e-01       1.306650e-01       2.553542e-01       6.583674e-03       3.474450e-03       5.080707e-03
        1590       6.267970e-01       1.273185e-01       2.576769e-01       2.166164e-02       5.613474e-03       1.058836e-02
        1600       6.406466e-01       1.300216e-01       2.605952e-01       8.384350e-03       3.870813e-03       6.134125e-03
        1610       6.736113e-01       1.340863e-01       2.728749e-01       1.740405e-02       6.087388e-03       1.064560e-02
        1620       7.122506e-01       1.402771e-01       2.899671e-01       2.916637e-02       5.454317e-03       1.394170e-02
        1630       7.229854e-01       1.478257e-01       2.925597e-01       2.261032e-02       3.777907e-03       1.225667e-02
        1640       7.076540e-01       1.487585e-01       2.846288e-01       2.355390e-02       9.750989e-03       1.402035e-02
        1650       6.711340e-01       1.429006e-01       2.698992e-01       5.532700e-03       3.194923e-03       4.181677e-03
        1660       6.437857e-01       1.429293e-01       2.586674e-01       1.205611e-02       4.409508e-03       7.049898e-03
        1670       6.260814e-01       1.460727e-01       2.511164e-01       9.936619e-03       4.285513e-03       6.541447e-03
        1680       6.308458e-01       1.416936e-01       2.533593e-01       6.781810e-03       3.787903e-03       4.796355e-03
        1690       6.548799e-01       1.523489e-01       2.622108e-01       1.489893e-02       5.573354e-03       7.696196e-03
        1700       6.815159e-01       1.522232e-01       2.732074e-01       3.827752e-03       2.210668e-03       3.239218e-03
        1710       7.028325e-01       1.514895e-01       2.823060e-01       1.137063e-02       5.271930e-03       8.895461e-03
        1720       7.057106e-01       1.571638e-01       2.828858e-01       7.081927e-03       1.972096e-03       4.334781e-03
        1730       6.959968e-01       1.558846e-01       2.791368e-01       9.901068e-03       2.780754e-03       6.097072e-03
        1740       6.736833e-01       1.439644e-01       2.708144e-01       1.167154e-02       2.805623e-03       5.649548e-03
        1750       6.488763e-01       1.383523e-01       2.609963e-01       5.309544e-03       3.341549e-03       4.177624e-03
        1760       6.334055e-01       1.345830e-01       2.552476e-01       1.031989e-02       3.699324e-03       6.726812e-03
        1770       6.316965e-01       1.313762e-01       2.554892e-01       7.992178e-03       3.752029e-03       4.955600e-03
        1780       6.469071e-01       1.335092e-01       2.612085e-01       1.363644e-02       3.496327e-03       6.370524e-03
        1790       6.702638e-01       1.402221e-01       2.701594e-01       6.932571e-03       2.829371e-03       4.525837e-03
        1800       6.917288e-01       1.410712e-01       2.794641e-01       1.291787e-02       3.500252e-03       6.404762e-03
        1810       7.053012e-01       1.418021e-01       2.848931e-01       1.347404e-02       4.272755e-03       7.910063e-03
        1820       6.999513e-01       1.430517e-01       2.821572e-01       8.812577e-03       4.385953e-03       6.014510e-03
        1830       6.828663e-01       1.386755e-01       2.764689e-01       8.621871e-03       4.218865e-03       6.091741e-03
        1840       6.532446e-01       1.316141e-01       2.655626e-01       1.135521e-02       5.881390e-03       7.468109e-03
        1850       6.287034e-01       1.278882e-01       2.554591e-01       8.927252e-03       4.541306e-03       6.737352e-03
        1860       6.233048e-01       1.280309e-01       2.545424e-01       2.515665e-02       9.706934e-03       1.478844e-02
        1870       6.395460e-01       1.347737e-01       2.593816e-01       4.287904e-03       2.652227e-03       3.372310e-03
        1880       6.778331e-01       1.522807e-01       2.719000e-01       1.778486e-02       6.596292e-03       1.420292e-02
        1890       7.096294e-01       1.479888e-01       2.859278e-01       7.012710e-03       2.512372e-03       4.514492e-03
        1900       7.264008e-01       1.483347e-01       2.931427e-01       1.935137e-02       1.050988e-02       1.321575e-02
        1910       7.124511e-01       1.523309e-01       2.860030e-01       1.111885e-02       4.510077e-03       7.792762e-03
        1920       6.793390e-01       1.432894e-01       2.733929e-01       1.107792e-02       6.206134e-03       7.729788e-03
        1930       6.460233e-01       1.333337e-01       2.611459e-01       1.049717e-02       3.300600e-03       5.881198e-03
        1940       6.251464e-01       1.323234e-01       2.518247e-01       9.153184e-03       4.157757e-03       6.197865e-03
        1950       6.278911e-01       1.321350e-01       2.542277e-01       9.594499e-03       4.375202e-03       7.221127e-03
        1960       6.464810e-01       1.349304e-01       2.614672e-01       1.380000e-02       4.434116e-03       6.843568e-03
        1970       6.747097e-01       1.447921e-01       2.713624e-01       1.150752e-02       3.555037e-03       6.559085e-03
        1980       6.998114e-01       1.512310e-01       2.821547e-01       1.057895e-02       4.712955e-03       6.733922e-03
        1990       7.071072e-01       1.479068e-01       2.857249e-01       1.213737e-02       2.192579e-03       6.066825e-03
        2000       6.977347e-01       1.469076e-01       2.812058e-01       1.292098e-02       5.176912e-03       9.089637e-03
        2010       6.728024e-01       1.468102e-01       2.709034e-01       6.723204e-03       3.589175e-03       5.131596e-03
        2020       6.482567e-01       1.395716e-01       2.623198e-01       4.675031e-03       2.419824e-03       3.387964e-03
        2030       6.291434e-01       1.367992e-01       2.543123e-01       9.352088e-03       5.353892e-03       6.423817e-03
        2040       6.258804e-01       1.394241e-01       2.521492e-01       5.621860e-03       4.214732e-03       4.800123e-03
        2050       6.440110e-01       1.429447e-01       2.599888e-01       1.786615e-02       4.944911e-03       9.334340e-03
        2060       6.696955e-01       1.462288e-01       2.697644e-01       4.814167e-03       3.775151e-03       4.462819e-03
        2070       6.937862e-01       1.495765e-01       2.787571e-01       1.608400e-02       5.300890e-03       9.746347e-03
        2080       7.042665e-01       1.557655e-01       2.829992e-01       7.030918e-03       2.035949e-03       4.341744e-03
        2090       7.023689e-01       1.541051e-01       2.825778e-01       1.324134e-02       4.307568e-03       7.893868e-03
        2100       6.840058e-01       1.469736e-01       2.749605e-01       7.275158e-03       3.649058e-03       4.971018e-03
        2110       6.539616e-01       1.438809e-01       2.624181e-01       5.497199e-03       3.616318e-03       4.055810e-03
        2120       6.337530e-01       1.415618e-01       2.544969e-01       5.740676e-03       2.783162e-03       4.508172e-03
        2130       6.289038e-01       1.347665e-01       2.532693e-01       1.034671e-02       3.658923e-03       5.831080e-03
        2140       6.397541e-01       1.375980e-01       2.576333e-01       6.220238e-03       2.655717e-03       3.793369e-03
        2150       6.639249e-01       1.489450e-01       2.662998e-01       1.325741e-02       4.667838e-03       7.388772e-03
        2160       6.934966e-01       1.471369e-01       2.788061e-01       1.087070e-02       3.488218e-03       5.961530e-03
        2170       7.156775e-01       1.465328e-01       2.893566e-01       1.231203e-02       2.722410e-03       8.701310e-03
        2180       7.089478e-01       1.524982e-01       2.856724e-01       6.934807e-03       3.152276e-03       5.376889e-03
        2190       6.852782e-01       1.506954e-01       2.754557e-01       1.678376e-02       4.448394e-03       9.402426e-03
        2200       6.545009e-01       1.369097e-01       2.655262e-01       1.380030e-02       4.306049e-03       7.622314e-03
        2210       6.281615e-01       1.340010e-01       2.562469e-01       1.142012e-02       4.488980e-03       6.796667e-03
        2220       6.178480e-01       1.286708e-01       2.506388e-01       1.915831e-02       9.850922e-03       1.569236e-02
        2230       6.348482e-01       1.327013e-01       2.574477e-01       8.058747e-03       5.202701e-03       6.949844e-03
        2240       6.726453e-01       1.376357e-01       2.731409e-01       2.273906e-02       5.416052e-03       1.031407e-02
        2250       6.984202e-01       1.425723e-01       2.820750e-01       1.386012e-02       4.355898e-03       7.758767e-03
        2260       7.069154e-01       1.478325e-01       2.844402e-01       1.611021e-02       2.006071e-03       8.765727e-03
        2270       7.015359e-01       1.492185e-01       2.825559e-01       9.469835e-03       3.847134e-03       6.464551e-03
        2280       6.815110e-01       1.434582e-01       2.746631e-01       7.320981e-03       2.454574e-03       4.539387e-03
        2290       6.549698e-01       1.405580e-01       2.633049e-01       6.197811e-03       2.886472e-03       4.858210e-03
        2300       6.344132e-01       1.406221e-01       2.546071e-01       6.133133e-03       1.793645e-03       3.987991e-03
        2310       6.317800e-01       1.378894e-01       2.539714e-01       7.425283e-03       3.221144e-03       4.824837e-03
        2320       6.420881e-01       1.398756e-01       2.580541e-01       3.503788e-03       2.762393e-03       3.141352e-03
        2330       6.605198e-01       1.496608e-01       2.647504e-01       5.587440e-03       2.187200e-03       3.815582e-03
        2340       6.837670e-01       1.535992e-01       2.740216e-01       5.249994e-03       3.174728e-03       4.248834e-03
        2350       7.006168e-01       1.522170e-01       2.812687e-01       5.375190e-03       2.814232e-03       4.145099e-03
        2360       7.028808e-01       1.557008e-01       2.820195e-01       7.628361e-03       2.165296e-03       5.253824e-03
        2370       6.886552e-01       1.577792e-01       2.757985e-01       6.127354e-03       3.921218e-03       4.895521e-03
        2380       6.679762e-01       1.484430e-01       2.679685e-01       7.828663e-03       3.012285e-03       4.514427e-03
        2390       6.459768e-01       1.425997e-01       2.601627e-01       1.469677e-02       3.718919e-03       6.869595e-03
        2400       6.282619e-01       1.380538e-01       2.529016e-01       5.892362e-03       3.660202e-03       4.394381e-03
        2410       6.305121e-01       1.385010e-01       2.535285e-01       1.131672e-02       5.046035e-03       7.984993e-03
        2420       6.521438e-01       1.378366e-01       2.634625e-01       6.123087e-03       3.639086e-03       4.490168e-03
        2430       6.815328e-01       1.396333e-01       2.755623e-01       1.390346e-02       2.978615e-03       6.781254e-03
        2440       7.031087e-01       1.457458e-01       2.833591e-01       1.341049e-02       4.048239e-03       9.449295e-03
        2450       7.105978e-01       1.480893e-01       2.864704e-01       6.453871e-03       3.771039e-03       5.506628e-03
        2460       7.031492e-01       1.413936e-01       2.846122e-01       2.334082e-02       7.315531e-03       1.179775e-02
        2470       6.727224e-01       1.357781e-01       2.725647e-01       8.048501e-03       3.011279e-03       5.012649e-03
        2480       6.425394e-01       1.303951e-01       2.608728e-01       1.780318e-02       5.392629e-03       1.096713e-02
        2490       6.248875e-01       1.273664e-01       2.545213e-01       8.520201e-03       4.416571e-03       6.384650e-03
        2500       6.289986e-01       1.280384e-01       2.560948e-01       1.901794e-02       5.337192e-03       9.574734e-03
        2510       6.512144e-01       1.347676e-01       2.632865e-01       1.130977e-02       4.425114e-03       6.695903e-03
        2520       6.797448e-01       1.434428e-01       2.735690e-01       6.829806e-03       4.577724e-03       5.511701e-03
        2530       7.045672e-01       1.485202e-01       2.833179e-01       1.008185e-02       4.334603e-03       6.005400e-03
        2540       7.124251e-01       1.519498e-01       2.864143e-01       1.166517e-02       5.199085e-03       8.519409e-03
        2550       7.001068e-01       1.533604e-01       2.810973e-01       5.891506e-03       3.574533e-03       4.613273e-03
        2560       6.753148e-01       1.487014e-01       2.709635e-01       9.910971e-03       3.463519e-03       7.071010e-03
        2570       6.464569e-01       1.433846e-01       2.594574e-01       7.886873e-03       2.413872e-03       4.448540e-03
        2580       6.306732e-01       1.456667e-01       2.529282e-01       9.459381e-03       4.929817e-03       6.137018e-03
        2590       6.296701e-01       1.519792e-01       2.520565e-01       7.856192e-03       2.950160e-03       5.207087e-03
        2600       6.460917e-01       1.568582e-01       2.586339e-01       4.083973e-03       3.527726e-03       3.749007e-03
        2610       6.754457e-01       1.589301e-01       2.704878e-01       1.168816e-02       3.958509e-03       6.124057e-03
        2620       6.971951e-01       1.657063e-01       2.792340e-01       3.990886e-03       3.385881e-03       3.668231e-03
        2630       7.078373e-01       1.621039e-01       2.837103e-01       1.158536e-02       4.504986e-03       7.651431e-03
        2640       6.995452e-01       1.677830e-01       2.800530e-01       7.513363e-03       2.501916e-03       4.676587e-03
        2650       6.820935e-01       1.601153e-01       2.733274e-01       7.748258e-03       3.404578e-03       5.322793e-03
        2660       6.565566e-01       1.483952e-01       2.636581e-01       9.116336e-03       2.543634e-03       5.685401e-03
        2670       6.335974e-01       1.421715e-01       2.543693e-01       5.506128e-03       3.031865e-03       3.729830e-03
        2680       6.296298e-01       1.459060e-01       2.526374e-01       1.035176e-02       4.824028e-03       6.748160e-03
